company,cars_bought,type_buyer,frequency,recency,monetary,hp,age,mileage,sell_price,share_gear_type_1140_1141,share_gear_type_1139,share_gear_type_1138,share_fuel_type_1140,share_fuel_type_1139,share_fuel_type_other,profit_per_car
MAGDALENA WYPYCH FIRMA TRANSPORTOWA KLARMAX,4,Small_buyer,2,9,4,152,2011,147005,4119,0,25,75,0,100,0,125
Auto Handel Kamil Hryciuk,4,Small_buyer,2,7,4,146,2010,333896,3956,25,0,75,100,0,0,490
CAR CENTER BRAUN GMBH,1,Small_buyer,1,10,6,201,2020,2056,42458,0,100,0,100,0,0,-6692
VAG-COM S.R.L.,2,Small_buyer,1,9,5,136,2011,140233,10350,0,0,100,100,0,0,807
FDT AUTOPOINT OÜ,2,Small_buyer,1,10,5,306,2012,196082,11544,0,100,0,100,0,0,-229
Grippa Dejan,3,Small_buyer,2,8,4,168,2004,99505,3393,0,33,66,0,100,0,175
Dan's Garage GmbH,1,Small_buyer,1,9,5,220,2018,33889,32216,100,0,0,0,100,0,1656
Alexandra Uhríková,2,Small_buyer,1,7,3,150,2011,184606,3585,0,0,100,50,50,0,286
SAS RIGOT AUTOMOBILES,1,Small_buyer,1,10,3,102,1991,196556,6014,0,0,100,0,100,0,691
VTR Automotive,16,Medium_buyer,5,1,9,152,2006,128355,7343,0,18,81,0,100,0,673
Brussels Auto Group Ternat,2,Small_buyer,1,9,6,131,2020,19005,19500,0,0,100,0,100,0,564
"Jonavos agrotiekimas, UAB",3,Small_buyer,2,9,5,109,2014,159064,8987,0,66,33,66,0,33,1098
"PAWEŁ SOCIŃSKI "" Pol-Car """,3,Small_buyer,2,3,3,187,2005,256721,2868,33,33,33,66,33,0,643
AGOSTINHO PIRES LDA,1,Small_buyer,1,10,3,90,2018,104234,9844,0,0,100,0,0,100,1419
ACTIV TOP TRANS EXPRESS SRL,3,Small_buyer,2,2,4,130,2016,224036,5716,0,0,100,100,0,0,638
Autobedrijf de Jongh B.V.,4,Small_buyer,2,8,8,155,2019,74775,22950,50,25,25,25,75,0,651
RS AUTO,1,Small_buyer,1,9,5,275,2019,29823,24685,0,0,100,0,100,0,3411
"Rist Cars, Inh Simon Rist",16,Medium_buyer,5,4,5,114,2006,113709,1498,6,25,68,0,100,0,197
CHIMBOMBO SL,3,Small_buyer,2,8,5,173,2012,173556,11013,0,33,66,100,0,0,665
Garage Gabriel,3,Small_buyer,2,9,4,90,2010,104672,4757,0,0,100,0,100,0,587
"Kfz-Rundum-Service, Inh. Adnan Aksu",2,Small_buyer,1,6,2,108,2003,180451,1694,0,0,100,100,0,0,33
MSP MOTORS,3,Small_buyer,2,8,4,80,2012,164517,4183,66,0,33,66,33,0,826
Autohaus DIL GmbH,11,Small_buyer,4,8,9,210,2009,95104,11437,0,81,18,18,81,0,235
Cars For U,4,Small_buyer,2,8,7,217,2012,58119,15211,25,25,50,50,50,0,-1258
Auto-Partner Kappeln GmbH,11,Small_buyer,4,9,9,116,2016,76769,11104,0,0,100,18,72,9,497
"AUTOHANDEL BEDNAREK, Waldemar Bednarek",4,Small_buyer,2,9,5,119,2012,137268,6657,0,0,100,25,75,0,765
KPS Katarzyna Połanecka,1,Small_buyer,1,10,4,82,2017,25573,11745,0,100,0,0,0,100,1243
GROUPE GUEUDET - MSA PRIM - LE HAVRE - NISSAN,16,Medium_buyer,5,8,9,127,2017,42308,15092,18,12,68,31,68,0,696
PIRU I. OANA-ROXANA PERSOANĂ FIZICĂ AUTORIZATĂ,2,Small_buyer,1,2,3,110,2009,200736,2766,0,0,100,100,0,0,-214
STEAM N & M SRL,1,Small_buyer,1,10,2,115,2011,219358,2510,0,0,100,100,0,0,516
"AUTO-SPEED, Inh. Fatih Aslan",7,Small_buyer,3,6,7,172,2011,209048,8724,42,14,42,71,28,0,-243
Autohaus Kluge GmbH & Co. KG,1,Small_buyer,1,8,3,185,2011,113899,7401,0,100,0,100,0,0,500
AUTOBEDRIJF VLIEDBERG,10,Small_buyer,4,1,6,116,2002,225335,3974,0,10,90,80,20,0,507
Emil Szarowolec - MULTIPROTEKT,1,Small_buyer,1,9,1,147,2001,251351,801,0,0,100,0,100,0,240
HYBRIDTEC SOCIEDADE UNIPESSOAL LDA,1,Small_buyer,1,10,4,90,2016,70594,10662,100,0,0,100,0,0,1086
Arjon Veliu,1,Small_buyer,1,9,2,115,2012,359746,2191,100,0,0,100,0,0,249
Huro Auto's CV,1,Small_buyer,1,8,6,313,2018,60015,39871,0,100,0,0,0,100,2565
'S. K - 777' Ltd.,3,Small_buyer,2,4,5,227,2010,176677,8285,0,66,33,33,66,0,285
MBCARS PAULINA CHORĄŻAK,8,Small_buyer,3,4,4,107,2005,165202,1309,0,0,100,0,100,0,316
Mercedes-Benz Autohaus Halm GmbH,15,Medium_buyer,5,6,10,175,2018,30872,27937,73,26,0,6,80,13,771
Autowest Ciepał Jacek,4,Small_buyer,2,10,3,85,2006,155429,1311,0,0,100,0,100,0,56
ASSENNAUTO S.R.L.,10,Small_buyer,4,1,9,126,2014,93649,13288,0,0,100,80,20,0,799
Petr Hynšt,2,Small_buyer,1,5,5,136,2013,142491,10712,0,0,100,50,50,0,-180
CALO' AUTO S.R.L.,5,Small_buyer,3,8,8,120,2018,64115,15384,0,20,80,80,20,0,1358
NOVAMAX IBERICA SLU,2,Small_buyer,1,8,3,162,2009,182782,4650,0,0,100,100,0,0,734
"Automobile Temirci, Inh. Tunahan Temirci",1,Small_buyer,1,9,2,70,2010,118465,3600,100,0,0,0,100,0,1252
MGReventon Michał Grochowina,2,Small_buyer,1,9,3,157,2010,216854,3882,0,0,100,50,50,0,275
COCOMAR AUTO SRL,5,Small_buyer,3,7,5,141,2010,266442,5756,0,0,100,100,0,0,430
Lővér Auto Kft.,4,Small_buyer,2,10,4,101,2007,149454,2597,0,0,100,0,100,0,277
Terlouw,1,Small_buyer,1,8,6,240,2017,61044,37890,0,100,0,0,100,0,-1996
Vanalderwerelt corentin,1,Small_buyer,1,6,2,225,2006,179027,4734,0,0,100,0,100,0,651
K Auto Retail Oy,162,Top_buyer,9,9,12,212,2019,30202,33796,38,61,0,0,2,97,1767
BVBA GARAGE HUGO BOL,2,Small_buyer,1,8,4,86,2010,54037,5450,0,0,100,0,100,0,642
AUTOCENTRI ANZANO S.R.L.,1,Small_buyer,1,9,5,135,2019,78978,23000,0,0,100,100,0,0,498
SAS JLC AUTOMOBILES,1,Small_buyer,1,10,5,310,2014,74307,26496,100,0,0,0,100,0,1094
F.H.U. Oświeciński Piotr,3,Small_buyer,2,7,5,116,2015,66565,7678,0,0,100,0,100,0,339
H.O Tys Bosma,17,Medium_buyer,5,6,9,113,2013,116999,7946,29,5,64,11,88,0,658
TRIDION d.o.o.,1,Small_buyer,1,8,4,115,2019,110705,13771,0,100,0,100,0,0,529
FAMOCAR COMERCIO AUTOMOVEIS LDA,9,Small_buyer,3,9,9,105,2015,83584,12071,33,0,66,11,88,0,837
MM MOTORS,25,Medium_buyer,6,4,10,223,2010,97761,14496,32,32,36,20,80,0,1075
SIMON IGLESIAS MARTINEZ,1,Small_buyer,1,9,4,135,2017,172970,14701,0,0,100,100,0,0,525
DYNAMIC EMOTION - COMÉRCIO E SERVIÇOS UNIPESSOAL LDA,1,Small_buyer,1,9,3,185,2012,311800,6516,0,100,0,100,0,0,892
PPE TOP CARS IMPORT S.R.L.,1,Small_buyer,1,7,2,140,2009,256926,4483,100,0,0,100,0,0,462
Pagnotta,5,Small_buyer,3,10,7,80,2017,30871,11086,0,0,100,0,100,0,1001
"Moghnieh Automobile, Inh. Mohamad Moghnieh",42,Medium_buyer,7,2,6,93,2003,120534,1108,23,4,71,2,97,0,376
TOP MOTOR PERFORMANCE SL,1,Small_buyer,1,7,4,180,2012,177587,17671,0,0,100,100,0,0,1910
Garage De Cnijf,1,Small_buyer,1,8,4,105,2015,77174,12304,0,0,100,0,100,0,946
ATITUDECAR - COMERCIO DE VEICULOS AUTOMOVEIS LDA,3,Small_buyer,2,10,7,222,2017,60624,22217,0,33,66,33,33,33,328
"""Auto Kołomański"" Bartosz Kołomański",3,Small_buyer,2,3,3,144,2005,234109,2918,0,66,33,33,66,0,-46
MBCAR Miłosz Matuszczak,2,Small_buyer,1,3,2,100,2004,167321,692,0,0,100,0,100,0,309
HAMBURG MOTORS RA GmbH,3,Small_buyer,2,10,5,198,2011,181987,11463,33,66,0,100,0,0,923
A-T-W GmbH,2,Small_buyer,1,4,5,127,2018,13700,17395,50,50,0,0,100,0,1117
SIR AUTO MASTER S.R.L.,1,Small_buyer,1,9,2,140,2007,320225,2300,0,0,100,100,0,0,495
MatCars Mateusz Pyrka,2,Small_buyer,1,8,2,142,2008,216136,2430,50,50,0,50,50,0,284
"Fair Cars, Inh. Özay Kocak",28,Medium_buyer,6,1,6,105,2003,127547,1480,0,0,100,3,96,0,408
Autohaus Schmack GmbH,13,Small_buyer,4,7,9,117,2018,29030,15044,15,0,84,15,84,0,1135
"Fahrzeugzentrum Adelshausen, Inh. David Hallbauer",1,Small_buyer,1,10,4,170,2016,90573,11062,0,0,100,100,0,0,362
Mekenkamp Auto's B.V.,7,Small_buyer,3,2,9,217,2018,56580,30823,85,14,0,0,0,100,1758
"S.L Automobile, Inh. Sergej Lotz",3,Small_buyer,2,4,4,186,2008,193166,4695,0,0,100,66,33,0,-311
Jahal s.r.o.,3,Small_buyer,2,10,3,131,2007,258391,2026,0,0,100,66,33,0,245
2 PUNTO ZERO SRLS,1,Small_buyer,1,9,3,130,2015,113192,9263,0,100,0,100,0,0,663
FHU SP-MOTO Sławomir Pabian,2,Small_buyer,1,10,3,143,2007,290467,4888,0,0,100,100,0,0,640
Sman Cars,2,Small_buyer,1,4,6,214,2019,50872,22261,0,100,0,0,0,100,1343
GARAGE VAN DER PAS V.O.F.,2,Small_buyer,1,10,7,175,2019,27632,32253,50,0,50,50,0,50,2756
Autofoyer GmbH,2,Small_buyer,1,9,3,190,2002,124735,2523,0,50,50,0,100,0,500
Autohaus Friedewald GmbH,14,Small_buyer,4,1,9,132,2019,27204,17792,21,14,64,35,57,7,887
GARAGE DU PONT TROUE,20,Medium_buyer,6,7,9,119,2013,92635,6245,10,10,80,5,95,0,575
V.O.F. AUTOSERVICE URSEM,3,Small_buyer,2,6,4,80,2013,125761,4852,0,0,100,0,100,0,559
Jessica Manti,1,Small_buyer,1,7,1,60,2005,34626,595,0,0,100,0,100,0,137
A.N.A,6,Small_buyer,3,9,7,94,2007,56226,8613,0,0,100,0,100,0,846
"Hamburg Automobile, Inh. Schekib Ahmad Sakhi",4,Small_buyer,2,10,3,80,2005,214601,1456,0,0,100,0,100,0,471
Daniel Kužela-Neubauer,5,Small_buyer,3,6,5,134,2011,191465,6605,20,0,80,60,40,0,688
SICHER AUTO MISC SRL,1,Small_buyer,1,9,2,140,2008,184163,2150,0,0,100,0,100,0,599
JB-Automotive,24,Medium_buyer,6,6,8,78,2009,94127,4020,8,4,87,0,100,0,662
SYNC,13,Small_buyer,4,5,10,327,2016,49983,33552,53,38,7,7,84,7,1519
DUE EFFE MOTO S.R.L.,1,Small_buyer,1,9,2,80,1998,97592,3456,0,100,0,0,100,0,0
DANI AUTO EXPRES SRL,3,Small_buyer,2,7,5,127,2014,171566,9368,0,0,100,100,0,0,688
"SIA ""Madisa""",13,Small_buyer,4,8,9,196,2012,234798,8868,23,69,7,100,0,0,730
Schramadi e.K.,1,Small_buyer,1,10,1,90,2000,212368,258,0,100,0,100,0,0,154
Okkerman Auto's,3,Small_buyer,2,8,4,115,2007,148376,3775,0,33,66,0,100,0,681
Autohaus MAX Mannheim GmbH,1,Small_buyer,1,3,4,110,2018,76983,12428,100,0,0,100,0,0,1039
garage Tom Laureyns,2,Small_buyer,1,9,5,172,2015,171277,15900,0,0,100,100,0,0,1056
ARG Auto SIA,35,Medium_buyer,7,1,10,178,2012,189796,10265,20,51,28,100,0,0,944
Erhan Kilic,37,Medium_buyer,7,1,9,176,2006,157083,4485,16,72,10,35,64,0,694
EURL TOP AUTO 86,3,Small_buyer,2,5,7,138,2018,46667,19299,33,0,66,0,100,0,588
AUTO1 2018 S.R.L.,1,Small_buyer,1,9,2,170,2007,314347,2842,0,0,100,100,0,0,564
Dorfer Kfz-Technik,1,Small_buyer,1,8,6,150,2018,95154,37556,100,0,0,100,0,0,2661
PRZEDSIĘBIORSTWO WIELOBRANŻOWE KRYSTIAN ROKOSZ,9,Small_buyer,3,5,5,103,2007,165449,2515,0,0,100,11,88,0,342
Legat Automobil GmbH,2,Small_buyer,1,10,5,126,2016,76591,16043,50,0,50,100,0,0,1154
"Autohof Bargteheide, Inh. Gennadi Witebski",8,Small_buyer,3,6,6,135,2008,130681,4591,25,25,50,50,50,0,432
Autohaus Kumtepe,1,Small_buyer,1,10,2,170,2008,300628,4167,0,100,0,100,0,0,588
BELLA MACHINA SA,1,Small_buyer,1,8,3,105,2012,112160,7652,0,0,100,0,100,0,688
DÉNESAUTÓ AUTÓKERESKEDELMI  KFT.,6,Small_buyer,3,7,4,107,2008,203987,1988,0,0,100,0,100,0,424
Guido Schulz,1,Small_buyer,1,5,1,55,2000,145804,479,100,0,0,0,100,0,248
Eimanto Aukštuolio IV,1,Small_buyer,1,10,2,165,2005,304642,1601,0,100,0,0,100,0,437
"VIBO CARS, prodaja in uvoz avtomobilov, Borivoje Vidaković s.p",4,Small_buyer,2,8,6,180,2014,181859,10963,75,0,25,75,25,0,1318
AUTO VEBER j.d.o.o.,6,Small_buyer,3,6,5,115,2010,189521,3385,0,0,100,100,0,0,715
"P.H.U. ""AUTOMIX"" Marzena Wójcik",1,Small_buyer,1,9,3,170,2014,159235,7171,0,100,0,100,0,0,931
Autoresega Sagl,1,Small_buyer,1,10,5,150,2018,32455,20000,100,0,0,0,100,0,680
AUTOMOVILES ROLACAR SL,1,Small_buyer,1,10,4,205,2011,197911,13256,100,0,0,100,0,0,2656
AUTO-ALEX Aleksander Ćwirko,4,Small_buyer,2,10,4,106,2008,175937,2506,25,0,75,50,50,0,439
Van Welzenis Auto's,1,Small_buyer,1,7,2,143,2004,185070,1514,0,100,0,0,100,0,394
ZZ Invest s.r.o.,4,Small_buyer,2,8,5,140,2015,256750,6766,50,0,50,100,0,0,737
JOSE AUGUSTO DA SILVA OLIVEIRA,3,Small_buyer,2,8,6,170,2014,196528,12627,0,100,0,100,0,0,863
M. Gent,3,Small_buyer,2,4,6,100,2017,12892,14939,0,33,66,0,66,33,1146
"Nils Klee Motorradhandel, Inh. Nils Klee",5,Small_buyer,3,6,5,156,2003,208367,4340,0,60,40,60,40,0,567
VICTOR GUIMARÃES & FILHOS S A,1,Small_buyer,1,10,5,190,2019,34388,27295,0,100,0,100,0,0,795
CARPOINT EDDY AUTOMOBILE IMP-EXP SRL,17,Medium_buyer,5,7,7,133,2009,239340,4144,5,0,94,58,41,0,255
Berger Automobile GmbH,16,Medium_buyer,5,6,9,132,2011,127594,8994,18,0,81,75,25,0,878
ENTRADA SIMPLES UNIPESSOAL LDA,2,Small_buyer,1,8,3,87,2011,155629,3722,0,0,100,50,50,0,485
"Baltic Cars import&export, SIA",26,Medium_buyer,6,6,10,235,2013,207000,16689,0,80,19,96,3,0,1077
Mgr. Milan Krajčovič,3,Small_buyer,2,9,3,160,2007,307756,3236,0,0,100,100,0,0,344
AUTOBEDRIJF VAN DER LOCHT V.O.F.,1,Small_buyer,1,10,5,300,2019,18723,27497,0,100,0,0,0,100,0
NOMOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2,Small_buyer,1,4,6,182,2019,75471,19690,0,100,0,100,0,0,390
Multitrader Auto Kft,1,Small_buyer,1,10,2,90,2009,196145,1078,0,0,100,0,100,0,276
KOURKOUMELAKIS NIKOLAOS GRIGORIOS,1,Small_buyer,1,9,3,95,2015,171058,8150,0,0,100,100,0,0,324
dpcprog,2,Small_buyer,1,9,4,153,2007,129379,5697,0,0,100,0,100,0,762
FUH ENPI TRADE FRACZ PAWEŁ,9,Small_buyer,3,6,4,88,2006,194896,1380,0,0,100,11,88,0,395
Bas World B.V.,1,Small_buyer,1,7,4,101,2018,26544,19000,0,0,100,100,0,0,1685
CARMOVEMENT B.V.,5,Small_buyer,3,1,9,245,2020,24052,39615,0,80,20,0,20,80,1789
AZ AUTOMOBILI SRLS,4,Small_buyer,2,9,3,86,2008,196611,2449,0,0,100,25,75,0,375
A Kedvenc Kereskedésem Kft.,75,Top_buyer,9,8,9,108,2008,115323,3225,2,1,96,12,88,0,547
CLASSIC AUTO 24,1,Small_buyer,1,2,3,200,2006,89463,9950,0,0,100,0,100,0,942
FIL AUTO DA & ALEX S.R.L.,1,Small_buyer,1,10,2,105,2009,266378,2772,0,0,100,100,0,0,558
Autobedrijf Hoogterp,4,Small_buyer,2,8,8,116,2019,22830,21552,0,100,0,0,25,75,1059
AUTÓ ROÁR KERESKEDELMI ÉS SZOLGÁLTATÓ KORLÁTOLT FELELŐSSÉGŰ TÁRSASÁG,1,Small_buyer,1,10,2,125,2008,109710,1868,0,0,100,100,0,0,710
NITRO AUTO SRL,5,Small_buyer,3,10,6,129,2012,179864,7396,0,80,20,40,40,20,316
PIN-DUO SRL,3,Small_buyer,2,8,4,129,2010,247618,4427,33,33,33,66,33,0,569
EURO-SPEKTAR-ISLAM LLCSP Skopje,7,Small_buyer,3,2,6,131,2011,256881,5639,14,28,57,85,14,0,516
MALVEICAR COMERCIO DE AUTOMOVEIS LDA,3,Small_buyer,2,10,5,158,2014,203872,10927,0,33,66,100,0,0,881
Jaroslava Zelená,1,Small_buyer,1,9,2,260,2010,206892,4648,100,0,0,0,100,0,379
ELITE CARS FINANCE S.R.L.,3,Small_buyer,2,9,8,167,2018,77334,29529,0,100,0,66,33,0,1133
AUTO VALUE IDIOTIKI KEFALAIOYXIKI ETAIREIA || AUTO VALUE,108,Top_buyer,9,7,11,109,2015,112291,8796,21,3,75,26,72,0,1049
ALCRISTE AUTO INVEST S.R.L.,5,Small_buyer,3,4,4,150,2006,285117,2314,20,20,60,100,0,0,386
"Kuttler Autoteile, Inh. Ulrich Kuttler",1,Small_buyer,1,9,2,120,2011,128506,3505,0,0,100,0,100,0,263
"Bhatti Autos, Inh. Khursheed Bhatti",1,Small_buyer,1,9,2,75,2005,108505,2057,0,0,100,0,100,0,431
"ALEKSANDRIA S.C. HENRYK HADAM, DANIEL HADAM",1,Small_buyer,1,7,4,300,2016,149619,16100,100,0,0,100,0,0,566
V.O.F. AUTOBEDRIJF KEES VAN EKEREN,1,Small_buyer,1,10,2,100,1983,265258,4080,0,0,100,0,100,0,663
NUOVAUTO S.P.A.,1,Small_buyer,1,10,3,75,2017,72849,8000,0,0,100,0,100,0,-1618
"MFNV - AVALIAÇÃO E MEDIAÇÃO AUTO, LDA",5,Small_buyer,3,9,4,72,2007,65122,2835,0,0,100,0,100,0,544
"Autohaus Stern, Inh. Abdullah Yildiz",10,Small_buyer,4,6,9,203,2011,143217,12771,40,30,30,60,40,0,-93
"WK-Automobile, Inh. Waldemar Kubez",13,Small_buyer,4,8,8,116,2011,145404,6568,0,0,100,84,15,0,364
Vakgarage WK Auto's,14,Small_buyer,4,8,9,131,2017,65656,15644,21,14,64,0,92,7,840
"AUTO Kursun, Inh. Mahmut Kursun",16,Medium_buyer,5,7,9,105,2012,80416,7323,6,0,93,0,100,0,740
TOP TEAM CONSULTING S.R.L.,1,Small_buyer,1,8,3,117,2012,156322,6872,0,0,100,0,100,0,1106
Autohaus ES-CO Motors GmbH,1,Small_buyer,1,10,5,258,2017,311688,27813,100,0,0,100,0,0,2140
NATALIA SPORT CARS SL,1,Small_buyer,1,9,4,230,2010,212970,10777,0,100,0,100,0,0,763
"NV GARAGE LAMBRECHT, Dominique Lambrecht",13,Small_buyer,4,5,10,211,2018,34312,32987,46,53,0,15,69,15,1632
AM zone s.r.o,3,Small_buyer,2,7,4,126,2011,125176,6135,0,0,100,0,100,0,533
"DS Auto, Inh. Sefer Dursunbek",1,Small_buyer,1,9,1,140,2005,190328,892,0,0,100,0,100,0,255
auto ville,1,Small_buyer,1,8,2,110,2008,195854,1264,0,0,100,0,100,0,-814
"Automobile Harkous, Inh. Faddel Harkous",3,Small_buyer,2,9,3,103,2009,210441,2113,0,0,100,33,66,0,246
AUTO VAS SIRBU SRL,1,Small_buyer,1,10,2,75,2011,189615,1565,0,0,100,0,100,0,432
Bogdan Cardos e.U.,1,Small_buyer,1,8,2,185,1999,174566,2040,0,0,100,100,0,0,191
SARL ASA FRANCE DISTRIBUTION,1,Small_buyer,1,10,4,125,2018,107109,18893,0,0,100,100,0,0,1637
"Das Bärle Kfz, Inh. Elke Weirauch-Glauben",1,Small_buyer,1,10,2,80,2006,83588,3186,100,0,0,0,100,0,547
Rešer d.o.o.,2,Small_buyer,1,6,4,159,2013,167768,8750,0,0,100,100,0,0,513
Autohaus Igel GmbH & Co. KG,3,Small_buyer,2,10,6,130,2018,33449,15312,0,0,100,0,100,0,217
AFOI DOYMANIDI O E||AFOI DOYMANIDI,1,Small_buyer,1,10,3,60,2016,34296,6982,0,0,100,0,100,0,632
REAL BENS AUTO S.R.L.,2,Small_buyer,1,5,3,140,2009,182293,3862,0,0,100,100,0,0,-319
Autohaus Mühlherr Gmbh,2,Small_buyer,1,8,6,150,2017,83125,22946,0,0,100,100,0,0,349
Auto Freilinger GmbH,7,Small_buyer,3,8,9,175,2014,109001,21591,0,85,14,85,14,0,827
Autoeck-Bünde e.K.,19,Medium_buyer,5,2,10,193,2012,111600,14025,31,57,10,73,26,0,-178
"BasCar, Ihn.Mustafa Bas",4,Small_buyer,2,7,5,267,2010,197925,7052,0,100,0,25,75,0,-85
EVA FERER ALCARAZ,2,Small_buyer,1,7,5,242,2010,185792,10446,0,0,100,100,0,0,628
"Transport Międzynarodowy i Krajowy "" RAFKO"" Rafał Kotow",1,Small_buyer,1,10,3,245,2012,228684,6773,100,0,0,100,0,0,306
Samavat Daryoush,9,Small_buyer,3,1,5,129,2006,118716,3763,0,100,0,33,66,0,432
Autohaus Jentzsch GmbH,4,Small_buyer,2,3,6,98,2017,66944,12371,25,0,75,25,75,0,850
AUTO EXPORT 2012 SL,5,Small_buyer,3,3,7,147,2012,48319,14408,40,0,60,0,100,0,1179
INTER AUTO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,35,Medium_buyer,7,1,9,110,2013,127754,5970,5,8,85,20,80,0,587
RUTKOWSKI PRZEMYSŁAW,20,Medium_buyer,6,1,5,100,2006,166983,1508,0,0,100,20,80,0,70
MEU STAND LDA,1,Small_buyer,1,10,4,110,2017,40956,19437,0,0,100,100,0,0,371
DEMCHENKO OLEKSANDR,12,Small_buyer,4,3,5,106,2007,206468,2839,8,8,83,8,91,0,544
"R.S. Automobile Wunstorf, Inh. Roberto Salihi",1,Small_buyer,1,8,4,180,2010,152626,14155,100,0,0,100,0,0,612
BB EXTREME GÉP Korlátolt Felelősségű Társaság,2,Small_buyer,1,10,4,185,2011,205880,8294,0,0,100,100,0,0,1248
CENTRO AUTO CAMPANO S.R.L.,5,Small_buyer,3,5,9,138,2019,46944,21782,80,0,20,80,20,0,649
Mohamad Ali-Zadeh,15,Medium_buyer,5,7,9,146,2011,125807,8783,13,53,33,86,13,0,887
MILART AUTO,4,Small_buyer,2,8,5,128,2009,101203,5347,0,25,75,0,100,0,47
NUOVA DIAMOND CAR S.R.L.,1,Small_buyer,1,10,2,70,2008,174050,3082,0,0,100,100,0,0,442
FTC Auto (Vladimír France),1,Small_buyer,1,10,2,125,1999,123716,1452,0,100,0,0,100,0,370
Sternautomobile Rodgau,2,Small_buyer,1,10,3,89,2009,71101,3154,0,0,100,0,50,50,558
RENSES AUTOMOBIELBEDRIJVEN ALKMAAR B.V.,1,Small_buyer,1,6,3,170,2014,102677,8661,0,0,100,0,100,0,-3997
Praktik-Autó Kft,12,Small_buyer,4,2,6,112,2011,161225,3906,0,0,100,0,100,0,247
"FIRMA HANDLOWO-USŁUGOWA ""KUB-CAR"" JAKUB BOROWIEC",12,Small_buyer,4,7,4,73,2007,158315,1131,0,0,100,0,100,0,312
Alpha Automobile GmbH,3,Small_buyer,2,8,7,165,2016,81445,17318,33,66,0,66,33,0,695
Perttala Racing,2,Small_buyer,1,7,9,370,2021,14029,57000,0,100,0,0,0,100,92
"AE AVTO, prodaja motornih vozil, d.o.o.",1,Small_buyer,1,9,3,150,2015,216593,8434,100,0,0,100,0,0,858
Jyväskylän vaihtokaara oy,4,Small_buyer,2,10,9,337,2020,31351,46259,0,100,0,0,0,100,1804
Varga Andrea E.V.,2,Small_buyer,1,7,4,181,2010,135877,7725,50,0,50,0,100,0,323
MAXIAUTO TRADE KORLÁTOLT FELELŐSSÉGŰ TÁRSASÁG,2,Small_buyer,1,7,2,89,2007,215872,1088,0,0,100,0,100,0,200
"""USŁUGI TRANSPORTOWE"" ADAM ZGÓDKA",4,Small_buyer,2,8,5,168,2012,127098,6049,0,50,50,75,25,0,373
GEVA MOTORS SRL,4,Small_buyer,2,8,4,127,2010,335916,3161,50,0,50,100,0,0,458
Auto Sebastian Chrószcz,1,Small_buyer,1,10,1,100,2003,203907,752,0,0,100,0,100,0,303
Veterán Autó Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,1,Small_buyer,1,9,3,113,1991,150940,9795,0,0,100,0,100,0,936
AUTO SALLONI EV SH.P.K.,5,Small_buyer,3,7,8,170,2014,173200,16648,80,20,0,100,0,0,1630
"Sowautomobile Eisingen, Inh. Nicu-Marcel  Sova",2,Small_buyer,1,8,2,142,2005,171169,1733,0,50,50,0,100,0,337
"Autohaus Barnitzke, Inh. Sebastian Barnitzke",36,Medium_buyer,7,4,10,116,2015,74978,10460,11,16,72,16,83,0,578
Veho AS,11,Small_buyer,4,8,10,202,2018,56161,34059,27,72,0,63,18,18,1237
DIMITROULIAS ARIS PANAGIOTIS,2,Small_buyer,1,8,5,120,2015,95362,12708,50,0,50,100,0,0,829
PASSERI LUCA,2,Small_buyer,1,9,3,114,2008,202287,4988,0,0,100,50,50,0,-166
"Automobil Held, Inh. Blurim Gjema",1,Small_buyer,1,9,2,170,2010,310376,4737,0,0,100,100,0,0,867
RAMPON AUTO S.R.L.,1,Small_buyer,1,7,4,95,2016,13271,14334,0,0,100,0,100,0,1634
Autocenter Stauner GmbH,3,Small_buyer,2,9,7,121,2020,20889,17947,0,66,33,33,66,0,1174
Die-autogesellschaft-dresden.de GmbH & Co. KG,6,Small_buyer,3,8,9,312,2015,70730,40717,50,33,16,33,66,0,2096
VERNISAG M EOOD,15,Medium_buyer,5,8,6,161,2007,267465,2453,0,33,66,20,80,0,401
TOP AUTO RULATE SRL,8,Small_buyer,3,8,5,127,2009,234936,3533,12,0,87,62,37,0,441
SAS INTERNATIONALES AUTO,7,Small_buyer,3,3,7,174,2009,139169,7815,14,57,28,71,28,0,161
MACONIC IMPEX SRL,1,Small_buyer,1,8,1,70,2002,293368,536,0,0,100,100,0,0,266
Triumph Motor Hungary Korlátolt Felelősségű Társaság,3,Small_buyer,2,7,3,110,2008,189997,2706,0,0,100,0,100,0,339
Vermson Grupp OÜ,1,Small_buyer,1,10,4,150,2019,205442,16561,100,0,0,100,0,0,431
Okazone,8,Small_buyer,3,9,5,103,2005,109616,2567,12,75,12,0,100,0,555
"Easy-cars, Inh. Ismael Ortakci",10,Small_buyer,4,6,5,99,2007,135452,2169,0,0,100,10,90,0,187
SALON SERWIS AUTO MATYSEK WALDEMAR MATYSEK,6,Small_buyer,3,6,6,108,2013,127679,6439,0,0,100,0,100,0,737
PENCHEV 99 - Dimitur Penchev - ET,8,Small_buyer,3,8,7,141,2012,260701,7162,25,12,62,100,0,0,866
