id,first_price,eligible_month,eligible_date,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,fueltype,geartype,time_online_to_reserve_
ME44303,37600.0,April,2021-04,DE,0,Audi,A6 Allroad,3.0 V6 TDI clean diesel,Black,2018,Kombi,Alcantara,6.5,39955,320,Diesel,automatic,95
UT44981,9300.0,June,2022-06,DE,0,Volkswagen,Polo,1.2 TSI,Black,2013,Limousine,Stoff,5.1,105544,90,Benzin,manual,79
WA16803,24690.0,February,2023-02,DE,0,Audi,Q2,30 TFSI,Gray,2018,SUV,Stoff,5.4,26448,116,Benzin,automatic,16
WA66164,27990.0,September,2022-09,DE,0,Audi,A3,35 TFSI,Black,2019,Limousine,Alcantara,5.2,33158,150,Benzin,automatic,49
ZC18045,27200.0,September,2021-09,DE,0,Ford,Kuga,2.0 TDCi,Gray,2019,SUV,Leder,6.5,15111,180,Diesel,automatic,45
LB72048,25000.0,September,2021-09,DE,0,Seat,Ateca,1.4 TSI ACT,White,2018,SUV,Leder,6.4,49049,150,Benzin,automatic,43
MB16829,8330.0,February,2022-02,DE,0,Ford,Fiesta,1.25,Blue,2016,Limousine,Stoff,5.2,55708,82,Benzin,manual,1
LB48937,22190.0,December,2022-12,DE,0,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,White,2017,SUV,Stoff,6.7,9294,163,Benzin,automatic,8
JU31695,19500.0,November,2021-11,DE,0,Hyundai,Tucson,2.0 CRDi,White,2016,SUV,Leder,6.5,110614,185,Diesel,automatic,38
DV26690,46490.0,November,2022-11,HU,0,Ford,Tourneo Custom,2.0 EcoBlue,Gray,2021,Bus,Leder,5.5,17342,185,Diesel,manual,53
VC22376,28990.0,January,2023-01,DE,0,Mercedes-Benz,GLC-Klasse,GLC 220,Black,2016,SUV,Leder,5.0,61206,170,Diesel,automatic,16
TM65413,9790.0,November,2022-11,DE,0,MINI,MINI,One,Black,2013,Limousine,Stoff,5.4,99925,98,Benzin,manual,69
PA27022,16500.0,November,2021-11,DE,0,Volkswagen,Tiguan,1.4 TSI,Silver,2016,SUV,Stoff,6.4,89903,125,Benzin,manual,23
ZP63065,11340.0,May,2022-05,DE,0,Seat,Ibiza,1.0 TSI,White,2016,Limousine,Stoff,4.2,59315,95,Benzin,manual,104
VR60011,13620.0,June,2022-06,DE,0,Ford,Fiesta,1.0 EcoBoost,Gray,2018,Limousine,Stoff,4.3,46623,100,Benzin,manual,33
YS44098,18440.0,April,2022-04,DE,0,Seat,Leon,2.0 TDI,White,2015,Limousine,Alcantara,4.2,48611,185,Diesel,manual,25
YT95092,25200.0,December,2021-12,DE,0,Volkswagen,Caddy,1.4 TSI,Purple,2018,Van,Stoff,5.7,29727,125,Benzin,automatic,45
KG01017,10260.0,April,2022-04,DE,0,Seat,Ibiza,1.0,Gray,2016,Limousine,Stoff,4.8,48414,75,Benzin,manual,1
NH90162,13190.0,January,2023-01,ES,0,Seat,Leon,1.2 TSI,Black,2016,Limousine,Stoff,4.9,30256,110,Benzin,manual,8
EE10255,16390.0,September,2022-09,DE,0,BMW,1er,116d,Blue,2018,Limousine,Stoff,4.0,60048,115,Diesel,manual,53
AX80400,18700.0,November,2021-11,DE,0,Skoda,Octavia,2.0 TDI,Brown,2015,Kombi,Alcantara,4.9,99041,185,Diesel,automatic,5
VZ37733,16020.0,June,2022-06,DE,0,Hyundai,i30,1.4 MPI,Black,2018,Limousine,Stoff,5.4,28561,99,Benzin,manual,49
GS36154,17000.0,November,2021-11,DE,0,Ford,Tourneo Connect,1.0 EcoBoost,Brown,2017,Van,Stoff,5.6,43595,100,Benzin,manual,46
GE54411,21490.0,April,2023-04,DE,0,Mercedes-Benz,C-Klasse,C 200,Black,2014,Limousine,Teilleder,5.3,113086,185,Benzin,automatic,1
CN07339,9990.0,August,2022-08,ES,0,Nissan,Note,1.2,White,2015,Van,Stoff,4.3,64981,98,Benzin,manual,11
HC17627,13390.0,December,2022-12,DE,0,Toyota,Auris,1.8 Hybrid,Blue,2014,Limousine,Teilleder,3.9,64890,100,Benzin,automatic,10
EB73885,12490.0,May,2023-05,DE,0,Citroen,C4 Cactus,1.2 VTi,Gray,2016,SUV,Stoff,4.6,35622,82,Benzin,manual,45
CL36471,33990.0,February,2023-02,DE,0,Volkswagen,Golf VIII,1.4 eHybrid,Blue,2021,Limousine,Stoff,1.2,23164,204,Hybrid,automatic,55
HN70818,15050.0,July,2022-07,DE,0,Volkswagen,Golf VII,1.4 TSI,Gray,2014,Limousine,Stoff,5.2,60187,122,Benzin,manual,67
WS73672,6300.0,July,2021-07,DE,0,Volkswagen,up!,1.0,White,2013,Limousine,Stoff,4.5,44744,60,Benzin,manual,23
EF54573,17450.0,May,2022-05,DE,0,Opel,Corsa,1.2,Orange,2019,Limousine,Stoff,4.3,19747,101,Benzin,automatic,17
KF79623,21600.0,June,2021-06,DE,0,Mercedes-Benz,E-Klasse,E 200 CGI,Black,2015,Coupe,Teilleder,6.1,48542,185,Benzin,automatic,38
FF61236,18420.0,May,2022-05,DE,0,BMW,2er,218i Gran Tourer,Blue,2015,Van,Leder,5.3,57857,135,Benzin,manual,6
WJ57304,18000.0,September,2021-09,DE,0,MINI,MINI,Cooper,Gray,2019,Limousine,Stoff,5.3,15550,135,Benzin,manual,52
GJ93621,12290.0,August,2022-08,DE,1,Ford,Focus,1.5 TDCi,Silver,2017,Limousine,Stoff,3.8,75296,120,Diesel,manual,31
UH61675,15360.0,May,2022-05,DE,0,Renault,Megane,1.6 dCi Energy,Black,2016,Limousine,Teilleder,4.0,73173,130,Diesel,manual,49
TB41754,32280.0,November,2021-11,DE,0,BMW,2er,M240i,Gray,2016,Coupe,Leder,7.4,80365,340,Benzin,automatic,131
XU34087,29640.0,June,2022-06,DE,0,Seat,Leon,2.0 TSI,Blue,2018,Kombi,Alcantara,7.2,56280,300,Benzin,automatic,81
NJ53340,22200.0,April,2022-04,DE,0,Mercedes-Benz,B-Klasse,B 200 d,Gray,2018,Van,Teilleder,4.2,94828,135,Diesel,automatic,54
ZH36909,18400.0,August,2021-08,DE,0,Volkswagen,Golf VII,1.6 TDI,Black,2018,Limousine,Stoff,3.9,31693,115,Diesel,automatic,27
LD52946,13090.0,March,2023-03,DE,0,Opel,Mokka,1.6 CDTI DPF,Brown,2015,SUV,Teilleder,4.9,83554,135,Diesel,automatic,14
WL58172,15310.0,March,2023-03,DE,0,BMW,1er,118i,Black,2016,Limousine,Stoff,5.3,57344,135,Benzin,manual,8
NL04319,15300.0,July,2022-07,CZ,0,Volkswagen,Polo,1.0,Red,2018,Limousine,Stoff,4.8,20324,80,Benzin,manual,51
FV17197,11350.0,June,2022-06,DE,0,Ford,Mondeo,2.0 TDCi,Gray,2013,Kombi,Teilleder,4.9,119698,163,Diesel,manual,19
GU45020,12150.0,March,2023-03,BE,0,Hyundai,i20,1.2,Gray,2019,Limousine,Stoff,5.1,38903,85,Benzin,manual,48
RS71456,18500.0,July,2021-07,DE,0,BMW,3er,320d,Black,2015,Limousine,Leder,4.4,79472,190,Diesel,manual,24
JG61879,17650.0,July,2022-07,DE,0,Dacia,Dokker,1.2 TCe,Blue,2017,Van,Teilleder,5.7,25145,115,Benzin,manual,50
XU07841,28450.0,June,2022-06,DE,0,Seat,Alhambra,2.0 TDI,White,2018,Van,Stoff,5.2,60169,150,Diesel,automatic,3
KB21256,22490.0,August,2022-08,DE,0,Volkswagen,Tiguan,2.0 TDI,Gray,2016,SUV,Stoff,4.8,81754,150,Diesel,manual,54
RH67184,14700.0,June,2021-06,DE,0,Peugeot,2008,1.2 e-THP,White,2016,SUV,Teilleder,4.8,28976,110,Benzin,automatic,26
KG61974,9500.0,September,2021-09,DE,0,Hyundai,i40,1.7 CRDi,Silver,2013,Kombi,Stoff,4.7,94303,135,Diesel,manual,10
FM54360,46910.0,May,2022-05,DE,0,Skoda,Kodiaq,2.0 BiTDI,Black,2019,SUV,Alcantara,6.4,27665,239,Diesel,automatic,100
TC50713,22400.0,September,2022-09,DE,0,Hyundai,Tucson,1.6 TGDI,Brown,2019,SUV,Stoff,7.4,48390,177,Benzin,manual,30
TK32618,36900.0,June,2021-06,PL,0,Volkswagen,T-Roc,2.0 TSI,Gray,2019,SUV,Teilleder,7.5,17999,300,Benzin,automatic,146
TK21595,18590.0,February,2023-02,DE,0,Volkswagen,Tiguan,2.0 TDI,Gray,2015,SUV,Stoff,5.7,58079,150,Diesel,automatic,6
PT76070,15510.0,December,2022-12,DE,0,Ford,Focus,2.0 EcoBoost,Blue,2014,Limousine,Leder,7.2,91606,250,Benzin,manual,9
UZ69639,7500.0,November,2021-11,DE,0,Renault,Twingo,1.0 SCe,White,2016,Limousine,Stoff,5.0,26879,70,Benzin,manual,1
WL81595,23200.0,October,2022-10,DE,0,Mercedes-Benz,C-Klasse,C 220 d,Black,2015,Limousine,Stoff,4.8,96547,170,Diesel,automatic,92
YM05685,29110.0,June,2022-06,DE,0,Ford,S-Max,1.5 EcoBoost,Black,2019,Van,Stoff,7.4,38057,165,Benzin,manual,3
PF09093,24380.0,December,2021-12,DE,0,Toyota,RAV 4,2.5 Hybrid,Black,2018,SUV,Stoff,6.0,49911,197,Hybrid,automatic,33
KM77686,12300.0,August,2022-08,DE,0,Peugeot,208,1.2 e-VTi,White,2019,Limousine,Stoff,4.8,7962,82,Benzin,manual,38
WY15765,19500.0,November,2021-11,DE,0,Audi,Q3,2.0 TFSI,Brown,2012,SUV,Stoff,7.3,74168,170,Benzin,automatic,76
ST23772,34100.0,September,2021-09,DE,0,Cupra,Ateca,2.0 TSI,Black,2018,SUV,Alcantara,7.4,49505,300,Benzin,automatic,92
XF57474,21490.0,April,2023-04,DE,0,Mercedes-Benz,GLK-Klasse,GLK 220 CDI,Gray,2014,SUV,Teilleder,6.7,104083,170,Diesel,automatic,46
EC73336,22710.0,May,2022-05,DE,0,Ford,Kuga,1.5 EcoBoost,White,2018,SUV,Alcantara,6.3,33776,150,Benzin,manual,119
RS57260,19790.0,March,2023-03,DE,0,BMW,1er,120d,White,2016,Limousine,Alcantara,3.9,111732,190,Diesel,automatic,33
RE49860,29200.0,August,2021-08,DE,0,Audi,A5,3.0 V6 TDI,Black,2016,Coupe,Alcantara,4.7,58672,218,Diesel,automatic,15
XE95778,30430.0,March,2022-03,DE,0,BMW,1er,125i,Black,2019,Limousine,Leder,6.2,20014,225,Benzin,automatic,20
XA19617,16250.0,February,2023-02,MK,0,Renault,Captur,1.2 TCe Energy,White,2017,SUV,Stoff,5.5,19985,118,Benzin,automatic,45
ET45296,10880.0,May,2022-05,DE,0,Kia,Picanto,1.0,Gray,2017,Limousine,Stoff,4.2,13086,67,Benzin,manual,12
NT70190,25510.0,March,2022-03,DE,0,Ford,Kuga,2.0 TDCi,White,2019,SUV,Teilleder,6.5,59688,180,Diesel,manual,3
DU19331,13690.0,February,2023-02,DE,0,Ford,Fiesta,1.0 EcoBoost,White,2018,Limousine,Stoff,4.3,52801,100,Benzin,manual,51
FM43257,22390.0,October,2022-10,DK,0,Volkswagen,T-Cross,1.0 TSI,Orange,2019,SUV,Stoff,5.0,37560,116,Benzin,automatic,9
XP50623,25990.0,April,2023-04,DE,1,Volkswagen,Sharan,2.0 TDI,Blue,2015,Van,Alcantara,5.3,95971,185,Diesel,automatic,15
ZV71167,25100.0,January,2022-01,DE,1,BMW,2er,225xe Active Tourer,Black,2019,Van,Stoff,2.5,40244,225,Hybrid,automatic,33
PR28308,8300.0,July,2021-07,DE,0,Seat,Ibiza,1.2 TSI,Red,2015,Limousine,Stoff,5.1,61604,105,Benzin,manual,75
YC78369,19300.0,October,2021-10,DE,0,Renault,Talisman,1.6 dCi Energy,Black,2016,Kombi,Leder,4.6,80012,160,Diesel,automatic,9
TX03627,13360.0,March,2022-03,DE,0,Audi,A3,1.2 TFSI,Black,2013,Limousine,Stoff,4.9,83672,105,Benzin,manual,13
VH49527,18740.0,March,2023-03,DE,0,Volkswagen,Caddy,1.0 TSI,White,2017,Van,Stoff,5.3,84702,102,Benzin,manual,47
EY56530,10600.0,July,2022-07,DE,0,Volkswagen,up!,1.0 TSI,Brown,2017,Limousine,Stoff,4.4,48089,90,Benzin,manual,3
ET67693,34990.0,July,2022-07,DE,0,Mitsubishi,Outlander,2.4 PHEV,Black,2020,SUV,Leder,1.8,13782,224,Hybrid,automatic,19
JC65665,32400.0,September,2021-09,DE,0,Audi,A4,3.0 V6 TDI,Green,2016,Kombi,Leder,5.4,51574,272,Diesel,automatic,40
WC45265,30490.0,September,2022-09,DE,0,Land Rover,Evoque,2.0 Sd4,Brown,2016,SUV,Leder,5.1,71625,180,Diesel,automatic,37
UA18706,17480.0,January,2023-01,DE,0,Hyundai,i30,1.4 T-GDI,White,2018,Limousine,Leder,5.4,86426,140,Benzin,automatic,1
GN84241,13450.0,July,2022-07,DE,0,Fiat,500,1.2,Black,2019,Limousine,Teilleder,5.5,6011,69,Benzin,manual,8
EZ53557,6000.0,September,2021-09,DE,0,Smart,fortwo,1.0,Black,2012,Coupe,Stoff,4.2,71664,70,Benzin,automatic,10
GW33680,21040.0,May,2022-05,DE,0,Renault,Megane,1.6 TCe Energy,Blue,2018,Limousine,Stoff,6.0,47192,165,Benzin,automatic,21
CW40794,9500.0,August,2021-08,DE,0,Opel,Corsa,1.4,Green,2016,Limousine,Stoff,5.6,27419,90,Benzin,manual,1
RM79577,29200.0,May,2022-05,DE,0,Seat,Alhambra,2.0 TDI,Blue,2016,Van,Stoff,5.2,39467,150,Diesel,automatic,38
PY79842,25400.0,November,2022-11,DE,0,Volkswagen,Touran,2.0 TDI,Gray,2018,Van,Stoff,4.6,82664,150,Diesel,automatic,55
CE12843,11730.0,March,2022-03,DE,0,Skoda,Fabia,1.0 MPI,White,2017,Limousine,Stoff,4.8,10931,60,Benzin,manual,13
LY12634,18300.0,December,2022-12,DE,0,Opel,Zafira Tourer,1.4 Turbo,Green,2017,Van,Stoff,6.5,39174,140,Benzin,automatic,21
MK17853,14370.0,May,2022-05,DE,0,Smart,fortwo,0.9 Turbo,Gray,2016,Cabrio,Leder,4.2,26489,90,Benzin,automatic,2
TU88184,20200.0,August,2022-08,DE,0,MINI,Clubman,Cooper SD,Gray,2017,Kombi,Stoff,4.5,59257,190,Diesel,manual,10
KF05918,12800.0,July,2022-07,DE,0,Opel,Astra K,1.6 CDTI DPF,Silver,2017,Kombi,Stoff,3.5,74798,110,Diesel,manual,9
GG12261,10590.0,November,2022-11,PL,0,Skoda,Fabia,1.2 TSI,Gray,2015,Limousine,Stoff,4.7,104882,110,Benzin,automatic,8
GU31656,39430.0,November,2022-11,DE,0,Volvo,XC 90,2.0 D5,Gray,2019,SUV,Leder,6.0,74849,235,Diesel,automatic,35
YN58906,23930.0,July,2022-07,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 220,Silver,2015,Kombi,Alcantara,4.2,91955,177,Diesel,automatic,41
RV86686,16990.0,September,2022-09,DE,0,Audi,A4,2.0 TDI,White,2014,Kombi,Teilleder,4.4,93799,163,Diesel,manual,2
AK79381,34990.0,November,2022-11,DE,0,Mercedes-Benz,V-Klasse,V 220 d,Black,2016,Bus,Stoff,6.1,117574,163,Diesel,automatic,1
TT51230,19000.0,December,2021-12,DE,0,Volkswagen,Scirocco,2.0 TSI,Black,2016,Coupe,Stoff,6.1,61812,180,Benzin,manual,49
EJ27040,21070.0,April,2022-04,DE,0,Seat,Leon,1.4 TSI,Gray,2017,Kombi,Leder,4.7,44535,150,Benzin,automatic,33
TW12825,23900.0,October,2021-10,DE,0,Volkswagen,Touareg,3.0 V6 TDI,Black,2013,SUV,Leder,7.2,103012,245,Diesel,automatic,22
PS69242,9150.0,December,2021-12,DE,0,Toyota,AYGO,1.0,White,2017,Limousine,Stoff,4.1,27862,70,Benzin,manual,60
CH78309,28950.0,November,2022-11,DE,0,Skoda,Karoq,1.5 TSI ACT,Gray,2020,SUV,Stoff,5.2,8552,150,Benzin,automatic,45
LP17198,20200.0,October,2021-10,DE,0,BMW,2er,220i Active Tourer,Gray,2015,Van,Stoff,5.6,12962,192,Benzin,automatic,106
BZ15728,10100.0,November,2021-11,DE,0,Peugeot,208,1.2 e-VTi,Gray,2017,Limousine,Stoff,4.8,73556,82,Benzin,manual,31
UL23811,22990.0,February,2023-02,SE,0,Nissan,Qashqai,1.5 dCi,Black,2020,SUV,Leder,4.0,65440,116,Diesel,automatic,49
VG22801,21690.0,October,2022-10,DE,0,Volkswagen,Touran,1.6 TDI,Black,2017,Van,Stoff,4.5,72924,115,Diesel,manual,41
HR62194,15890.0,May,2023-05,DE,0,Volkswagen,Golf VII,1.4 TSI,White,2015,Limousine,Stoff,5.2,81797,150,Benzin,manual,14
AV98374,10100.0,October,2021-10,DE,0,Peugeot,208,1.2 e-VTi,Black,2016,Limousine,Stoff,4.8,29732,82,Benzin,manual,36
VJ87698,16990.0,February,2023-02,DE,0,Suzuki,Vitara,1.0 BoosterJet,Gold,2019,SUV,Stoff,5.3,13613,111,Benzin,manual,19
NS63303,18030.0,May,2022-05,DE,0,Ford,Kuga,2.0 TDCi,Silver,2016,SUV,Teilleder,4.7,75528,150,Diesel,manual,79
DC40801,9900.0,November,2021-11,DE,0,Mitsubishi,Space,1.2,Purple,2017,Limousine,Stoff,4.3,29848,80,Benzin,manual,29
VL65054,20100.0,March,2022-03,DE,0,Ford,Kuga,2.0 TDCi,Gray,2017,SUV,Teilleder,5.2,109666,180,Diesel,manual,1
AS13635,15900.0,August,2021-08,DE,0,Peugeot,2008,1.2 e-THP,Gray,2019,SUV,Teilleder,5.2,18270,130,Benzin,manual,65
DY01465,34500.0,August,2021-08,DE,0,Jaguar,F-Pace,30d,Black,2017,SUV,Leder,6.3,40517,300,Diesel,automatic,57
KB15347,16490.0,January,2023-01,DE,0,Smart,forfour,0.9 Turbo,Black,2019,Limousine,Leder,5.2,12930,90,Benzin,automatic,10
AK71165,40290.0,May,2022-05,DE,0,Volkswagen,T6 Multivan,2.0 TDI,Gray,2019,Bus,Stoff,6.4,85499,150,Diesel,automatic,4
BH88822,20310.0,November,2022-11,DE,0,Ford,Kuga,1.5 EcoBoost,Red,2019,SUV,Teilleder,7.2,16074,150,Benzin,manual,74
XB46986,26840.0,March,2022-03,DE,0,Volkswagen,Golf VII,1.4 GTE,Blue,2017,Limousine,Stoff,1.6,33353,150,Hybrid,automatic,20
FP09650,12690.0,May,2023-05,DE,0,Skoda,Rapid,1.6 TDI,White,2014,Limousine,Stoff,4.4,66129,105,Diesel,manual,45
ZY18170,8950.0,December,2021-12,DE,0,Renault,Twingo,0.9 Energy,Blue,2015,Limousine,Stoff,4.4,36888,90,Benzin,manual,43
VP98010,27690.0,March,2023-03,DE,0,Hyundai,IONIQ,1.6 Hybrid Plug-in-Hybrid,Green,2020,Limousine,Leder,1.1,33239,141,Hybrid,automatic,42
JM26666,21990.0,October,2022-10,DE,0,Opel,Combo Life,1.5 CDTI,Red,2019,Van,Stoff,4.2,34368,102,Diesel,manual,9
EF91142,25640.0,February,2022-02,DE,0,Volkswagen,Tiguan,2.0 TSI,Gray,2016,SUV,Alcantara,7.1,68468,180,Benzin,manual,60
PW17274,21510.0,April,2022-04,DE,0,Volkswagen,Passat,1.4 TSI,Gray,2018,Kombi,Stoff,5.1,38186,150,Benzin,manual,18
MP81465,14440.0,December,2022-12,DE,0,Hyundai,i30,1.4 MPI,Blue,2018,Limousine,Stoff,5.4,38655,99,Benzin,manual,18
JG87792,15390.0,May,2022-05,DE,0,Opel,Corsa,1.4,Blue,2018,Limousine,Teilleder,5.9,19937,90,Benzin,automatic,16
GN35868,13490.0,December,2022-12,DE,0,Opel,Zafira Tourer,1.4 Turbo,Gray,2015,Van,Stoff,6.8,111091,140,Benzin,manual,20
RH56951,16990.0,June,2022-06,DE,0,Ford,Focus,1.0 EcoBoost,Gray,2018,Kombi,Stoff,4.8,32612,125,Benzin,manual,41
PE58515,19520.0,January,2022-01,DE,0,BMW,X1,sDrive 18d,Blue,2015,SUV,Stoff,4.1,65003,150,Diesel,manual,23
NC03993,15650.0,April,2023-04,DE,0,Seat,Leon,1.4 TGI,Red,2018,Kombi,Stoff,5.3,58256,110,Benzin,manual,13
HN87076,21530.0,February,2022-02,DE,0,Mazda,CX-5,2.5,Red,2015,SUV,Leder,7.2,77952,192,Benzin,automatic,30
LX80401,28190.0,October,2022-10,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 220,White,2017,Kombi,Leder,6.7,48669,185,Benzin,automatic,32
ZV07885,25100.0,April,2022-04,DE,0,Peugeot,508,1.5 Blue-HDi,Red,2019,Limousine,Teilleder,3.9,51110,131,Diesel,automatic,81
XD01851,20990.0,March,2022-03,DE,0,Mercedes-Benz,E-Klasse,E 200 CGI,Silver,2013,Coupe,Teilleder,6.1,63592,185,Benzin,automatic,1
ZS56477,12990.0,September,2022-09,DE,0,Volkswagen,Golf VII,1.4 TSI,Black,2014,Kombi,Stoff,5.3,89906,122,Benzin,manual,44
LA38771,14110.0,February,2022-02,DE,0,Opel,Adam,1.4 Turbo,Gray,2017,Limousine,Teilleder,5.9,17923,150,Benzin,manual,74
PX65998,30030.0,March,2022-03,DE,1,Volkswagen,T6 Caravelle,2.0 TDI,Gray,2016,Bus,Stoff,6.1,87521,150,Diesel,manual,2
FK02146,15590.0,March,2023-03,DE,0,Renault,Clio,1.0 SCe,Red,2020,Limousine,Stoff,5.1,7034,72,Benzin,manual,60
JM49774,17980.0,December,2021-12,DE,0,Ford,Grand C-Max,1.0 EcoBoost,Gray,2017,Van,Stoff,5.1,30450,125,Benzin,manual,33
PM43433,20490.0,October,2022-10,DE,0,Audi,A4,1.4 TFSI,White,2017,Limousine,Stoff,5.5,55318,150,Benzin,manual,50
ZV01100,13250.0,April,2023-04,FR,0,Renault,Captur,1.2 TCe Energy,Red,2016,SUV,Stoff,5.6,91596,120,Benzin,automatic,72
XS28736,18800.0,February,2022-02,DE,0,Dacia,Lodgy,1.3 TCe,Black,2020,Van,Stoff,6.2,7550,131,Benzin,manual,26
KN65398,14440.0,October,2022-10,DE,0,Volkswagen,Golf VII,1.4 TSI,White,2017,Kombi,Teilleder,5.3,101485,125,Benzin,manual,10
NK22728,17800.0,August,2021-08,DE,0,Mazda,CX-3,2.0,Blue,2017,SUV,Stoff,5.9,7158,120,Benzin,manual,82
KL72831,22000.0,March,2021-03,DE,0,Audi,A6,2.0 TDI,Silver,2016,Limousine,Stoff,4.2,86672,190,Diesel,automatic,123
DE65944,26330.0,January,2022-01,SI,0,Audi,A3,1.5 TSI ACT,Black,2017,Limousine,Teilleder,5.0,33125,150,Benzin,automatic,3
ZL97422,23590.0,May,2022-05,DE,0,BMW,2er,225xe Active Tourer,Gray,2017,Van,Leder,2.0,55880,225,Hybrid,automatic,35
EZ92701,19000.0,September,2021-09,DE,0,Kia,Rio,1.0 TGDI,Red,2020,Limousine,Teilleder,5.1,18104,120,Benzin,manual,128
GT58920,10030.0,November,2022-11,DE,0,Dacia,Sandero II,1.0 SCe,Gray,2018,Limousine,Stoff,5.2,10337,73,Benzin,manual,11
SP39010,8500.0,December,2022-12,DE,0,Hyundai,i10,1.2,White,2015,Limousine,Stoff,4.9,47481,87,Benzin,manual,13
YH70296,17990.0,April,2023-04,DE,0,Seat,Alhambra,1.4 TSI,White,2014,Van,Stoff,7.2,118695,150,Benzin,manual,15
SD38977,33990.0,April,2023-04,DE,0,Toyota,RAV 4,2.5 Hybrid,Gray,2019,SUV,Stoff,4.5,43712,218,Hybrid,automatic,50
EY62968,20490.0,February,2023-02,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 180 d,Gray,2016,Kombi,Teilleder,3.9,102744,110,Diesel,automatic,7
WX68011,27980.0,February,2022-02,DE,0,Volkswagen,Touran,2.0 TDI,Gray,2019,Van,Stoff,4.7,30753,150,Diesel,manual,25
XR84026,20990.0,November,2022-11,DE,0,Mercedes-Benz,CLA-Klasse,CLA 200,Red,2013,Limousine,Leder,5.7,101178,155,Benzin,automatic,10
WB72522,23490.0,October,2022-10,DE,0,Audi,Q5,2.0 TDI,White,2016,SUV,Stoff,5.2,97470,190,Diesel,automatic,24
KK52418,24350.0,November,2022-11,DE,0,Mazda,3,2.0,Red,2019,Limousine,Leder,5.2,49597,179,Benzin,automatic,13
WS28993,25990.0,November,2022-11,DE,0,Volkswagen,Sharan,1.4 TSI,Brown,2016,Van,Stoff,6.6,86307,150,Benzin,automatic,50
BU69098,9690.0,March,2022-03,DE,0,Opel,Corsa,1.2,Red,2016,Limousine,Stoff,5.4,39864,70,Benzin,manual,4
GA12580,21900.0,September,2021-09,DE,0,Audi,A3,1.4 TFSI e-tron,White,2017,Limousine,Stoff,1.8,29470,150,Benzin,automatic,23
ZC84002,18100.0,August,2021-08,DE,0,Volkswagen,Golf VII Sportsvan,1.4 TSI,Gray,2016,Van,Stoff,5.2,42137,150,Benzin,automatic,34
GM65566,17600.0,October,2021-10,DE,0,Mercedes-Benz,B-Klasse,B 200,Silver,2014,Van,Stoff,5.9,41816,155,Benzin,automatic,83
VY47548,21000.0,October,2021-10,DE,0,Ford,Grand C-Max,1.5 EcoBoost,Gray,2018,Van,Stoff,7.9,35275,150,Benzin,automatic,3
BJ77665,29400.0,April,2023-04,DE,0,Mercedes-Benz,M-Klasse,ML 350 CDI,Brown,2014,SUV,Leder,6.8,111822,258,Diesel,automatic,4
VK43868,11400.0,December,2022-12,DE,0,Renault,Megane,1.2 TCe Energy,White,2016,Limousine,Stoff,5.4,41904,100,Benzin,manual,16
TP91124,19990.0,October,2022-10,DE,0,Nissan,Qashqai,1.3 DIG-T,Blue,2018,SUV,Stoff,5.3,37755,159,Benzin,manual,72
KW90616,8110.0,June,2022-06,DE,0,Dacia,Sandero II,1.0 SCe,White,2018,Limousine,Stoff,5.2,56004,73,Benzin,manual,42
LL00078,26430.0,June,2022-06,DE,0,Audi,A4,2.0 TDI,Gray,2017,Kombi,Alcantara,4.4,79033,190,Diesel,automatic,11
LS87847,16500.0,July,2021-07,DE,0,Ford,Fiesta,1.6 EcoBoost,Gray,2016,Limousine,Teilleder,6.1,27108,200,Benzin,manual,4
LF45708,8860.0,December,2021-12,DE,0,Volkswagen,up!,1.0,Gray,2012,Limousine,Stoff,4.7,54882,75,Benzin,automatic,1
CD21958,25390.0,September,2022-09,DE,0,Mercedes-Benz,A-Klasse,A 180,Black,2020,Limousine,Leder,5.3,21028,136,Benzin,manual,43
XY90997,19990.0,July,2022-07,DE,0,Ford,EcoSport,1.0 EcoBoost,Blue,2019,SUV,Teilleder,6.2,31643,125,Benzin,automatic,8
HU34439,15490.0,October,2022-10,DE,0,Volkswagen,Polo,1.2 TSI,Black,2016,Limousine,Stoff,4.8,15797,110,Benzin,manual,29
AF65767,16900.0,April,2022-04,DE,0,Volkswagen,Beetle,2.0 TDI,Silver,2013,Cabrio,Stoff,5.1,40977,140,Diesel,manual,16
JC04839,33360.0,March,2022-03,DE,0,Seat,Alhambra,2.0 TSI,Black,2018,Van,Leder,7.2,71087,220,Benzin,automatic,17
XV33645,13200.0,August,2021-08,DE,0,Dacia,Duster,1.2 TCe,Black,2017,SUV,Leder,6.2,57588,125,Benzin,manual,82
JK56468,25310.0,April,2022-04,DE,0,Audi,A6,3.0 V6 TDI,Black,2013,Kombi,Leder,5.9,69654,245,Diesel,automatic,5
JZ87936,23900.0,October,2021-10,DE,0,Renault,Grand Scenic,1.3 TCe,Gray,2018,Van,Teilleder,6.0,31603,159,Benzin,manual,42
PF06276,35070.0,May,2022-05,DE,0,Volkswagen,Tiguan Allspace,2.0 TDI,Gray,2017,SUV,Leder,6.5,69518,240,Diesel,automatic,15
