id,first_price,eligible_month,ext_cpi,ext_dieselprc,ext_newcarprice,ext_intrtrates,countryoforigin,tax_deductible,make,model,subtype,color,builtyear,body_type,upholstery,fuelconsumption,mileage,horsepower,fueltype,geartype,imperfections,co2value,seats,nbrowners,comercialuse_bool,accident_bool,bookmarks,opport,signings,time_offline,time_online_to_reserve_
XM80537,14200.0,July,110.3,1.979,5.3,1.08,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Gray,2013,Kombi,Teilleder,5,108329,155,Benzin,manual,6,144,5,4,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,1
XR72475,14000.0,August,110.7,1.928,5.7,1.03,DE,0,BMW,1er,118i,Black,2013,Limousine,Leder,5,89854,170,Benzin,manual,6,137,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,6
FH79731,34990.0,July,110.3,1.979,5.3,1.08,DE,1,Volkswagen,Arteon,2.0 TSI,Black,2017,Limousine,Leder,7,60100,280,Benzin,automatic,3,164,5,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,20
GM88606,13990.0,August,110.7,1.928,5.7,1.03,DE,0,Skoda,Fabia,1.0 TSI,White,2017,Kombi,Stoff,4,24861,95,Benzin,manual,8,101,5,1,0,1,7.601013758146271,3.2173787110789283,0.499637943519189,0,14
WY16547,12600.0,July,110.3,1.979,5.3,1.08,DE,0,MINI,MINI,One,Gray,2015,Limousine,Stoff,5,76679,75,Benzin,manual,2,117,4,2,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,81
AC63796,42590.0,September,112.7,2.168,6.2,1.8,DE,0,Volkswagen,T6 Multivan,2.0 TDI,Black,2016,Bus,Alcantara,6,88768,205,Diesel,automatic,24,164,7,3,1,1,8.734654422426292,3.4179152569679396,0.5590462381182536,19,23
UM22596,14690.0,September,112.7,2.168,6.2,1.8,FR,0,Dacia,Duster II,1.6 SCe,White,2019,SUV,Stoff,6,16141,115,Benzin,manual,3,176,5,2,1,1,8.734654422426292,3.4179152569679396,0.5590462381182536,0,28
GW59408,14890.0,August,110.7,1.928,5.7,1.03,DE,0,Ford,Focus,1.0 EcoBoost,White,2017,Kombi,Stoff,4,65439,125,Benzin,manual,17,110,5,2,1,1,7.601013758146271,3.2173787110789283,0.499637943519189,0,4
LC70694,8000.0,July,110.3,1.979,5.3,1.08,DE,0,Seat,Ibiza,1.4,White,2013,Limousine,Stoff,5,88271,85,Benzin,manual,10,139,5,3,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,56
PA84794,15990.0,September,112.7,2.168,6.2,1.8,DE,0,BMW,1er,118i,Black,2016,Limousine,Stoff,5,50711,135,Benzin,manual,14,116,5,3,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,13,14
TM12863,15690.0,September,112.7,2.168,6.2,1.8,DE,0,Smart,fortwo,1.0,Gray,2019,Cabrio,Stoff,4,10857,70,Benzin,automatic,1,139,2,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,72,37
NA33928,12690.0,August,110.7,1.928,5.7,1.03,DE,0,Smart,fortwo,1.0,Gray,2018,Coupe,Stoff,4,33941,70,Benzin,automatic,6,94,2,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,4
KK76612,17800.0,July,110.3,1.979,5.3,1.08,DE,0,Opel,Insignia,2.0 CDTI,Green,2016,Kombi,Leder,5,79423,170,Diesel,automatic,6,149,5,2,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,33
RL51082,20660.0,August,110.7,1.928,5.7,1.03,DE,0,Seat,Arona,1.5 TSI ACT,White,2018,SUV,Stoff,5,58336,150,Benzin,manual,1,115,5,1,0,1,7.601013758146271,3.2173787110789283,0.499637943519189,19,83
LA28681,13800.0,July,110.3,1.979,5.3,1.08,DE,0,Toyota,Yaris,1.5 Hybrid,Gray,2015,Limousine,Stoff,3,73803,75,Hybrid,automatic,10,75,5,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,3,28
ZT93058,11390.0,November,113.7,2.118,6.7,2.07,DE,0,Ford,Focus,1.0 EcoBoost,Blue,2014,Kombi,Stoff,4,83000,125,Benzin,manual,27,110,5,3,1,0,15.36795655125594,4.93346911065852,0.7361393980538583,0,24
HX82805,10680.0,February,115.2,1.813,7.0,2.37,DE,0,Citroen,C3,1.2 VTi,Green,2017,Limousine,Stoff,4,62990,82,Benzin,manual,1,109,5,2,0,1,23.243038844963905,6.263320728772774,0.9532485390168443,14,27
MH36985,27860.0,April,108.8,2.047,4.8,0.74,DE,0,Kia,Niro,1.6,White,2020,SUV,Leder,3,18828,104,Benzin,automatic,3,119,5,2,1,0,10.272014925373135,3.296641791044776,0.4414179104477612,0,104
KP83158,23990.0,March,116.1,1.743,7.6,2.38,DE,0,Volkswagen,T-Roc,1.5 TSI,Blue,2018,SUV,Stoff,5,33367,150,Benzin,automatic,0,159,5,2,0,1,23.247566515249837,6.190136275146009,1.164828033744322,0,38
UC53789,20990.0,April,116.6,1.686,6.9,2.36,DE,0,Toyota,Corolla,1.2 Turbo,Silver,2019,Kombi,Stoff,5,20021,116,Benzin,manual,3,144,5,2,1,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,61
ZF98825,24010.0,June,109.8,1.976,4.6,1.45,DE,0,Volvo,V 60,2.0 T4,Black,2017,Kombi,Leder,5,86420,190,Benzin,automatic,5,136,5,2,0,0,9.02660310625865,2.8197754882361985,0.4354913117022913,0,52
RB85200,24990.0,December,113.2,1.905,7.5,2.08,DE,1,Skoda,Octavia,1.0 TSI,Black,2020,Kombi,Stoff,4,29233,110,Benzin,manual,0,122,5,2,1,1,17.023509452254,4.901841977702375,0.7445467765390208,4,41
YX93972,24190.0,October,113.5,2.014,6.4,2.19,DE,0,Ford,Kuga,2.0 TDCi,Red,2017,SUV,Alcantara,5,63886,180,Diesel,automatic,4,134,5,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,15
UE91488,15590.0,May,109.8,2.056,4.8,0.95,DE,0,MINI,Countryman,Cooper,Blue,2014,SUV,Leder,6,55698,122,Benzin,manual,6,140,5,2,1,0,9.547884552312233,2.8591341423417513,0.4412922269596589,0,73
PB56896,13890.0,May,116.5,1.632,6.8,2.34,DE,0,Ford,Focus,1.0 EcoBoost,Gray,2017,Kombi,Stoff,4,45847,125,Benzin,manual,4,110,5,2,1,0,19.620833333333334,4.6975,0.9302777777777778,0,11
HD34937,28390.0,February,115.2,1.813,7.0,2.37,DE,0,Mercedes-Benz,C-Klasse,C 200 d,Gray,2020,Limousine,Teilleder,4,67361,160,Diesel,automatic,3,139,5,2,1,1,23.243038844963905,6.263320728772774,0.9532485390168443,13,36
ZC71244,21820.0,December,113.2,1.905,7.5,2.08,DE,0,Renault,Trafic,1.6 dCi Energy,Green,2017,Kombi,Stoff,5,51812,125,Diesel,manual,3,145,8,1,0,0,17.023509452254,4.901841977702375,0.7445467765390208,0,1
VU42992,23990.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,T-Cross,1.0 TSI,Orange,2020,SUV,Stoff,4,13646,116,Benzin,automatic,1,143,5,1,0,1,13.104294478527608,4.155946962200673,0.6269542845834158,0,39
BK02521,14200.0,November,113.7,2.118,6.7,2.07,DE,0,Ford,EcoSport,1.0 EcoBoost,White,2018,SUV,Stoff,5,39054,101,Benzin,manual,0,145,5,1,0,1,15.36795655125594,4.93346911065852,0.7361393980538583,0,6
NG25112,21600.0,April,108.8,2.047,4.8,0.74,DE,0,Hyundai,Tucson,1.6 TGDI,Black,2017,SUV,Stoff,7,79887,177,Benzin,automatic,9,175,5,1,0,0,10.272014925373135,3.296641791044776,0.4414179104477612,3,75
RB67806,13490.0,March,116.1,1.743,7.6,2.38,DE,0,Skoda,Rapid,1.4 TSI,Yellow,2015,Limousine,Stoff,4,40627,125,Benzin,automatic,0,114,5,1,0,0,23.247566515249837,6.190136275146009,1.164828033744322,0,8
ZN83139,25790.0,February,115.2,1.813,7.0,2.37,DE,0,Hyundai,i30,2.0 TGDI,White,2019,Limousine,Teilleder,7,55008,275,Benzin,manual,2,188,5,1,0,1,23.243038844963905,6.263320728772774,0.9532485390168443,0,50
UY02463,20790.0,September,112.7,2.168,6.2,1.8,DE,0,Volkswagen,Golf VII,2.0 TFSI,White,2014,Limousine,Leder,6,91919,230,Benzin,automatic,4,149,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,3
ST92225,22590.0,December,113.2,1.905,7.5,2.08,DE,0,Skoda,Superb,2.0 TDI,White,2016,Limousine,Stoff,4,85609,190,Diesel,automatic,4,131,5,1,0,0,17.023509452254,4.901841977702375,0.7445467765390208,0,43
GY00192,13650.0,October,113.5,2.014,6.4,2.19,DE,0,Smart,forfour,0.9 Turbo,Red,2017,Limousine,Stoff,5,14838,90,Benzin,automatic,5,98,4,3,0,1,13.104294478527608,4.155946962200673,0.6269542845834158,0,47
NF11508,16890.0,February,115.2,1.813,7.0,2.37,ES,0,Ford,Tourneo,1.0 EcoBoost,Black,2019,Kombi,Stoff,5,18283,100,Benzin,manual,0,151,5,2,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,0,8
JN42323,21310.0,May,109.8,2.056,4.8,0.95,DE,0,Volkswagen,Touran,1.4 TSI,Brown,2015,Van,Stoff,5,95708,150,Benzin,automatic,4,129,5,2,1,0,9.547884552312233,2.8591341423417513,0.4412922269596589,0,68
VE21772,24200.0,May,116.5,1.632,6.8,2.34,DE,0,BMW,5er,530d,Gray,2014,Kombi,Leder,5,107693,258,Diesel,automatic,0,159,5,3,1,0,19.620833333333334,4.6975,0.9302777777777778,0,37
MK75043,17670.0,December,113.2,1.905,7.5,2.08,DE,0,Alfa Romeo,Giulietta,1.4 Turbo,Gray,2018,Limousine,Stoff,7,38668,120,Benzin,manual,5,178,5,2,0,1,17.023509452254,4.901841977702375,0.7445467765390208,0,22
VF94127,28490.0,October,113.5,2.014,6.4,2.19,DE,0,Audi,Q5,3.0 V6 TDI,Black,2016,SUV,Alcantara,6,105055,258,Diesel,automatic,5,161,5,3,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,1
NR64019,15910.0,April,108.8,2.047,4.8,0.74,DE,0,Skoda,Fabia,1.0 TSI,Black,2018,Limousine,Stoff,4,10100,95,Benzin,manual,6,128,5,1,0,1,10.272014925373135,3.296641791044776,0.4414179104477612,35,118
SU81392,12990.0,November,113.7,2.118,6.7,2.07,DE,0,Skoda,Rapid,1.4 TSI,Red,2017,Limousine,Stoff,4,112644,125,Benzin,automatic,10,115,5,1,0,0,15.36795655125594,4.93346911065852,0.7361393980538583,0,4
RV59725,16600.0,May,109.8,2.056,4.8,0.95,DE,0,BMW,1er,118i,Black,2015,Limousine,Stoff,5,104204,135,Benzin,automatic,4,119,5,2,0,0,9.547884552312233,2.8591341423417513,0.4412922269596589,10,116
JV16877,20850.0,March,116.1,1.743,7.6,2.38,DE,0,Audi,A4,2.0 TDI,Black,2017,Kombi,Alcantara,4,79270,150,Diesel,manual,0,99,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,0,41
BY17281,34990.0,April,116.6,1.686,6.9,2.36,DE,0,Mercedes-Benz,C-Klasse,C 450,Gray,2016,Kombi,Teilleder,7,90312,367,Benzin,automatic,8,185,5,2,0,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,15
ZB38222,25490.0,August,110.7,1.928,5.7,1.03,DE,0,Kia,cee'd,1.6 TGDI,Black,2019,Kombi,Teilleder,6,22429,204,Benzin,automatic,3,163,5,1,0,1,7.601013758146271,3.2173787110789283,0.499637943519189,15,46
WE06981,22180.0,July,110.3,1.979,5.3,1.08,DE,0,Volkswagen,T-Roc,1.0 TSI,Blue,2018,SUV,Stoff,5,32721,115,Benzin,manual,0,139,5,1,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,12
BT14389,10720.0,January,114.3,1.853,7.4,2.19,DE,0,Hyundai,i30,1.6 CRDi,White,2016,Limousine,Stoff,3,82855,110,Diesel,manual,3,94,5,3,1,1,23.331088362068964,6.615571120689655,0.9832974137931034,0,35
EH56329,15890.0,May,109.8,2.056,4.8,0.95,DE,0,BMW,1er,118d,White,2013,Limousine,Leder,4,70148,143,Diesel,automatic,8,119,5,1,0,0,9.547884552312233,2.8591341423417513,0.4412922269596589,11,41
MH13151,14890.0,March,116.1,1.743,7.6,2.38,ES,0,Ford,Focus,1.0 EcoBoost,Blue,2017,Limousine,Stoff,4,34034,125,Benzin,manual,6,108,5,3,0,0,23.247566515249837,6.190136275146009,1.164828033744322,0,56
SB35270,15790.0,September,112.7,2.168,6.2,1.8,DE,0,Opel,Insignia,2.0 CDTI,Gray,2017,Kombi,Stoff,4,91674,170,Diesel,manual,8,124,5,3,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,3,105
XU04895,24780.0,June,109.8,1.976,4.6,1.45,DE,0,Volkswagen,T-Cross,1.0 TSI,Gray,2019,SUV,Stoff,4,9668,116,Benzin,automatic,2,146,5,2,1,0,9.02660310625865,2.8197754882361985,0.4354913117022913,8,99
PW39367,15690.0,November,113.7,2.118,6.7,2.07,DE,0,MINI,MINI,Cooper,Black,2017,Limousine,Teilleder,4,55148,135,Benzin,manual,7,105,5,2,1,0,15.36795655125594,4.93346911065852,0.7361393980538583,0,28
CP27605,7750.0,May,109.8,2.056,4.8,0.95,DE,0,Peugeot,208,1.6 HDi,White,2013,Limousine,Leder,3,119003,92,Diesel,manual,8,98,5,1,0,0,9.547884552312233,2.8591341423417513,0.4412922269596589,35,43
RU29019,25750.0,March,116.1,1.743,7.6,2.38,DE,0,Peugeot,3008,1.5 Blue-HDi,Gray,2019,SUV,Leder,4,66636,130,Diesel,automatic,10,149,5,1,0,0,23.247566515249837,6.190136275146009,1.164828033744322,0,8
CG43705,14620.0,April,116.6,1.686,6.9,2.36,CZ,0,Volkswagen,Polo,1.0,Gray,2018,Limousine,Stoff,4,44598,80,Benzin,manual,6,131,5,1,0,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,59
CR79924,11200.0,May,109.8,2.056,4.8,0.95,DE,0,Volkswagen,up!,1.0,Black,2014,Limousine,Stoff,4,36226,75,Benzin,automatic,3,105,4,2,0,1,9.547884552312233,2.8591341423417513,0.4412922269596589,33,28
RN56819,24380.0,June,109.8,1.976,4.6,1.45,DE,0,BMW,X1,xDrive 18d,Black,2016,SUV,Leder,4,88870,150,Diesel,automatic,1,124,5,3,1,1,9.02660310625865,2.8197754882361985,0.4354913117022913,72,110
ZR83904,10290.0,August,110.7,1.928,5.7,1.03,DE,0,Volkswagen,Golf Plus,1.2 TSI,Blue,2013,Limousine,Stoff,5,54626,85,Benzin,manual,14,136,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,0,30
TW06607,16860.0,March,116.1,1.743,7.6,2.38,DE,0,Peugeot,308,1.5 Blue-HDi,White,2019,Kombi,Stoff,3,94517,130,Diesel,automatic,1,137,5,2,0,0,23.247566515249837,6.190136275146009,1.164828033744322,0,17
WC72994,20170.0,July,110.3,1.979,5.3,1.08,DE,0,Seat,Arona,1.0 TSI,Gray,2018,SUV,Stoff,5,36975,115,Benzin,automatic,0,138,5,2,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,26
SK10964,22650.0,January,114.3,1.853,7.4,2.19,DE,0,Hyundai,i30,1.5 T-GDI Mild-Hybrid,Gray,2020,Kombi,Stoff,5,31834,159,Benzin,manual,2,125,5,2,1,0,23.331088362068964,6.615571120689655,0.9832974137931034,5,40
EG65151,29300.0,November,113.7,2.118,6.7,2.07,DE,0,Peugeot,Rifter,1.2 e-THP,Gray,2020,Van,Stoff,5,14795,131,Benzin,automatic,12,161,5,2,1,1,15.36795655125594,4.93346911065852,0.7361393980538583,3,65
MN90335,30990.0,September,112.7,2.168,6.2,1.8,DE,0,Mercedes-Benz,E-Klasse,E 220 d,White,2018,Kombi,Teilleder,4,67417,195,Diesel,automatic,7,168,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,4
JN68839,26240.0,May,109.8,2.056,4.8,0.95,DE,0,Volkswagen,Golf VII,2.0 TSI,Black,2015,Limousine,Leder,6,99515,300,Benzin,automatic,9,159,5,4,0,0,9.547884552312233,2.8591341423417513,0.4412922269596589,20,122
WE38447,33540.0,June,109.8,1.976,4.6,1.45,DE,0,Volkswagen,Touran,2.0 TDI,White,2018,Van,Leder,5,61086,190,Diesel,automatic,1,122,5,2,1,1,9.02660310625865,2.8197754882361985,0.4354913117022913,0,54
UL83750,15950.0,March,116.1,1.743,7.6,2.38,DE,0,Audi,A3,1.4 TFSI,Gray,2016,Limousine,Stoff,4,97241,125,Benzin,automatic,1,113,5,2,1,1,23.247566515249837,6.190136275146009,1.164828033744322,0,13
RF90625,14890.0,December,113.2,1.905,7.5,2.08,DE,0,Citroen,DS4 Crossback,2.0 Blue-HDi,Red,2015,Limousine,Teilleder,4,87144,180,Diesel,automatic,7,115,5,2,1,0,17.023509452254,4.901841977702375,0.7445467765390208,5,34
EZ39501,24990.0,October,113.5,2.014,6.4,2.19,DE,0,BMW,4er,420d Gran Coupé,Black,2018,Coupe,Stoff,4,103683,190,Diesel,automatic,21,165,5,2,1,1,13.104294478527608,4.155946962200673,0.6269542845834158,32,56
VF08097,19850.0,March,116.1,1.743,7.6,2.38,DE,0,BMW,X3,xDrive 20d,Silver,2014,SUV,Leder,5,90912,185,Diesel,automatic,9,147,5,1,0,0,23.247566515249837,6.190136275146009,1.164828033744322,0,54
YL65988,21840.0,November,113.7,2.118,6.7,2.07,DE,0,BMW,2er,225xe Active Tourer,Gray,2017,Van,Stoff,2,59870,225,Hybrid,automatic,9,46,5,2,1,0,15.36795655125594,4.93346911065852,0.7361393980538583,0,51
VN23199,16990.0,April,116.6,1.686,6.9,2.36,DE,0,Volkswagen,Polo,1.2 TSI,Gray,2017,Limousine,Stoff,4,29096,90,Benzin,automatic,2,109,5,2,1,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,13
AG34834,22540.0,February,115.2,1.813,7.0,2.37,DE,1,Peugeot,208,1.2 e-THP,Black,2019,Limousine,Leder,4,24246,131,Benzin,automatic,1,107,5,2,1,1,23.243038844963905,6.263320728772774,0.9532485390168443,0,17
BV03086,17650.0,March,108.1,1.794,4.3,0.28,DE,0,Seat,Ibiza,1.6 TDI,Blue,2018,Limousine,Alcantara,3,32100,95,Diesel,manual,6,127,5,2,1,0,11.571907756813417,3.8846960167714886,0.4639412997903564,0,116
MR69115,15890.0,May,116.5,1.632,6.8,2.34,DE,0,Volkswagen,Golf VII,1.6 TDI,White,2016,Limousine,Stoff,3,60698,110,Diesel,automatic,15,104,5,3,0,0,19.620833333333334,4.6975,0.9302777777777778,0,18
FU08064,19260.0,May,109.8,2.056,4.8,0.95,DE,0,Hyundai,Kona,1.0 TGDI,Gray,2019,SUV,Stoff,5,16445,120,Benzin,manual,10,142,5,2,1,0,9.547884552312233,2.8591341423417513,0.4412922269596589,0,107
JJ71954,21270.0,June,109.8,1.976,4.6,1.45,DE,0,Opel,Insignia,1.5 SIDI Turbo,Gray,2018,Kombi,Teilleder,6,38794,165,Benzin,manual,0,139,5,2,1,1,9.02660310625865,2.8197754882361985,0.4354913117022913,0,6
MR11577,15990.0,April,108.8,2.047,4.8,0.74,DE,0,Mercedes-Benz,A-Klasse,A 180,White,2013,Limousine,Teilleder,5,72060,122,Benzin,manual,4,128,5,2,0,0,10.272014925373135,3.296641791044776,0.4414179104477612,0,147
CG97679,10980.0,December,113.2,1.905,7.5,2.08,DE,0,Smart,fortwo,1.0,White,2017,Coupe,Leder,4,40244,70,Benzin,manual,3,93,2,2,0,0,17.023509452254,4.901841977702375,0.7445467765390208,4,33
DX65448,17150.0,October,113.5,2.014,6.4,2.19,DE,0,BMW,3er,320i,Black,2014,Limousine,Leder,6,109973,185,Benzin,manual,12,158,5,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,97,14
WV60533,16000.0,March,116.1,1.743,7.6,2.38,DE,0,Mitsubishi,ASX,1.6,Gray,2018,SUV,Stoff,5,12610,117,Benzin,manual,1,151,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,0,12
LC55090,20590.0,November,113.7,2.118,6.7,2.07,DE,0,Volkswagen,Passat,2.0 TDI,Blue,2017,Kombi,Stoff,4,80719,190,Diesel,manual,1,110,5,2,1,1,15.36795655125594,4.93346911065852,0.7361393980538583,0,39
FZ52912,14140.0,April,116.6,1.686,6.9,2.36,DE,0,Seat,Leon,2.0 TDI,White,2014,Kombi,Teilleder,4,90277,150,Diesel,manual,5,106,5,1,0,1,20.16995932597327,4.833527019174898,0.9976757699012202,0,36
BB65901,33680.0,February,115.2,1.813,7.0,2.37,DE,0,Audi,A4,45 TFSI,White,2019,Limousine,Leder,6,36981,245,Benzin,automatic,0,169,5,1,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,1,53
VT68665,20490.0,December,113.2,1.905,7.5,2.08,DE,1,Volkswagen,Touran,1.6 TDI,Gray,2016,Van,Stoff,4,45550,115,Diesel,automatic,2,112,5,1,1,0,17.023509452254,4.901841977702375,0.7445467765390208,0,35
PF33233,26790.0,October,113.5,2.014,6.4,2.19,DE,0,Audi,Q2,35 TFSI,Gray,2019,SUV,Stoff,5,14631,150,Benzin,automatic,0,156,5,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,0,4
DG34845,21090.0,March,108.1,1.794,4.3,0.28,DE,0,BMW,3er,320i,Gray,2015,Kombi,Teilleder,6,57062,185,Benzin,manual,12,152,5,4,0,0,11.571907756813417,3.8846960167714886,0.4639412997903564,6,103
NW84578,19790.0,May,116.5,1.632,6.8,2.34,DE,0,Kia,Sportage,2.0 CRDi,Black,2016,SUV,Leder,6,111706,185,Diesel,automatic,5,166,5,1,0,1,19.620833333333334,4.6975,0.9302777777777778,0,31
EL01398,10990.0,May,109.8,2.056,4.8,0.95,DE,0,Volkswagen,Polo,1.0,Gray,2016,Limousine,Stoff,4,70193,75,Benzin,manual,3,108,5,3,1,0,9.547884552312233,2.8591341423417513,0.4412922269596589,0,54
TB36243,14260.0,June,109.8,1.976,4.6,1.45,DE,0,Opel,Mokka,1.4 Turbo,Black,2015,SUV,Teilleder,7,66264,140,Benzin,manual,4,155,5,2,1,0,9.02660310625865,2.8197754882361985,0.4354913117022913,0,111
CB66560,13690.0,April,108.8,2.047,4.8,0.74,DE,0,Audi,A1,1.4 TFSI,White,2014,Limousine,Stoff,5,83434,122,Benzin,manual,8,126,5,4,0,0,10.272014925373135,3.296641791044776,0.4414179104477612,26,98
WC74796,17980.0,March,116.1,1.743,7.6,2.38,DE,0,Mercedes-Benz,A-Klasse,A 180,Gray,2015,Limousine,Teilleder,5,64756,122,Benzin,automatic,1,124,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,0,33
VR81690,31940.0,February,115.2,1.813,7.0,2.37,DE,0,Skoda,Kodiaq,2.0 TSI,Gray,2017,SUV,Teilleder,7,32807,180,Benzin,automatic,8,170,5,1,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,0,4
SE39674,14020.0,November,113.7,2.118,6.7,2.07,DE,0,Smart,fortwo,1.0,White,2018,Cabrio,Stoff,4,29801,70,Benzin,automatic,5,139,2,2,0,0,15.36795655125594,4.93346911065852,0.7361393980538583,0,15
BZ86826,19610.0,April,116.6,1.686,6.9,2.36,DE,0,BMW,3er,320d,Black,2016,Kombi,Stoff,4,50084,190,Diesel,manual,0,113,5,2,0,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,18
VT60372,24990.0,July,110.3,1.979,5.3,1.08,DE,0,Ford,Focus,1.5 EcoBoost,Gray,2019,Kombi,Stoff,5,42932,182,Benzin,automatic,3,162,5,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,30
RM44887,9690.0,June,109.8,1.976,4.6,1.45,DE,0,Opel,Corsa,1.2,Red,2018,Limousine,Stoff,5,40661,70,Benzin,manual,10,154,5,1,0,1,9.02660310625865,2.8197754882361985,0.4354913117022913,0,42
XU89394,13520.0,March,116.1,1.743,7.6,2.38,DE,0,Volkswagen,Polo,1.0,Black,2018,Limousine,Stoff,4,54704,75,Benzin,manual,0,110,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,0,13
VR68021,15490.0,September,112.7,2.168,6.2,1.8,DE,0,Opel,Zafira Tourer,2.0 CDTI,Black,2016,Van,Stoff,4,105621,170,Diesel,manual,11,137,5,2,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,41
BD46888,19990.0,November,113.7,2.118,6.7,2.07,PL,0,Ford,Focus,1.0 EcoBoost,Gray,2019,Kombi,Stoff,5,29111,125,Benzin,manual,4,130,5,3,0,0,15.36795655125594,4.93346911065852,0.7361393980538583,1,60
YS38460,11870.0,August,110.7,1.928,5.7,1.03,DE,0,Renault,Clio,1.2,Red,2018,Kombi,Stoff,5,12416,73,Benzin,manual,0,130,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,10,12
LZ07790,17800.0,June,109.8,1.976,4.6,1.45,DE,0,Volkswagen,Polo,1.0 TSI,White,2018,Limousine,Teilleder,4,46649,95,Benzin,automatic,3,107,5,1,0,0,9.02660310625865,2.8197754882361985,0.4354913117022913,0,36
LL20919,26590.0,January,114.3,1.853,7.4,2.19,DE,0,Audi,TT,2.0 TFSI,Gray,2014,Coupe,Alcantara,6,83557,230,Benzin,automatic,2,146,4,3,1,0,23.331088362068964,6.615571120689655,0.9832974137931034,0,11
SH04090,17830.0,March,116.1,1.743,7.6,2.38,DE,0,Fiat,500C,1.2,Purple,2020,Cabrio,Teilleder,5,3000,69,Benzin,automatic,3,140,4,3,0,0,23.247566515249837,6.190136275146009,1.164828033744322,0,7
ZD23344,17340.0,July,110.3,1.979,5.3,1.08,PL,0,Volkswagen,Golf,1.0 TSI,White,2019,Limousine,Stoff,4,51405,116,Benzin,manual,1,131,5,2,0,0,8.313415685147946,2.8681413386957773,0.4336397586900316,0,40
YK09777,15890.0,April,116.6,1.686,6.9,2.36,DE,0,Opel,Mokka X,1.6,Red,2017,SUV,Stoff,6,20110,115,Benzin,manual,0,155,5,1,0,0,20.16995932597327,4.833527019174898,0.9976757699012202,0,42
BC14694,16200.0,November,113.7,2.118,6.7,2.07,DE,0,Citroen,C4 Picasso,2.0 Blue-HDi,Blue,2017,Van,Teilleder,4,90422,150,Diesel,automatic,19,112,5,1,0,0,15.36795655125594,4.93346911065852,0.7361393980538583,0,33
RH63682,16990.0,June,109.8,1.976,4.6,1.45,DE,0,Nissan,X-Trail,1.6,Green,2016,SUV,Stoff,6,74364,163,Benzin,manual,13,145,5,3,1,0,9.02660310625865,2.8197754882361985,0.4354913117022913,0,97
MZ83215,11740.0,March,116.1,1.743,7.6,2.38,DE,0,Volkswagen,Polo,1.2 TSI,Gray,2016,Limousine,Stoff,4,67645,90,Benzin,manual,0,107,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,0,34
TW49291,7900.0,August,110.7,1.928,5.7,1.03,DE,0,Hyundai,i10,1.0,Gray,2014,Limousine,Stoff,4,79053,67,Benzin,manual,7,108,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,17,22
GB92584,24190.0,January,114.3,1.853,7.4,2.19,PL,1,Seat,Leon,1.5 TSI ACT,Gray,2021,Kombi,Teilleder,5,9678,131,Benzin,manual,2,128,5,3,1,0,23.331088362068964,6.615571120689655,0.9832974137931034,0,1
VT20037,23490.0,September,112.7,2.168,6.2,1.8,DE,0,Subaru,Levorg,2.0,Silver,2019,Kombi,Stoff,7,21901,150,Benzin,automatic,6,192,5,3,1,0,8.734654422426292,3.4179152569679396,0.5590462381182536,0,62
