id,buy_price,make,model,subtype,outside_color,built_year,body_type,upholstery,mileage,horsepower,benzin,diesel,automatic,manual,time_online_to_reserve_
CV40159,9689,Volkswagen,Tiguan,1.4 TSI,Gray,2013,SUV,Alcantara,109792,122,1,0,0,1,50
CR16139,18150,Opel,Insignia,1.5 SIDI Turbo,Gray,2019,Limousine,Teilleder,37157,165,1,0,0,1,5
BJ15124,15500,Audi,A3 Limousine,2.0 TDI,Gray,2017,Limousine,Stoff,78480,150,0,1,0,1,12
FL10415,7120,Skoda,Citigo,1.0 MPI,Gray,2014,Limousine,Stoff,27273,75,1,0,1,0,4
JL27230,15044,Ford,Kuga,1.5 EcoBoost,Blue,2018,SUV,Stoff,32681,120,1,0,0,1,10
AR03600,24807,Skoda,Octavia,2.0 TSI,White,2019,Kombi,Alcantara,65409,245,1,0,1,0,71
VN84396,5198,Peugeot,108,1.0 VTi,Silver,2015,Limousine,Stoff,73927,70,1,0,1,0,16
EW59539,12367,Fiat,500,1.0 Mild-Hybrid,Gray,2021,Limousine,Teilleder,21013,70,1,0,0,1,35
HB26028,23335,Mercedes-Benz,C-Klasse,C 250,White,2016,Kombi,Teilleder,37961,210,1,0,1,0,35
CC04776,7046,Hyundai,i20,1.4,Gray,2014,Limousine,Stoff,77979,100,1,0,0,1,63
FP19098,23872,Mercedes-Benz,CLA-Klasse,CLA 180,Black,2018,Limousine,Leder,34049,122,1,0,1,0,22
RZ96239,18243,BMW,2er,218i Gran Tourer,Gray,2019,Van,Stoff,40501,140,1,0,1,0,41
NG68693,10517,BMW,1er,116i,White,2015,Limousine,Stoff,83371,110,1,0,0,1,23
BT16779,13946,Opel,Mokka X,1.4 Turbo,Black,2017,SUV,Teilleder,70428,140,1,0,1,0,86
JK33653,16759,Audi,Q3,2.0 TDI,Black,2018,SUV,Stoff,88876,150,0,1,0,1,12
XC54637,15857,Volkswagen,Touran,1.8 TSI,White,2016,Van,Teilleder,119055,180,1,0,1,0,16
BF55133,15248,Nissan,NV200 Evalia,1.5 dCi,Brown,2017,Bus,Stoff,70828,110,0,1,0,1,4
GD58888,14806,Hyundai,i20,1.0 TGDI,Blue,2018,Limousine,Stoff,36232,120,1,0,1,0,9
FR83972,23753,Volkswagen,Golf VII,2.0 TSI,Blue,2018,Limousine,Stoff,64354,310,1,0,0,1,39
GD93544,4442,Volkswagen,up!,1.0,Black,2015,Limousine,Stoff,109987,60,1,0,0,1,48
GK05705,30796,Audi,S5,3.0 V6 TFSI,Blue,2015,Cabrio,Leder,35016,333,1,0,1,0,2
EX41976,22595,Volkswagen,Golf VII,2.0 TSI,Silver,2018,Limousine,Stoff,47017,245,1,0,1,0,80
GU09556,20780,Land Rover,Discovery Sport,2.0 Turbo,Black,2015,SUV,Leder,68556,240,1,0,1,0,9
TP28499,12976,Mercedes-Benz,A-Klasse,A 180 CDI,Gray,2017,Limousine,Teilleder,81308,110,0,1,0,1,47
CC23844,10773,Hyundai,i10,1.0,Gray,2021,Limousine,Stoff,5003,67,1,0,0,1,35
UV83574,6140,Hyundai,i10,1.2,Black,2015,Limousine,Stoff,20123,87,1,0,0,1,60
LX22810,29123,Audi,A5 Sportback,2.0 TFSI,White,2018,Kombi,Leder,45775,252,1,0,1,0,17
BF36550,10537,Volkswagen,Golf VII,2.0 TDI,Blue,2014,Kombi,Alcantara,118447,150,0,1,0,1,48
CC09457,9500,BMW,1er,116i,Blue,2015,Limousine,Stoff,88424,110,1,0,0,1,37
DT32566,5499,Peugeot,208,1.2 VTi,White,2013,Limousine,Stoff,84245,82,1,0,0,1,76
BZ98618,11986,Ford,Tourneo Courier,1.0 EcoBoost ,White,2017,Kombi,Stoff,28316,100,1,0,0,1,29
DK02049,12220,Ford,C-Max,1.5 TDCi,Gray,2018,Van,Stoff,37975,95,0,1,0,1,66
DM37462,7700,Seat,Ibiza,1.2 TSI,Gray,2015,Limousine,Stoff,75675,90,1,0,0,1,48
EZ47927,15302,Seat,Leon,1.4 TSI,White,2017,Kombi,Teilleder,92504,150,1,0,1,0,48
MF88541,10600,Kia,cee'd,1.6 GDI,Black,2016,Kombi,Stoff,77298,135,1,0,0,1,72
GW87978,16845,Opel,Insignia,1.6 CDTI DPF,White,2020,Kombi,Teilleder,63300,135,0,1,1,0,35
CM70601,6505,Nissan,Micra,1.2,White,2016,Limousine,Stoff,16342,80,1,0,0,1,19
TR38458,37739,Ford,Tourneo Custom,2.0 TDCi,Gray,2020,Bus,Teilleder,63768,185,0,1,1,0,69
MW00892,10213,Opel,Astra K,1.4 SIDI Turbo,Brown,2015,Limousine,Teilleder,98479,150,1,0,0,1,103
MR44774,7027,Skoda,Citigo,1.0 MPI,White,2015,Limousine,Stoff,63080,75,1,0,1,0,42
TD89387,26383,Peugeot,Expert,2.0 Blue-HDi,Black,2018,Kombi,Stoff,44793,150,0,1,0,1,46
AP80544,17901,Citroen,C4 Grand Picasso,2.0 Blue-HDi,Gray,2017,Van,Teilleder,51664,150,0,1,0,1,101
NV82712,5560,Volkswagen,up!,1.0,White,2014,Limousine,Stoff,66213,60,1,0,0,1,7
UF77930,17920,Nissan,Qashqai,1.2,Blue,2017,SUV,Stoff,36725,115,1,0,1,0,97
PA91433,11899,MINI,MINI,One,Red,2017,Limousine,Stoff,27740,102,1,0,0,1,43
DZ76321,20480,Mercedes-Benz,C-Klasse,C 220 d,Gray,2017,Kombi,Teilleder,101489,170,0,1,1,0,118
PX85426,8773,Dacia,Lodgy,1.2 TCe,Blue,2016,Van,Stoff,48911,115,1,0,0,1,5
CJ10026,3815,Seat,Mii,1.0,White,2014,Limousine,Stoff,99947,60,1,0,0,1,45
BH77990,12268,Dacia,Duster II,1.6 SCe,Black,2018,SUV,Stoff,27257,115,1,0,0,1,15
DB69582,11600,Volkswagen,Golf VII,1.2 TSI,Silver,2014,Limousine,Stoff,75509,110,1,0,1,0,14
AT39541,5502,Toyota,AYGO,1.0,Yellow,2016,Limousine,Stoff,87589,70,1,0,0,1,5
KM32167,20561,Mercedes-Benz,C-Klasse,C 250 d,Gray,2015,Limousine,Leder,98730,205,0,1,1,0,45
JL07682,20818,Abarth,595C,1.4,Gray,2021,Cabrio,Leder,19110,180,1,0,0,1,48
PS75269,8562,Smart,fortwo,0.9 Turbo,Black,2015,Coupe,Leder,34463,90,1,0,1,0,5
CW78671,12946,Renault,Talisman,1.6 dCi Energy,Black,2016,Limousine,Leder,118826,160,0,1,1,0,4
BR45163,10357,Mazda,3,2.0,Red,2014,Limousine,Stoff,56048,120,1,0,0,1,30
DM22992,9077,Hyundai,i20,1.2,Gray,2018,Limousine,Stoff,32609,85,1,0,0,1,7
AD74525,5586,Volkswagen,up!,1.0,Orange,2014,Limousine,Stoff,58892,75,1,0,0,1,7
FZ52250,13640,Ford,C-Max,1.5 EcoBoost,Gray,2016,Van,Stoff,39432,150,1,0,1,0,43
BP38341,12714,Mazda,CX-3,2.0,White,2016,SUV,Leder,75494,120,1,0,0,1,52
GZ92735,10597,Volkswagen,Golf VII Sportsvan,1.2 TSI,White,2015,Van,Stoff,48088,85,1,0,0,1,54
FM97377,16468,Skoda,Octavia,2.0 TSI,Gray,2016,Kombi,Teilleder,72344,220,1,0,0,1,9
FL74462,16029,Volkswagen,Golf,1.6 TDI,Blue,2019,Limousine,Stoff,80803,116,0,1,0,1,91
EZ31320,9309,Seat,Ibiza,1.0 TSI,Black,2015,Limousine,Stoff,83636,110,1,0,0,1,4
AE86962,15362,Ford,Focus,2.0 EcoBoost,Yellow,2017,Kombi,Teilleder,104455,250,1,0,0,1,36
RP79506,21139,Skoda,Octavia,2.0 TSI,White,2018,Kombi,Stoff,50419,245,1,0,1,0,53
GN99711,15429,Opel,Mokka X,1.4 Turbo,Blue,2018,SUV,Teilleder,34929,140,1,0,1,0,80
HB08762,10386,Volkswagen,Golf VI,1.2 TSI,White,2012,Cabrio,Leder,68763,105,1,0,0,1,97
GL40457,21854,Seat,Leon,2.0 TSI,Red,2018,Kombi,Alcantara,43494,300,1,0,1,0,12
AV02020,5035,Smart,fortwo,1.0,Black,2014,Coupe,Stoff,72210,70,1,0,1,0,83
EH89066,16451,Skoda,Octavia,1.4 TSI,Gray,2017,Kombi,Stoff,35720,150,1,0,0,1,44
TZ15041,11758,Mercedes-Benz,B-Klasse,B 220,Red,2014,Van,Teilleder,104101,185,1,0,1,0,25
CV15066,19758,BMW,5er,525d,Black,2017,Kombi,Leder,106829,218,0,1,1,0,2
NX93731,17700,BMW,3er,320d,Black,2016,Kombi,Stoff,97120,190,0,1,1,0,62
XG83391,13626,Renault,Captur,1.3 TCe,Gray,2019,SUV,Stoff,19027,131,1,0,0,1,37
DB25648,10434,Seat,Leon,2.0 TDI,Black,2015,Kombi,Teilleder,92000,150,0,1,0,1,32
HB82118,14988,Volkswagen,Passat,1.4 TSI,Black,2015,Kombi,Stoff,102739,150,1,0,1,0,16
CV35156,14850,Volkswagen,Polo,1.0 TSI,Gray,2019,Limousine,Stoff,34945,115,1,0,0,1,87
EX97767,24482,Mercedes-Benz,C-Klasse,C 180 CGI,Silver,2019,Kombi,Teilleder,34991,155,1,0,1,0,34
NT79551,7847,Seat,Ibiza,1.4 TSI,Gray,2015,Limousine,Stoff,70634,140,1,0,0,1,8
AW28687,11136,Ford,EcoSport,1.0 EcoBoost,Silver,2019,SUV,Stoff,46105,101,1,0,0,1,57
JN27688,21468,Volkswagen,Golf VII,2.0 TDI,White,2017,Limousine,Leder,79121,185,0,1,1,0,77
NW36344,10210,Ford,EcoSport,1.0 EcoBoost,Yellow,2016,SUV,Teilleder,71418,125,1,0,0,1,43
KY98667,21672,Ford,Focus,1.5 EcoBoost,Orange,2019,Kombi,Leder,24365,150,1,0,1,0,69
KR38524,20011,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,White,2017,Kombi,Teilleder,37137,155,1,0,0,1,39
GU20556,12836,Volvo,V 40,2.0 T2,Gray,2016,Limousine,Stoff,55834,122,1,0,0,1,98
ET59836,21780,Audi,A3,2.0 TDI,Gray,2018,Limousine,Stoff,61986,185,0,1,1,0,34
MU71491,10772,Renault,Captur,0.9 Energy,Red,2018,SUV,Stoff,35747,90,1,0,0,1,2
BK06371,12841,Dacia,Duster II,1.6 SCe,Blue,2018,SUV,Stoff,10882,115,1,0,0,1,2
BJ50564,8401,Audi,A1,1.0 TFSI,White,2015,Limousine,Stoff,98697,95,1,0,0,1,7
EH82380,4306,Nissan,Micra,1.2,White,2016,Limousine,Stoff,111613,80,1,0,0,1,40
AK08354,16309,Volkswagen,Tiguan,2.0 TDI,Gray,2015,SUV,Stoff,87097,185,0,1,1,0,40
BK67099,15516,Mazda,CX-3,2.0,Black,2017,SUV,Teilleder,54979,120,1,0,1,0,6
AB27443,10589,Skoda,Yeti,1.2 TSI,Red,2016,SUV,Stoff,60896,110,1,0,0,1,51
LJ72398,9528,Mercedes-Benz,A-Klasse,A 180,Red,2013,Limousine,Teilleder,82236,122,1,0,0,1,27
GP38090,20793,Mercedes-Benz,GLA-Klasse,GLA 220 d,Gray,2017,SUV,Teilleder,54744,177,0,1,1,0,45
DZ78566,11640,MINI,Cabrio,Cooper,Red,2017,Cabrio,Stoff,95658,135,1,0,0,1,55
KL61268,17320,Hyundai,Tucson,1.6 TGDI,Gray,2018,SUV,Stoff,20820,177,1,0,0,1,66
FW11142,14940,BMW,1er,118i,Blue,2018,Limousine,Stoff,61463,135,1,0,1,0,56
AM30013,5460,Toyota,AYGO,1.0,Blue,2016,Limousine,Stoff,63110,70,1,0,0,1,60
US95844,23546,BMW,4er,435d Gran Coupé,Black,2014,Coupe,Leder,79274,313,0,1,1,0,32
DN59869,7300,BMW,1er,114d,Black,2013,Limousine,Stoff,94451,95,0,1,0,1,6
LX81641,13393,Opel,Insignia,2.0 CDTI,Silver,2018,Kombi,Teilleder,56084,170,0,1,0,1,56
JW76220,14447,Volkswagen,Golf VII Sportsvan,1.4 TSI,Silver,2016,Van,Stoff,21557,150,1,0,1,0,45
PM26495,6600,Smart,fortwo,1.0,Yellow,2015,Coupe,Stoff,81473,70,1,0,1,0,40
BG92530,23411,Mercedes-Benz,C-Klasse,C 180 CGI,Gray,2018,Limousine,Teilleder,21695,155,1,0,1,0,34
LK62938,6281,Renault,Clio,0.9 Energy,Black,2016,Limousine,Stoff,74332,90,1,0,0,1,14
HL31826,20010,Fiat,Talento,1.6 TwinTurbo Diesel Ecojet,White,2018,Kombi,Stoff,84464,125,0,1,0,1,29
SG26913,14400,Skoda,Yeti,1.4 TSI,White,2015,SUV,Stoff,65056,150,1,0,0,1,11
BM26268,7098,Ford,B-Max,1.4,White,2014,Van,Stoff,10848,90,1,0,0,1,2
FJ76117,22105,BMW,3er,320i,Blue,2017,Kombi,Stoff,59974,185,1,0,1,0,62
ZB02762,7306,Peugeot,2008,1.2 VTi,Red,2016,SUV,Stoff,83012,82,1,0,0,1,2
PP52705,24612,Audi,A4,3.0 V6 TDI,Gray,2018,Kombi,Alcantara,106184,218,0,1,1,0,26
TS65705,12017,Hyundai,i30,1.4 MPI,Blue,2018,Kombi,Stoff,52743,99,1,0,0,1,32
FM93725,8941,Volkswagen,Golf VII,1.2 TSI,White,2013,Limousine,Stoff,97199,105,1,0,0,1,18
FW74444,6045,Ford,Fiesta,1.25,Gray,2015,Limousine,Stoff,87241,82,1,0,0,1,33
JX18879,15126,MINI,Clubman,One,Red,2018,Kombi,Stoff,7154,102,1,0,0,1,103
KB32309,11154,Kia,Rio,1.4,White,2017,Limousine,Leder,45579,100,1,0,0,1,24
CC90133,14964,Audi,A3,1.0 TFSI,Red,2016,Limousine,Teilleder,78253,115,1,0,1,0,8
NG83100,17071,Mercedes-Benz,A-Klasse,A 200,Gray,2014,Limousine,Teilleder,44240,155,1,0,1,0,85
HG00582,15635,MINI,Countryman,John Cooper Works,Black,2014,SUV,Teilleder,91461,218,1,0,1,0,13
XF70236,12572,Audi,Q3,1.4 TFSI,Black,2015,SUV,Stoff,107561,150,1,0,0,1,36
EA81838,23715,Mercedes-Benz,B-Klasse,B 200 d,Silver,2019,Van,Teilleder,32524,150,0,1,1,0,35
ND37065,40792,Audi,A6,50 TDI,Black,2019,Kombi,Leder,44574,286,0,1,1,0,37
PG33119,10450,Citroen,C3,1.2 VTi,Gray,2020,Limousine,Stoff,5327,82,1,0,0,1,7
JS79082,20100,Ford,Kuga,2.0 TDCi,White,2018,SUV,Teilleder,51249,180,0,1,1,0,92
KN75705,7289,Ford,Focus,1.0 EcoBoost,Blue,2016,Limousine,Stoff,79596,100,1,0,0,1,39
XF01831,13697,Volkswagen,Touran,1.6 TDI,Red,2018,Van,Stoff,110433,115,0,1,0,1,53
EE88862,6496,Skoda,Fabia,1.2 TSI,Gray,2014,Limousine,Stoff,70717,85,1,0,0,1,21
JW76762,20377,Hyundai,Kona,1.6 TGDI,Gray,2018,SUV,Teilleder,12768,177,1,0,1,0,115
TK02095,7193,Smart,fortwo,1.0,Yellow,2017,Coupe,Stoff,26427,70,1,0,0,1,10
UA35067,21400,BMW,5er,520d,Gray,2016,Limousine,Stoff,114608,190,0,1,1,0,31
CC03626,9937,Renault,Twingo,1.0 SCe,Gray,2020,Limousine,Teilleder,995,73,1,0,0,1,14
UJ69130,13970,Mercedes-Benz,B-Klasse,B 200,Red,2016,Van,Leder,10581,155,1,0,0,1,13
MT68335,15123,Abarth,595C,1.4,Gray,2017,Cabrio,Stoff,37675,160,1,0,0,1,106
GV71844,18363,Volkswagen,T-Cross,1.0 TSI,White,2021,SUV,Stoff,30362,110,1,0,1,0,1
PM50367,17460,Audi,A4,2.0 TDI,Black,2016,Kombi,Stoff,114330,190,0,1,1,0,47
MN72034,17854,Mitsubishi,Outlander,2.0 MIVEC,Gray,2019,SUV,Teilleder,71701,150,1,0,1,0,18
MM41161,6262,Seat,Ibiza,1.2 TSI,Green,2015,Limousine,Stoff,60663,90,1,0,0,1,30
BT12235,11731,Volkswagen,Golf VII Sportsvan,1.2 TSI,Gray,2016,Van,Stoff,61145,110,1,0,0,1,109
KE32542,23142,Volkswagen,T-Roc,2.0 TSI,White,2018,SUV,Leder,36151,190,1,0,1,0,46
KC36458,7409,Toyota,AYGO,1.0-VVT-i,Red,2019,Kombi,Stoff,2601,72,1,0,0,1,3
SX83511,13244,Audi,A4,1.8 TFSI,Black,2015,Kombi,Stoff,96542,170,1,0,1,0,47
WK38583,18106,BMW,3er,320d,Gray,2016,Kombi,Alcantara,113634,190,0,1,1,0,4
LF10579,40036,BMW,X6,xDrive 40d,Black,2018,SUV,Leder,57117,313,0,1,1,0,69
AV01030,9400,Smart,fortwo,0.9 Turbo,Gray,2016,Coupe,Leder,44901,90,1,0,1,0,1
MR49551,9000,Volkswagen,Golf VII,1.2 TSI,Gray,2014,Limousine,Stoff,111272,85,1,0,0,1,47
AS41449,12170,Volkswagen,Polo,1.0,Silver,2018,Limousine,Stoff,19785,75,1,0,0,1,99
SU99719,17833,Audi,TT,1.8 TFSI,Black,2015,Coupe,Teilleder,116803,180,1,0,0,1,59
TS27165,16140,Nissan,X-Trail,1.6,White,2017,SUV,Stoff,97963,163,1,0,0,1,60
HC57311,38174,Ford,Tourneo Custom,2.0 TDCi,White,2020,Bus,Leder,9763,185,0,1,1,0,41
LW21235,10712,Seat,Ibiza,1.0 TSI,White,2017,Limousine,Stoff,60230,95,1,0,0,1,35
KG83177,13253,Hyundai,i20,1.0 TGDI,White,2020,Limousine,Stoff,15652,101,1,0,0,1,52
LD07781,16667,Mercedes-Benz,GLA-Klasse,GLA 200,Gray,2014,SUV,Teilleder,93470,155,1,0,1,0,48
FA33515,20824,Skoda,Karoq,1.5 TSI,Black,2019,SUV,Stoff,39740,150,1,0,1,0,33
MH82097,10004,Volkswagen,Polo,1.0,Black,2018,Limousine,Stoff,34803,80,1,0,0,1,3
RX75698,22334,BMW,1er,118i,Blue,2020,Limousine,Teilleder,28817,140,1,0,0,1,36
GW71149,7842,Fiat,500,1.2,White,2016,Limousine,Teilleder,18509,70,1,0,0,1,20
SE35511,33366,Mercedes-Benz,A-Klasse,A 35 AMG,Red,2019,Limousine,Alcantara,43525,306,1,0,1,0,37
VE43931,24016,Ford,Focus,2.3 EcoBoost,Black,2017,Limousine,Teilleder,83600,350,1,0,0,1,49
NY74813,12800,Seat,Leon,1.4 TSI,Brown,2016,Kombi,Alcantara,63959,125,1,0,0,1,31
CM73357,6356,Citroen,C3 Picasso,1.6 VTi,Blue,2013,Van,Stoff,37565,120,1,0,0,1,47
KY24557,22647,Volkswagen,Passat,2.0 TDI,White,2018,Kombi,Alcantara,69260,190,0,1,1,0,32
AU70118,12840,BMW,1er,118i,Gray,2015,Limousine,Stoff,49791,135,1,0,0,1,77
FB41246,13434,Ford,Focus,1.0 EcoBoost,Silver,2018,Kombi,Stoff,60496,125,1,0,0,1,56
CF07223,9347,Dacia,Dokker,1.2 TCe,White,2017,Kombi,Stoff,7043,115,1,0,0,1,9
EJ86320,10750,Nissan,Juke,1.2,Red,2017,SUV,Leder,31636,115,1,0,0,1,42
WD69505,12767,Ford,Kuga,1.5 EcoBoost,Gray,2018,SUV,Stoff,44870,120,1,0,0,1,57
SU82550,11086,Ford,Transit Courier,1.0 EcoBoost,Beige,2019,Kombi,Stoff,57739,100,1,0,0,1,12
TG98648,7545,Renault,Twingo,1.0 SCe,White,2018,Limousine,Stoff,23599,70,1,0,0,1,31
VA58441,14800,Ford,Focus,1.5 EcoBoost,Black,2018,Kombi,Stoff,74591,150,1,0,1,0,9
BV81076,8119,Mitsubishi,Space,1.2,Blue,2018,Limousine,Stoff,29282,80,1,0,0,1,69
EL23822,16106,Skoda,Octavia,2.0 TSI,Blue,2015,Kombi,Teilleder,105728,220,1,0,1,0,69
MB62448,17794,BMW,2er,218i Active Tourer,Blue,2017,Van,Alcantara,47812,135,1,0,1,0,55
SH71006,9664,Ford,Focus,1.5 EcoBoost,Blue,2014,Kombi,Stoff,68908,150,1,0,0,1,1
GC79615,15053,Volkswagen,Golf VII,1.5 TSI,Blue,2017,Kombi,Stoff,52902,150,1,0,0,1,57
JS37411,18143,Kia,Soul,1.6 TGDI,Black,2018,Van,Teilleder,18727,205,1,0,1,0,1
TB22694,14589,Opel,Corsa,1.2,Blue,2021,Limousine,Stoff,13770,101,1,0,0,1,74
DV58878,10289,Nissan,Micra,1.2,Purple,2017,Limousine,Stoff,18244,80,1,0,1,0,87
WJ64539,13404,Jeep,Renegade,1.4 M-Air,White,2017,SUV,Stoff,44747,140,1,0,1,0,3
TM35959,6800,Mitsubishi,Space,Star 1.0,Black,2019,Limousine,Stoff,18538,70,1,0,0,1,49
NW06127,5071,Renault,Clio,1.2,Black,2015,Limousine,Stoff,72907,73,1,0,0,1,43
LB83230,17842,Mercedes-Benz,C-Klasse,C 200 d,Black,2016,Kombi,Teilleder,86665,135,0,1,1,0,42
GG72677,8526,Skoda,Fabia,1.2 TSI,Beige,2016,Limousine,Stoff,55813,110,1,0,0,1,10
XT64729,18375,Volkswagen,Passat,1.4 TSI,Black,2018,Kombi,Stoff,60734,150,1,0,0,1,35
LY87885,9162,Volkswagen,up!,1.0 TSI,Black,2017,Limousine,Stoff,35162,90,1,0,0,1,11
GJ82670,12000,Nissan,Juke,1.6,Black,2018,SUV,Leder,61277,113,1,0,1,0,2
ZF33703,7275,Skoda,Fabia,1.2 TSI,Blue,2015,Limousine,Stoff,80679,90,1,0,0,1,20
PV46039,30750,Mercedes-Benz,E-Klasse,E 350 d,Black,2017,Limousine,Alcantara,91449,258,0,1,1,0,42
SH01292,19702,Volkswagen,Polo,2.0 TSI,Black,2019,Limousine,Stoff,30762,200,1,0,1,0,108
PP62013,12250,Smart,forfour,0.9 Turbo,Orange,2019,Limousine,Stoff,29207,90,1,0,1,0,45
ZE47896,23200,Audi,RS 3,2.5 TFSI,Black,2012,Limousine,Leder,88470,340,1,0,1,0,53
NU73412,16025,Opel,Corsa,1.2 Turbo,Black,2019,Limousine,Teilleder,22385,131,1,0,1,0,26
NU05947,8256,Dacia,Sandero II,0.9 TCe,Blue,2018,Limousine,Stoff,3916,90,1,0,0,1,27
KL85464,10800,Renault,Captur,0.9 Energy,Red,2017,SUV,Stoff,53681,90,1,0,0,1,76
HE49412,21682,Seat,Leon,1.5 TSI ACT,White,2021,Kombi,Stoff,4540,131,1,0,0,1,41
EY53027,17068,Peugeot,3008,1.6 Turbo,White,2017,SUV,Teilleder,74000,165,1,0,1,0,7
RZ99454,20120,Ford,Focus,1.5 EcoBoost,Gray,2020,Kombi,Stoff,30063,150,1,0,1,0,63
KU12756,12908,Ford,Focus,2.0 TDCi,Black,2017,Kombi,Teilleder,111758,185,0,1,0,1,29
MM63787,16990,Seat,Arona,1.0 TSI,Red,2017,SUV,Alcantara,23565,115,1,0,1,0,6
DF24717,10851,Hyundai,i20,1.0 TGDI,Gray,2019,Limousine,Stoff,28277,100,1,0,0,1,36
KV53529,10630,Volkswagen,Golf VII,1.2 TSI,Black,2015,Limousine,Stoff,54919,85,1,0,0,1,40
HU55326,17455,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,Red,2019,SUV,Stoff,38948,163,1,0,1,0,110
YG07191,15055,Volkswagen,Passat,2.0 TDI,Gray,2015,Kombi,Alcantara,89326,150,0,1,0,1,4
CR74128,18637,Nissan,Qashqai,1.3 DIG-T,Black,2018,SUV,Stoff,39342,159,1,0,1,0,9
EW44798,14502,Ford,Fiesta,1.0 EcoBoost,Gray,2019,Limousine,Stoff,12448,100,1,0,1,0,39
WR08789,9422,Skoda,Fabia,1.2 TSI,Red,2015,Limousine,Stoff,42963,110,1,0,0,1,40
EN66952,8897,Peugeot,3008,1.6 Turbo,Gray,2014,SUV,Teilleder,80576,155,1,0,1,0,82
LD19211,4116,Dacia,Sandero II,1.0,White,2017,Limousine,Stoff,63955,73,1,0,0,1,27
BP78357,16700,Audi,A3,1.8 TFSI,Gray,2013,Limousine,Teilleder,95160,180,1,0,1,0,83
CT80921,20000,BMW,2er,220d Gran Tourer,Blue,2017,Van,Stoff,19489,190,0,1,1,0,38
BL02152,10768,Opel,Adam,1.4,Gray,2017,Limousine,Stoff,5739,87,1,0,1,0,14
MR73539,5332,Opel,Karl,1.0,White,2017,Limousine,Stoff,104781,75,1,0,0,1,59
LP52627,12352,Fiat,Tipo,1.4 Turbo,White,2018,Limousine,Teilleder,52443,120,1,0,0,1,128
DW93193,17905,Audi,A1,30 TFSI,Black,2018,Kombi,Stoff,26690,116,1,0,0,1,41
FP82793,12930,Fiat,500C,1.0 Mild-Hybrid,Red,2020,Cabrio,Stoff,10799,70,1,0,0,1,66
CC90483,23830,Mercedes-Benz,CLS-Klasse,CLS 350 d Shooting Brake,Black,2014,Kombi,Leder,93208,265,0,1,1,0,75
GJ67113,15970,Renault,Captur,1.0 TCe,Orange,2019,SUV,Stoff,14404,101,1,0,0,1,20
CY76679,3963,Ford,Fiesta,1.25,White,2013,Limousine,Stoff,88997,60,1,0,0,1,2
PT63141,9611,Peugeot,308,1.2 e-THP,Red,2017,Kombi,Stoff,75632,130,1,0,0,1,7
MJ24792,17000,Kia,Sportage,2.0 CRDi,White,2016,SUV,Leder,109688,185,0,1,1,0,35
FA59100,12525,Ford,B-Max,1.6 Ti-VCT,Brown,2017,Van,Stoff,18342,105,1,0,1,0,46
FP20121,13387,Ford,Fiesta,1.6 EcoBoost,Gray,2016,Limousine,Leder,85889,200,1,0,0,1,54
AF29181,13430,Smart,forfour,0.9 Turbo,Black,2019,Limousine,Stoff,12912,90,1,0,1,0,17
GN09389,13328,Opel,Crossland X,1.2,Red,2017,SUV,Teilleder,27802,110,1,0,0,1,44
MV20779,13926,Audi,A3,1.8 TFSI,Gray,2013,Limousine,Leder,85935,180,1,0,1,0,27
KV75155,8205,Ford,Focus,1.5 TDCi,Gray,2015,Kombi,Stoff,110699,120,0,1,0,1,3
AX79843,14518,Volkswagen,Golf,1.0 TSI,Gray,2018,Kombi,Stoff,24398,116,1,0,0,1,30
SY65354,19873,Kia,Sorento,2.2 CRDi,White,2016,SUV,Leder,96808,200,0,1,1,0,42
TF61877,25148,Land Rover,Evoque,2.0 Sd4,Gray,2016,SUV,Leder,84932,180,0,1,1,0,8
BJ29608,22272,Volkswagen,Touran,1.8 TSI,Gray,2016,Van,Stoff,55629,180,1,0,1,0,57
AS29694,20811,Skoda,Octavia,2.0 TSI,Gray,2018,Kombi,Stoff,66626,230,1,0,1,0,33
GA92582,10551,BMW,1er,116i,Gray,2014,Limousine,Stoff,49357,135,1,0,0,1,57
BX00063,21600,MINI,MINI,Cooper S,Gray,2019,Limousine,Leder,41366,192,1,0,1,0,31
SM96615,20223,Ford,Kuga,2.0 TDCi,Gray,2018,SUV,Teilleder,84965,180,0,1,1,0,46
DR26798,10700,Kia,cee'd,1.6 GDI,Gray,2017,Limousine,Stoff,49251,135,1,0,0,1,98
BP46380,4325,Dacia,Sandero II,1.2,Silver,2015,Limousine,Stoff,33441,75,1,0,0,1,4
GF38349,19419,BMW,3er,320i,Orange,2018,Kombi,Leder,47956,185,1,0,1,0,20
NJ55931,6328,Skoda,Fabia,1.2 TSI,Yellow,2014,Kombi,Stoff,71791,85,1,0,0,1,13
XJ02360,16385,Ford,Mondeo,2.0 EcoBlue,Black,2019,Kombi,Stoff,58813,150,0,1,0,1,25
FF19515,13953,Volkswagen,Touran,1.2 TSI,Gray,2016,Van,Stoff,65741,110,1,0,0,1,60
MP75216,18464,Skoda,Octavia,2.0 TDI,Gray,2017,Kombi,Alcantara,81561,185,0,1,1,0,42
NM27452,5811,Hyundai,i10,1.2,Red,2014,Limousine,Stoff,54960,87,1,0,0,1,37
SJ11598,4391,Peugeot,208,1.2 e-VTi,Black,2015,Limousine,Stoff,110090,82,1,0,0,1,3
