id,price_cluster,make,model,subtype,outside_color,mileage_cluster,hp_cluster,built_year,fueltype,geartype,body_type,upholstery,fuel_cluster,time_sell
CR43189,price_0_10k,Seat,Ibiza,1.2 TSI,Blue,80-90k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_3_,sold_65_80d
WD06264,price_25_30k,Volkswagen,Touran,1.4 TSI,White,30-40k,horsepower_100_150hp,2016,Benzin,Gear type automatic,Van,Stoff,fuel_consumption_2_,sold_25_35d
DM76638,price_0_10k,Fiat,Panda,1.2,Red,20-30k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
NZ61149,price_0_10k,Seat,Mii,1.0,Red,10-20k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_15_25d
XR46153,price_10_15k,Volkswagen,Golf VII Sportsvan,1.2 TSI,Black,40-50k,horsepower_100_150hp,2015,Benzin,Gear type manual,Van,Stoff,fuel_consumption_2_,sold_35_50d
DN88093,price_15_20k,Volkswagen,Golf VII Sportsvan,1.2 TSI,Gray,10-20k,horsepower_100_150hp,2017,Benzin,Gear type manual,Van,Stoff,fuel_consumption_2_,sold_65_80d
GT68520,price_15_20k,Volkswagen,Tiguan,1.4 TSI,White,70-80k,horsepower_100_150hp,2016,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_3_,sold_80_100d
ML40397,price_15_20k,Volkswagen,Passat,2.0 TDI,Gray,80-90k,horsepower_100_150hp,2017,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_1_,sold_25_35d
CX43755,price_25_30k,Volkswagen,T-Roc,1.5 TSI,Black,20-30k,horsepower_100_150hp,2019,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_2_,sold_7_15d
HB49995,price_10_15k,Dacia,Sandero II,0.9 TCe,Blue,20-30k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
WD34764,price_20_25k,Skoda,Octavia,2.0 TDI,Gray,30-40k,horsepower_100_150hp,2018,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_2_,sold_35_50d
DD31925,price_15_20k,Audi,Q3,1.4 TFSI,Black,80-90k,horsepower_100_150hp,2014,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_3_,sold_15_25d
PA75707,price_0_10k,Fiat,Panda,1.2,White,90-100k,horsepower_0_100hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_7_15d
RZ77346,price_10_15k,Kia,Rio,1.4,Black,50-60k,horsepower_100_150hp,2014,Benzin,Gear type automatic,Limousine,Leder,fuel_consumption_2_,sold_25_35d
GM00039,price_10_15k,Kia,Carens,1.7 CRDi,Brown,80-90k,horsepower_100_150hp,2014,Diesel,Gear type manual,Van,Leder,fuel_consumption_2_,sold_25_35d
MW15548,price_10_15k,Volkswagen,Polo,1.2 TSI,Gray,40-50k,horsepower_0_100hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_25_35d
HP21275,price_15_20k,Opel,Zafira Tourer,1.4 Turbo,Black,50-60k,horsepower_100_150hp,2015,Benzin,Gear type manual,Van,Stoff,fuel_consumption_3_,sold_0-7d
XB46772,price_10_15k,Opel,Mokka,1.6,White,80-90k,horsepower_100_150hp,2015,Benzin,Gear type manual,SUV,Leder,fuel_consumption_3_,sold_7_15d
HH07267,price_15_20k,Volkswagen,Golf VII,1.4 TSI,Gray,20-30k,horsepower_100_150hp,2013,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_2_,sold_15_25d
NY39640,price_20_25k,Opel,Astra K,1.2 Turbo,Black,0-10k,horsepower_100_150hp,2020,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_35_50d
EC55932,price_20_25k,Skoda,Kamiq,1.0 TSI,Gray,0-10k,horsepower_100_150hp,2021,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_2_,sold_15_25d
JJ86854,price_over30k,BMW,1er,M140i,Blue,30-40k,horsepower_over250hp,2018,Benzin,Gear type automatic,Limousine,Alcantara,fuel_consumption_3_,sold_50_65d
RG08460,price_25_30k,Skoda,Karoq,1.5 TSI,Gray,40-50k,horsepower_100_150hp,2019,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_3_,sold_25_35d
DX96733,price_over30k,Volkswagen,Golf VII,2.0 TSI,White,80-90k,horsepower_over250hp,2018,Benzin,Gear type automatic,Limousine,Leder,fuel_consumption_4_,sold_7_15d
XN34461,price_15_20k,Ford,Fiesta,1.0 EcoBoost,White,20-30k,horsepower_0_100hp,2018,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
JL23975,price_10_15k,Ford,Fiesta,1.25,Silver,40-50k,horsepower_0_100hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
HY58600,price_20_25k,Kia,XCeed,1.4 TGDI,Gray,0-10k,horsepower_100_150hp,2020,Benzin,Gear type automatic,SUV,Teilleder,fuel_consumption_3_,sold_50_65d
PX90583,price_15_20k,Smart,fortwo,0.9 Turbo,White,40-50k,horsepower_0_100hp,2019,Benzin,Gear type automatic,Cabrio,Leder,fuel_consumption_1_,sold_35_50d
JE13262,price_15_20k,Volkswagen,CC,3.6 V6 FSI,White,90-100k,horsepower_over250hp,2013,Benzin,Gear type automatic,Limousine,Leder,fuel_consumption_4_,sold_7_15d
PJ83840,price_20_25k,Audi,A4,1.4 TFSI,Gray,40-50k,horsepower_100_150hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_25_35d
DK57189,price_15_20k,Seat,Ibiza,1.0 TSI,Purple,20-30k,horsepower_0_100hp,2019,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_15_25d
HN79276,price_15_20k,Opel,Insignia,1.6 CDTI DPF,Black,60-70k,horsepower_100_150hp,2018,Diesel,Gear type automatic,Limousine,Teilleder,fuel_consumption_2_,sold_7_15d
HA81988,price_25_30k,Volkswagen,Tiguan,2.0 TSI,Gray,70-80k,horsepower_200_250hp,2018,Benzin,Gear type automatic,SUV,Leder,fuel_consumption_4_,sold_25_35d
XX68545,price_10_15k,Ford,Fiesta,1.6 Ti-VCT,White,50-60k,horsepower_100_150hp,2013,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_7_15d
CW36836,price_20_25k,Mercedes-Benz,A-Klasse,A 180,White,40-50k,horsepower_100_150hp,2016,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_3_,sold_7_15d
CN33971,price_20_25k,Ford,Kuga,1.5 EcoBoost,Gray,10-20k,horsepower_150_200hp,2018,Benzin,Gear type automatic,SUV,Teilleder,fuel_consumption_4_,sold_25_35d
CN97757,price_over30k,Skoda,Kodiaq,2.0 TSI,White,30-40k,horsepower_150_200hp,2017,Benzin,Gear type automatic,SUV,Alcantara,fuel_consumption_4_,sold_7_15d
WC43171,price_25_30k,Seat,Leon,2.0 TSI,Black,20-30k,horsepower_over250hp,2019,Benzin,Gear type automatic,Limousine,Alcantara,fuel_consumption_3_,sold_7_15d
XP49643,price_0_10k,Fiat,Qubo,1.3 JTD,Blue,50-60k,horsepower_0_100hp,2014,Diesel,Gear type manual,Van,Stoff,fuel_consumption_1_,sold_50_65d
NF47801,price_10_15k,Ford,Focus,1.5 TDCi,White,70-80k,horsepower_100_150hp,2018,Diesel,Gear type manual,Kombi,Stoff,fuel_consumption_1_,sold_15_25d
DA41773,price_10_15k,Seat,Leon,1.4 TSI,Red,50-60k,horsepower_100_150hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_65_80d
HC38917,price_20_25k,Volkswagen,Passat,2.0 TDI,Gray,100k+,horsepower_100_150hp,2015,Diesel,Gear type automatic,Limousine,Teilleder,fuel_consumption_1_,sold_35_50d
CP94013,price_20_25k,Mazda,CX-3,2.0,Gray,30-40k,horsepower_100_150hp,2018,Benzin,Gear type automatic,SUV,Alcantara,fuel_consumption_3_,sold_7_15d
XZ63611,price_0_10k,Renault,Twingo,1.0 SCe,Black,60-70k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_15_25d
RA06452,price_15_20k,BMW,2er,220i Active Tourer,Gray,30-40k,horsepower_150_200hp,2016,Benzin,Gear type manual,Van,Stoff,fuel_consumption_3_,sold_50_65d
PU06474,price_15_20k,Opel,Zafira Tourer,1.4 Turbo,Black,60-70k,horsepower_100_150hp,2016,Benzin,Gear type manual,Van,Stoff,fuel_consumption_3_,sold_0-7d
WD94904,price_0_10k,Volkswagen,up!,1.0,Blue,50-60k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_0-7d
DF05631,price_15_20k,Mercedes-Benz,CLA-Klasse,CLA 200,Gray,80-90k,horsepower_150_200hp,2014,Benzin,Gear type manual,Limousine,Teilleder,fuel_consumption_3_,sold_over100d_
DL79526,price_20_25k,Kia,cee'd,1.5 TGDI,Gray,0-10k,horsepower_150_200hp,2021,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_2_,sold_35_50d
DN68684,price_20_25k,Suzuki,SX4 S-Cross,1.4 BoosterJet Mild-Hybrid,Brown,0-10k,horsepower_100_150hp,2021,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_2_,sold_50_65d
WG35066,price_15_20k,Opel,Corsa,1.6 Turbo,Gray,50-60k,horsepower_200_250hp,2018,Benzin,Gear type manual,Limousine,Teilleder,fuel_consumption_4_,sold_35_50d
WA78397,price_15_20k,Opel,Astra K,1.4 SIDI Turbo,Blue,40-50k,horsepower_100_150hp,2017,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_2_,sold_50_65d
HT00932,price_20_25k,Mercedes-Benz,C-Klasse,C 180 CGI,Silver,60-70k,horsepower_150_200hp,2015,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_2_,sold_25_35d
DB25576,price_10_15k,Skoda,Fabia,1.0 TSI,Gray,50-60k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_0-7d
RB85200,price_20_25k,Skoda,Octavia,1.0 TSI,Black,20-30k,horsepower_100_150hp,2020,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_2_,sold_35_50d
DX12578,price_20_25k,Volkswagen,Golf VII,1.5 TSI,White,60-70k,horsepower_100_150hp,2018,Benzin,Gear type automatic,Limousine,Alcantara,fuel_consumption_2_,sold_65_80d
WD62642,price_0_10k,Kia,Picanto,1.0,Purple,30-40k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_7_15d
DV29798,price_20_25k,Audi,Q5,2.0 TDI,Gray,100k+,horsepower_150_200hp,2015,Diesel,Gear type automatic,SUV,Teilleder,fuel_consumption_3_,sold_0-7d
DP51260,price_15_20k,Ford,Focus,1.5 EcoBoost,Gray,30-40k,horsepower_100_150hp,2015,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_3_,sold_50_65d
PR54614,price_10_15k,Mazda,2,1.5,Red,40-50k,horsepower_100_150hp,2017,Benzin,Gear type manual,Limousine,Teilleder,fuel_consumption_2_,sold_25_35d
NM52311,price_25_30k,Land Rover,Discovery Sport,2.0 Td4,White,70-80k,horsepower_150_200hp,2017,Diesel,Gear type automatic,SUV,Leder,fuel_consumption_2_,sold_over100d_
DT20870,price_25_30k,BMW,X2,sDrive 18i,Black,40-50k,horsepower_100_150hp,2018,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_3_,sold_7_15d
GR48907,price_10_15k,Renault,Clio,1.2 TCe,Gray,70-80k,horsepower_100_150hp,2014,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
HP14492,price_10_15k,Dacia,Duster,1.2 TCe,White,50-60k,horsepower_100_150hp,2016,Benzin,Gear type manual,SUV,Leder,fuel_consumption_3_,sold_7_15d
VW56720,price_0_10k,Toyota,Yaris,1.0 VVT-i,Gray,80-90k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
UX95217,price_20_25k,Volkswagen,Touran,1.4 TSI,Gray,70-80k,horsepower_100_150hp,2016,Benzin,Gear type automatic,Van,Stoff,fuel_consumption_2_,sold_0-7d
VP31227,price_20_25k,Volkswagen,Golf VII,2.0 TDI,Gray,50-60k,horsepower_150_200hp,2016,Diesel,Gear type automatic,Limousine,Stoff,fuel_consumption_1_,sold_50_65d
HP71930,price_15_20k,Peugeot,2008,1.2 e-THP,Gray,30-40k,horsepower_100_150hp,2019,Benzin,Gear type manual,SUV,Teilleder,fuel_consumption_2_,sold_80_100d
CT29190,price_15_20k,Audi,A3,1.8 TFSI,Gray,60-70k,horsepower_150_200hp,2013,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_3_,sold_7_15d
VH16332,price_10_15k,Hyundai,ix20,1.6,Gray,70-80k,horsepower_100_150hp,2017,Benzin,Gear type manual,Van,Stoff,fuel_consumption_3_,sold_7_15d
HR28500,price_10_15k,Volkswagen,Scirocco,2.0 TSI,White,80-90k,horsepower_200_250hp,2013,Benzin,Gear type manual,Coupe,Stoff,fuel_consumption_4_,sold_35_50d
CX01141,price_10_15k,Kia,Soul,1.6 GDI,Yellow,50-60k,horsepower_100_150hp,2014,Benzin,Gear type manual,Van,Stoff,fuel_consumption_4_,sold_50_65d
NR43279,price_over30k,BMW,X3,xDrive 20d,White,40-50k,horsepower_150_200hp,2018,Diesel,Gear type automatic,SUV,Teilleder,fuel_consumption_2_,sold_35_50d
UX24312,price_20_25k,Peugeot,3008,1.6 Blue-HDi,Brown,60-70k,horsepower_100_150hp,2017,Diesel,Gear type automatic,SUV,Stoff,fuel_consumption_1_,sold_7_15d
MR79465,price_20_25k,BMW,X1,sDrive 18i,Black,50-60k,horsepower_100_150hp,2017,Benzin,Gear type manual,SUV,Teilleder,fuel_consumption_2_,sold_7_15d
VV94238,price_over30k,Mitsubishi,Outlander,2.4 PHEV,White,30-40k,horsepower_200_250hp,2019,Hybrid,Gear type automatic,SUV,Alcantara,fuel_consumption_1_,sold_50_65d
VV84546,price_20_25k,Volkswagen,Caddy,1.4 TSI,Gray,70-80k,horsepower_100_150hp,2017,Benzin,Gear type manual,Van,Stoff,fuel_consumption_3_,sold_50_65d
XS07013,price_10_15k,Ford,B-Max,1.0 EcoBoost,Blue,20-30k,horsepower_100_150hp,2014,Benzin,Gear type manual,Van,Leder,fuel_consumption_2_,sold_25_35d
JH91089,price_10_15k,Peugeot,3008,2.0 HDi,Black,50-60k,horsepower_150_200hp,2013,Diesel,Gear type automatic,SUV,Stoff,fuel_consumption_4_,sold_7_15d
WV84804,price_15_20k,Skoda,Octavia,2.0 TDI,Gray,100k+,horsepower_150_200hp,2015,Diesel,Gear type automatic,Kombi,Teilleder,fuel_consumption_2_,sold_7_15d
DE84067,price_15_20k,Volkswagen,Golf VII,1.5 TSI,Blue,40-50k,horsepower_100_150hp,2018,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_25_35d
DA80372,price_15_20k,Kia,Venga,1.6,Gray,50-60k,horsepower_100_150hp,2018,Benzin,Gear type automatic,Van,Teilleder,fuel_consumption_4_,sold_50_65d
UX32827,price_over30k,Mitsubishi,Outlander,2.4 PHEV,Black,0-10k,horsepower_200_250hp,2020,Hybrid,Gear type automatic,SUV,Teilleder,fuel_consumption_1_,sold_over100d_
GZ74461,price_10_15k,Renault,Captur,1.5 dCi Energy,Black,60-70k,horsepower_0_100hp,2016,Diesel,Gear type manual,SUV,Stoff,fuel_consumption_1_,sold_35_50d
NZ51067,price_25_30k,BMW,4er,430i Gran Coupé,Blue,60-70k,horsepower_over250hp,2017,Benzin,Gear type automatic,Limousine,Leder,fuel_consumption_2_,sold_0-7d
PE02444,price_over30k,Volkswagen,Passat,1.4 GTE,White,50-60k,horsepower_200_250hp,2018,Hybrid,Gear type automatic,Kombi,Stoff,fuel_consumption_1_,sold_35_50d
US08476,price_20_25k,Audi,A5 Sportback,2.0 TDI,Black,70-80k,horsepower_150_200hp,2016,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_2_,sold_25_35d
JG68046,price_15_20k,Hyundai,Tucson,1.6,White,30-40k,horsepower_100_150hp,2019,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_4_,sold_7_15d
JJ89978,price_0_10k,Ford,B-Max,1.0 EcoBoost,Gray,60-70k,horsepower_0_100hp,2014,Benzin,Gear type manual,Van,Stoff,fuel_consumption_2_,sold_15_25d
DH86587,price_20_25k,Skoda,Karoq,1.5 TSI,White,80-90k,horsepower_100_150hp,2018,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_2_,sold_35_50d
PM98524,price_15_20k,MINI,Cabrio,One,Black,60-70k,horsepower_100_150hp,2016,Benzin,Gear type manual,Cabrio,Teilleder,fuel_consumption_2_,sold_35_50d
YT41224,price_10_15k,Kia,cee'd,1.6 CRDi,Gray,90-100k,horsepower_100_150hp,2015,Diesel,Gear type manual,Kombi,Stoff,fuel_consumption_1_,sold_35_50d
WR77350,price_15_20k,Seat,Leon,1.4 TSI ACT,Black,50-60k,horsepower_100_150hp,2017,Benzin,Gear type manual,Limousine,Teilleder,fuel_consumption_2_,sold_35_50d
YX15289,price_20_25k,Audi,A4,1.4 TFSI,White,60-70k,horsepower_100_150hp,2017,Benzin,Gear type automatic,Kombi,Stoff,fuel_consumption_3_,sold_25_35d
GR34525,price_20_25k,Toyota,Yaris,1.5 Hybrid,White,30-40k,horsepower_100_150hp,2021,Hybrid,Gear type automatic,Limousine,Stoff,fuel_consumption_1_,sold_15_25d
DN36081,price_0_10k,Smart,fortwo,1.0,Red,40-50k,horsepower_0_100hp,2015,Benzin,Gear type automatic,Coupe,Stoff,fuel_consumption_1_,sold_0-7d
YU82860,price_15_20k,Mazda,3,2.0,Black,50-60k,horsepower_100_150hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
RS10480,price_10_15k,Opel,Corsa,1.4,Red,10-20k,horsepower_0_100hp,2016,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_80_100d
GL82931,price_10_15k,Renault,Twingo,0.9 Energy,White,20-30k,horsepower_0_100hp,2017,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_25_35d
HR36254,price_15_20k,Abarth,595C,1.4,Red,30-40k,horsepower_150_200hp,2014,Benzin,Gear type automatic,Cabrio,Leder,fuel_consumption_3_,sold_25_35d
PC88978,price_25_30k,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 180,Gray,40-50k,horsepower_100_150hp,2019,Benzin,Gear type automatic,Kombi,Leder,fuel_consumption_4_,sold_25_35d
ER74918,price_10_15k,Volkswagen,up!,1.0 TSI,Blue,10-20k,horsepower_0_100hp,2018,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_35_50d
VF56033,price_20_25k,Audi,A6,2.0 TDI,Gray,80-90k,horsepower_150_200hp,2016,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_1_,sold_7_15d
BL74057,price_0_10k,Seat,Mii,1.0,Blue,50-60k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_15_25d
VW90000,price_10_15k,Opel,Corsa,1.4 Turbo,Red,40-50k,horsepower_0_100hp,2018,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_50_65d
MS39836,price_10_15k,Opel,Astra K,1.6 CDTI,Gray,50-60k,horsepower_100_150hp,2017,Diesel,Gear type manual,Kombi,Stoff,fuel_consumption_1_,sold_0-7d
HV71777,price_25_30k,Volkswagen,Touran,1.5 TSI,Gray,30-40k,horsepower_100_150hp,2018,Benzin,Gear type automatic,Van,Stoff,fuel_consumption_3_,sold_35_50d
FP84561,price_20_25k,Volkswagen,Tiguan,1.4 TSI,Gray,40-50k,horsepower_100_150hp,2017,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_4_,sold_15_25d
CM93969,price_15_20k,Hyundai,Tucson,1.6 TGDI,Gray,70-80k,horsepower_150_200hp,2015,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_4_,sold_80_100d
PY20352,price_over30k,Opel,Zafira Life,2.0 CDTI,Black,100k+,horsepower_150_200hp,2020,Diesel,Gear type automatic,Bus,Leder,fuel_consumption_2_,sold_7_15d
EA47152,price_10_15k,Volkswagen,Polo,1.0,Gray,40-50k,horsepower_0_100hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_25_35d
GP93951,price_20_25k,BMW,1er,120i,White,50-60k,horsepower_150_200hp,2017,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_80_100d
CU52620,price_15_20k,Suzuki,Vitara,1.4,White,50-60k,horsepower_100_150hp,2018,Benzin,Gear type automatic,SUV,Alcantara,fuel_consumption_2_,sold_35_50d
VS93108,price_25_30k,Audi,A4,3.0 V6 TDI,Gray,100k+,horsepower_200_250hp,2017,Diesel,Gear type automatic,Kombi,Alcantara,fuel_consumption_2_,sold_7_15d
ET61008,price_20_25k,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 180,Black,70-80k,horsepower_100_150hp,2016,Benzin,Gear type automatic,Kombi,Stoff,fuel_consumption_2_,sold_25_35d
DV74864,price_20_25k,Volkswagen,Polo,1.0 TSI,Gray,0-10k,horsepower_100_150hp,2020,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_65_80d
DR73287,price_10_15k,Hyundai,i40,1.6,White,70-80k,horsepower_100_150hp,2015,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_3_,sold_15_25d
GR05910,price_20_25k,Mitsubishi,Outlander,2.0,Red,30-40k,horsepower_100_150hp,2018,Benzin,Gear type automatic,SUV,Alcantara,fuel_consumption_4_,sold_over100d_
JA13159,price_10_15k,Opel,Mokka,1.4 Turbo,Gray,60-70k,horsepower_100_150hp,2015,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_3_,sold_35_50d
PS92741,price_15_20k,Opel,Crossland X,1.2 Turbo,Black,50-60k,horsepower_100_150hp,2020,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_2_,sold_65_80d
DC55453,price_20_25k,Kia,Sportage,1.6 TGDI,Red,30-40k,horsepower_150_200hp,2016,Benzin,Gear type automatic,SUV,Leder,fuel_consumption_4_,sold_35_50d
WT88009,price_15_20k,Renault,Megane,1.6 TCe Energy,Blue,80-90k,horsepower_200_250hp,2015,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_50_65d
JH32404,price_15_20k,Hyundai,Tucson,1.6 TGDI,Beige,30-40k,horsepower_150_200hp,2016,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_4_,sold_35_50d
WT10596,price_20_25k,Volkswagen,Touran,2.0 TDI,Brown,60-70k,horsepower_100_150hp,2016,Diesel,Gear type automatic,Van,Stoff,fuel_consumption_2_,sold_35_50d
EJ71327,price_20_25k,Seat,Leon,2.0 TSI,Black,80-90k,horsepower_over250hp,2017,Benzin,Gear type automatic,Kombi,Alcantara,fuel_consumption_4_,sold_35_50d
VW60990,price_15_20k,MINI,MINI,One,Red,10-20k,horsepower_100_150hp,2018,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_2_,sold_35_50d
MT68179,price_15_20k,Ford,C-Max,1.0 EcoBoost,Blue,20-30k,horsepower_100_150hp,2019,Benzin,Gear type manual,Van,Stoff,fuel_consumption_3_,sold_25_35d
GV68613,price_25_30k,Hyundai,i30,2.0 TGDI,Gray,30-40k,horsepower_over250hp,2019,Benzin,Gear type manual,Limousine,Teilleder,fuel_consumption_4_,sold_50_65d
DV52246,price_10_15k,Opel,Adam,1.4,Brown,40-50k,horsepower_0_100hp,2015,Benzin,Gear type manual,Limousine,Teilleder,fuel_consumption_2_,sold_35_50d
GW52491,price_10_15k,Ford,B-Max,1.0 EcoBoost,Silver,30-40k,horsepower_0_100hp,2017,Benzin,Gear type manual,Van,Stoff,fuel_consumption_2_,sold_35_50d
VF27024,price_10_15k,Smart,fortwo,1.0,Gray,0-10k,horsepower_0_100hp,2018,Benzin,Gear type automatic,Coupe,Stoff,fuel_consumption_1_,sold_25_35d
EW26834,price_10_15k,Mercedes-Benz,B-Klasse,B 180 CDI,Black,90-100k,horsepower_100_150hp,2014,Diesel,Gear type manual,Van,Stoff,fuel_consumption_1_,sold_15_25d
UE17115,price_20_25k,BMW,1er,120d,Orange,40-50k,horsepower_150_200hp,2017,Diesel,Gear type automatic,Limousine,Leder,fuel_consumption_1_,sold_35_50d
WD02220,price_20_25k,Volkswagen,Touran,2.0 TDI,Black,100k+,horsepower_100_150hp,2017,Diesel,Gear type automatic,Van,Stoff,fuel_consumption_2_,sold_50_65d
XY81853,price_25_30k,Volkswagen,Passat,2.0 TDI,Gray,80-90k,horsepower_150_200hp,2018,Diesel,Gear type automatic,Kombi,Leder,fuel_consumption_2_,sold_35_50d
NW61883,price_0_10k,Volkswagen,up!,1.0,White,40-50k,horsepower_0_100hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_35_50d
JD06333,price_0_10k,Dacia,Sandero II,0.9 TCe,Brown,50-60k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
XA18107,price_0_10k,Seat,Ibiza,1.0,Blue,10-20k,horsepower_0_100hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_15_25d
XA35623,price_10_15k,BMW,1er,116i,White,100k+,horsepower_100_150hp,2013,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_3_,sold_15_25d
FR04055,price_20_25k,Audi,A3,1.4 TFSI e-tron,Black,60-70k,horsepower_100_150hp,2014,Hybrid,Gear type automatic,Limousine,Teilleder,fuel_consumption_1_,sold_25_35d
CW91296,price_15_20k,Ford,EcoSport,1.0 EcoBoost,Gray,30-40k,horsepower_100_150hp,2018,Benzin,Gear type automatic,SUV,Teilleder,fuel_consumption_3_,sold_50_65d
RC97353,price_15_20k,Seat,Leon,1.4 TSI,Gray,90-100k,horsepower_100_150hp,2016,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_2_,sold_0-7d
VU44373,price_10_15k,Toyota,Auris,1.8 Hybrid,Blue,50-60k,horsepower_0_100hp,2013,Hybrid,Gear type automatic,Limousine,Leder,fuel_consumption_1_,sold_25_35d
CR58981,price_20_25k,MINI,Cabrio,Cooper S,Beige,40-50k,horsepower_150_200hp,2016,Benzin,Gear type automatic,Cabrio,Leder,fuel_consumption_3_,sold_over100d_
