Days,gold_price,oil_price,unemployement_rate,gross_domestic_product,consumer_price_index,benfica_stock,benfica_prob_winning,benfica_trend,benfica_league,benfica_home,benfica_spectators,benfinca_ranking,benfica_points,benfica_money_payed,benfica_money_received,porto_stock,porto_prob_winning,porto_trend,porto_league,porto_home,porto_spectators,porto_ranking,porto_points,porto_money_payed,porto_money_received,sporting_stock,sporting_prob_winning,sporting_trend,sporting_league,sporting_home,sporting_spectators,sporting_ranking,sporting_points,sporting_money_payed,sporting_money_received,braga_stock,braga_prob_winning,braga_trend,braga_league,braga_home,braga_spectators,braga_ranking,braga_points,braga_money_payed,braga_money_received
23/04/2015,1194.400,57.740,12.400,1.900,0.400,1.480,,30.00,,,,,,,,1.480,45.000,,,,,,,,,1.480,11.000,,,,,,,,,1.480,10.000,,,,,,,,
22/04/2015,1186.900,56.160,12.400,1.900,0.400,1.450,,30.00,,,,,,,,1.450,45.000,,,,,,,,,1.450,11.000,,,,,,,,,1.450,10.000,,,,,,,,
21/04/2015,1202.900,55.260,12.400,1.900,0.400,1.455,,30.00,,,,,,,,1.455,45.000,0.104,0,0,70000,,0,,,1.455,11.000,,,,,,,,,1.455,10.000,,,,,,,,
20/04/2015,1193.500,56.380,12.400,1.900,0.400,1.485,,30.00,,,,,,,,1.485,45.000,,,,,,,,,1.485,11.000,,,,,,,,,1.485,10.000,,,,,,,,
19/04/2015,,,12.400,1.900,0.400,,,30.00,,,,,,,,,45.000,,,,,,,,,,11.000,0.795,1,1,35197,,3,,,,10.000,,,,,,,,
18/04/2015,,,12.400,1.900,0.400,,0.76,30.00,1,0,15137,,3,,,,45.000,0.857,1,1,36117,,3,,,,11.000,,,,,,,,,,10.000,,,,,,,,
17/04/2015,1202.900,55.740,12.400,1.900,0.400,1.571,,30.00,,,,,,,,1.571,45.000,,,,,,,,,1.571,11.000,,,,,,,,,1.571,10.000,0.443,1,0.0,15344,,0,,
16/04/2015,1198.000,56.710,12.400,1.900,0.400,1.467,,30.00,,,,,,,,1.467,45.000,,,,,,,,,1.467,11.000,,,,,,,,,1.467,10.000,,,,,,,,
15/04/2015,1201.500,56.390,12.400,1.900,0.400,1.432,,30.00,,,,,,,,1.432,45.000,0.236,0,1,50092,,3,,,1.432,11.000,,,,,,,,,1.432,10.000,,,,,,,,
14/04/2015,1192.800,53.290,12.400,1.900,0.400,1.422,,30.00,,,,,,,,1.422,45.000,,,,,,,,,1.422,11.000,,,,,,,,,1.422,10.000,,,,,,,,
13/04/2015,1199.300,51.910,12.400,1.900,0.400,1.420,,30.00,,,,,,,,1.420,45.000,,,,,,,,,1.420,11.000,,,,,,,,,1.420,10.000,,,,,,,,
12/04/2015,,,12.400,1.900,0.400,,,30.00,,,,,,,,,45.000,,,,,,,,,,11.000,0.634,1,0,6839,,3,,,,10.000,0.743,1,1.0,11210,,3,,
11/04/2015,,,12.400,1.900,0.400,,0.82,30.00,1,1,56197,,3,,,,45.000,0.692,1,0,5543,,3,,,,11.000,,,,,,,,,,10.000,,,,,,,,
10/04/2015,1204.600,51.640,12.400,1.900,0.400,1.420,,30.00,,,,,,,,1.420,45.000,,,,,,,,,1.420,11.000,,,,,,,,,1.420,10.000,,,,,,,,
09/04/2015,1193.600,50.790,12.400,1.900,0.400,1.411,,30.00,,,,,,,,1.411,45.000,,,,,,,,,1.411,11.000,,,,,,,,,1.411,10.000,,,,,,,,
08/04/2015,1203.100,50.420,12.400,1.900,0.400,1.421,,30.00,,,,,,,,1.421,45.000,,,,,,,,,1.421,11.000,0.722,1,1,16117,,3,,,1.421,10.000,,,,,,,,
07/04/2015,1210.600,53.980,12.400,1.900,0.400,1.411,,30.00,,,,,,,,1.411,45.000,,,,,,,,,1.411,11.000,,,,,,,,,1.411,10.000,0.602,1,1.0,7665,,3,,
06/04/2015,1218.600,52.140,12.400,1.900,0.400,,,30.00,,,,,,,,,45.000,0.795,1,1,29230,,3,,,,11.000,,,,,,,,,,10.000,,,,,,,,
05/04/2015,,,12.400,1.900,0.400,,,30.00,,,,,,,,,45.000,,,,,,,,,,11.000,,,,,,,,,,10.000,,,,,,,,
04/04/2015,,,12.400,1.900,0.400,,0.77,30.00,1,1,48572,,3,,,,45.000,,,,,,,,,,11.000,0.575,1,0,4000,,1,,,,10.000,,,,,,,,
03/04/2015,,,12.400,1.900,0.400,,,30.00,,,,,,,,,45.000,,,,,,,,,,11.000,,,,,,,,,,10.000,0.542,1,0.0,6104,,3,,
02/04/2015,1200.900,49.140,12.400,1.900,0.400,1.451,,30.00,,,,,,,,1.451,45.000,0.624,1,0,5127,,0,,,1.451,11.000,,,,,,,,,1.451,10.000,,,,,,,,
01/04/2015,1208.100,50.090,12.400,1.900,0.400,1.460,,30.00,,,,,,,,1.460,45.000,,,,,,,,,1.460,11.000,,,,,,,,,1.460,10.000,,,,,,,,
31/03/2015,1183.100,47.600,12.400,1.900,0.310,1.400,,19.00,,,,,,,,1.400,29.000,,,,,,,,,1.400,14.000,,,,,,,,,1.400,31.000,,,,,,,,
30/03/2015,1184.800,48.680,12.400,1.900,0.310,1.411,,19.00,,,,,,,,1.411,29.000,,,,,,,,,1.411,14.000,,,,,,,,,1.411,31.000,,,,,,,,
29/03/2015,,,12.400,1.900,0.310,,,19.00,,,,,,,,,29.000,,,,,,,,,,14.000,,,,,,,,,,31.000,,,,,,,,
28/03/2015,,,12.400,1.900,0.310,,,19.00,,,,,,,,,29.000,,,,,,,,,,14.000,,,,,,,,,,31.000,,,,,,,,
27/03/2015,1199.800,48.870,12.400,1.900,0.310,1.385,,19.00,,,,,,,,1.385,29.000,,,,,,,,,1.385,14.000,,,,,,,,,1.385,31.000,,,,,,,,
26/03/2015,1205.100,51.430,12.400,1.900,0.310,1.410,,19.00,,,,,,,,1.410,29.000,,,,,,,,,1.410,14.000,,,,,,,,,1.410,31.000,,,,,,,,
25/03/2015,1197.300,49.210,12.400,1.900,0.310,1.401,,19.00,,,,,,,,1.401,29.000,,,,,,,,,1.401,14.000,,,,,,,,,1.401,31.000,,,,,,,,
24/03/2015,1191.700,47.510,12.400,1.900,0.310,1.412,,19.00,,,,,,,,1.412,29.000,,,,,,,,,1.412,14.000,,,,,,,,,1.412,31.000,,,,,,,,
23/03/2015,1188.000,47.450,12.400,1.900,0.310,1.510,,19.00,,,,,,,,1.510,29.000,,,,,,,,,1.510,14.000,,,,,,,,,1.510,31.000,,,,,,,,
22/03/2015,,,12.400,1.900,0.310,,,19.00,,,,,,,,,29.000,,,,,,,,,,14.000,0.657,1,1,35979,,3,,,,31.000,,,,,,,,
21/03/2015,,,12.400,1.900,0.310,,0.68,19.00,1,0,9679,,0,,,,29.000,0.682,1,0,3526,,1,,,,14.000,,,,,,,,,,31.000,,,,,,,,
20/03/2015,1184.800,45.720,12.400,1.900,0.310,1.550,,19.00,,,,,,,,1.550,29.000,,,,,,,,,1.550,14.000,,,,,,,,,1.550,31.000,0.666,1,1.0,8819,,1,,
19/03/2015,1169.100,43.960,12.400,1.900,0.310,1.500,,19.00,,,,,,,,1.500,29.000,,,,,,,,,1.500,14.000,,,,,,,,,1.500,31.000,,,,,,,,
18/03/2015,1151.400,44.660,12.400,1.900,0.310,1.500,,19.00,,,,,,,,1.500,29.000,,,,,,,,,1.500,14.000,,,,,,,,,1.500,31.000,,,,,,,,
17/03/2015,1148.300,43.460,12.400,1.900,0.310,1.500,,19.00,,,,,,,,1.500,29.000,,,,,,,,,1.500,14.000,,,,,,,,,1.500,31.000,,,,,,,,
16/03/2015,1153.300,43.880,12.400,1.900,0.310,1.502,,19.00,,,,,,,,1.502,29.000,,,,,,,,,1.502,14.000,,,,,,,,,1.502,31.000,,,,,,,,
15/03/2015,,,12.400,1.900,0.310,,,19.00,,,,,,,,,29.000,0.826,1,1,34199,,3,,,,14.000,0.582,1,0,6892,,3,,,,31.000,,,,,,,,
14/03/2015,,,12.400,1.900,0.310,,0.64,19.00,1,1,60222,,3,,,,29.000,,,,,,,,,,14.000,,,,,,,,,,31.000,0.131,1,0.0,60222,,0,,
13/03/2015,1152.600,44.840,12.400,1.900,0.310,1.520,,19.00,,,,,,,,1.520,29.000,,,,,,,,,1.520,14.000,,,,,,,,,1.520,31.000,,,,,,,,
12/03/2015,1152.100,47.050,12.400,1.900,0.310,1.520,,19.00,,,,,,,,1.520,29.000,,,,,,,,,1.520,14.000,,,,,,,,,1.520,31.000,,,,,,,,
11/03/2015,1150.700,48.170,12.400,1.900,0.310,1.530,,19.00,,,,,,,,1.530,29.000,,,,,,,,,1.530,14.000,,,,,,,,,1.530,31.000,,,,,,,,
10/03/2015,1160.100,48.290,12.400,1.900,0.310,1.532,,19.00,,,,,,,,1.532,29.000,0.670,0,1,43108,,3,,,1.532,14.000,,,,,,,,,1.532,31.000,,,,,,,,
09/03/2015,1166.400,50.000,12.400,1.900,0.310,1.535,,19.00,,,,,,,,1.535,29.000,,,,,,,,,1.535,14.000,0.787,1,1,25495,,3,,,1.535,31.000,,,,,,,,
08/03/2015,,,12.400,1.900,0.310,,0.76,19.00,1,0,6960,,3,,,,29.000,,,,,,,,,,14.000,,,,,,,,,,31.000,,,,,,,,€0
07/03/2015,,,12.400,1.900,0.310,,,19.00,,,,,,,,,29.000,,,,,,,,,,14.000,,,,,,,"€1,320,000",,,31.000,,,,,,,,
06/03/2015,1164.100,49.610,12.400,1.900,0.310,1.601,,19.00,,,,,,,,1.601,29.000,0.504,1,0,16430,,3,,,1.601,14.000,,,,,,,,,1.601,31.000,0.217,1,1.0,16430,,0,,
05/03/2015,1195.900,50.760,12.400,1.900,0.310,1.550,,19.00,,,,,,,,1.550,29.000,,,,,,,,,1.550,14.000,0.484,1,0,2500,,1,,,1.550,31.000,,,,,,,,
04/03/2015,1200.600,51.530,12.400,1.900,0.310,1.530,,19.00,,,,,,,,1.530,29.000,,,,,,,,,1.530,14.000,,,,,,,,,1.530,31.000,,,,,,,,
03/03/2015,1204.000,50.520,12.400,1.900,0.310,1.540,,19.00,,,,,,,,1.540,29.000,,,,,,,,,1.540,14.000,,,,,,,,,1.540,31.000,,,,,,,,
02/03/2015,1207.700,49.590,12.400,1.900,0.310,1.570,,19.00,,,,,,,,1.570,29.000,,,,,,,,,1.570,14.000,,,,,,,,,1.570,31.000,,,,,,,,
01/03/2015,,,12.400,1.900,0.310,,,19.00,,,,,,,,,29.000,0.562,1,1,43111,,3,,,,14.000,0.182,1,0,43111,,0,,,,31.000,,,,,,,,
28/02/2015,,,14.300,1.900,-0.210,,0.76,25.00,1,1,46712,,3,,,,18.000,,,,,,,,,,25.000,,,,,,,,,,8.000,0.458,1,0.0,900,,3,,
27/02/2015,1212.600,49.760,14.300,1.900,-0.210,1.595,,25.00,,,,,,,,1.595,18.000,,,,,,,,,1.595,25.000,,,,,,,,,1.595,8.000,,,,,,,,
26/02/2015,1209.600,48.170,14.300,1.900,-0.210,1.560,,25.00,,,,,,,,1.560,18.000,,,,,,,,,1.560,25.000,0.366,0,1,23097,,1,,,1.560,8.000,,,,,,,,
25/02/2015,1201.000,50.990,14.300,1.900,-0.210,1.530,,25.00,,,,,,,,1.530,18.000,,,,,,,,,1.530,25.000,,,,,,,,,1.530,8.000,,,,,,,,
24/02/2015,1196.900,49.280,14.300,1.900,-0.210,1.590,,25.00,,,,,,,,1.590,18.000,,,,,,,,,1.590,25.000,,,,,,,,,1.590,8.000,,,,,,,,
23/02/2015,1200.300,49.450,14.300,1.900,-0.210,1.600,,25.00,,,,,,,,1.600,18.000,0.752,1,0,9487,,3,,,1.600,25.000,,,,,,,,,1.600,8.000,,,,,,,,
22/02/2015,,,14.300,1.900,-0.210,,,25.00,,,,,,,,,18.000,,,,,,,,,,25.000,0.786,1,1,42098,,3,,,,8.000,,,,,,,,
21/02/2015,,,14.300,1.900,-0.210,,0.69,25.00,1,0,5793,,3,,,,18.000,,,,,,,,,,25.000,,,,,,,,,,8.000,0.581,1,1.0,8975,,3,,
20/02/2015,1204.400,50.340,14.300,1.900,-0.210,1.482,,25.00,,,,,,,,1.482,18.000,,,,,,,,,1.482,25.000,,,,,,,,,1.482,8.000,,,,,,,,
19/02/2015,1207.100,51.160,14.300,1.900,-0.210,1.499,,25.00,,,,,,,,1.499,18.000,,,,,,,,,1.499,25.000,0.173,0,0,19207,,0,,,1.499,8.000,,,,,,,,
18/02/2015,1199.700,52.140,14.300,1.900,-0.210,1.445,,25.00,,,,,,,,1.445,18.000,0.434,0,0,34464,,1,,,1.445,25.000,,,,,,,,,1.445,8.000,,,,,,,,
17/02/2015,1208.100,53.530,14.300,1.900,-0.210,1.403,,25.00,,,,,,,,1.403,18.000,,,,,,,,,1.403,25.000,,,,,,,,,1.403,8.000,,,,,,,,
16/02/2015,1208.100,53.530,14.300,1.900,-0.210,1.550,,25.00,,,,,,,,1.550,18.000,,,,,,,,,1.550,25.000,,,,,,,,,1.550,8.000,,,,,,,,
15/02/2015,,,14.300,1.900,-0.210,,0.80,25.00,1,1,40564,,3,,,,18.000,,,,,,,,,,25.000,,,,,,,,,,8.000,0.674,1,1.0,7871,,3,,
14/02/2015,,,14.300,1.900,-0.210,,,25.00,,,,,,,,,18.000,,,,,,,,,,25.000,0.634,1,0,4426,,1,,,,8.000,,,,,,,,
13/02/2015,1226.500,52.780,14.300,1.900,-0.210,1.520,,25.00,,,,,,,,1.520,18.000,0.770,1,1,26108,,3,,,1.520,25.000,,,,,,,,,1.520,8.000,,,,,,,,
12/02/2015,1220.100,51.210,14.300,1.900,-0.210,1.557,,25.00,,,,,,,,1.557,18.000,,,,,,,,,1.557,25.000,,,,,,,,,1.557,8.000,,,,,,,,
11/02/2015,1219.000,48.840,14.300,1.900,-0.210,1.580,0.75,25.00,1,1,13101,,3,,,1.580,18.000,,,,,,,,,1.580,25.000,,,,,,,,,1.580,8.000,,,,,,,,
10/02/2015,1231.600,50.020,14.300,1.900,-0.210,1.500,,25.00,,,,,,,,1.500,18.000,,,,,,,,,1.500,25.000,,,,,,,,,1.500,8.000,,,,,,,,
09/02/2015,1240.800,52.860,14.300,1.900,-0.210,1.393,,25.00,,,,,,,,1.393,18.000,,,,,,,,,1.393,25.000,,,,,,,,,1.393,8.000,,,,,,,,
08/02/2015,,,14.300,1.900,-0.210,,0.35,25.00,1,0,49076,,1,,,,18.000,,,,,,,,,,25.000,0.358,1,1,49076,,1,,,,8.000,0.367,1,0.0,1197,,3,,
07/02/2015,,,14.300,1.900,-0.210,,,25.00,,,,,,,,,18.000,0.742,1,0,4184,,3,"€4,500,000","€15,000,000",,25.000,,,,,,,,,,8.000,,,,,,,"€300,000",
06/02/2015,1233.900,51.690,14.300,1.900,-0.210,1.556,,25.00,,,,,,,,1.556,18.000,,,,,,,,,1.556,25.000,,,,,,,,,1.556,8.000,,,,,,,,
05/02/2015,1262.000,50.480,14.300,1.900,-0.210,1.550,,25.00,,,,,,,,1.550,18.000,,,,,,,,,1.550,25.000,,,,,,,,,1.550,8.000,,,,,,,,
04/02/2015,1263.800,48.450,14.300,1.900,-0.210,1.649,,25.00,,,,,,,,1.649,18.000,,,,,,,,,1.649,25.000,,,,,,,,,1.649,8.000,0.435,1,0.0,630,,3,,
03/02/2015,1259.700,53.050,14.300,1.900,-0.210,1.660,,25.00,,,,,,,,1.660,18.000,,,,,,,,,1.660,25.000,,,,,,,,,1.660,8.000,,,,,,,,
02/02/2015,1276.200,49.570,14.300,1.900,-0.210,1.655,,25.00,,,,,,,,1.655,18.000,,,,,,,"€2,900,000",,1.655,25.000,,,,,,,,,1.655,8.000,,,,,,,,
01/02/2015,,,14.300,1.900,-0.210,,,25.00,,,,,,,"25,000,000",,18.000,0.782,1,1,24309,,3,,,,25.000,0.640,1,0,3000,,3,,,,8.000,,,,,,,,
31/01/2015,,,14.300,1.900,-0.390,,0.80,18.00,1,1,40346,,3,,,,14.000,,,,,,,,,,14.000,,,,,,,,,,20.000,,,,,,,,
30/01/2015,1278.500,48.240,14.300,1.900,-0.390,1.622,,18.00,,,,,,,,1.622,14.000,,,,,,,,,1.622,14.000,,,,,,,,,1.622,20.000,0.586,1,1.0,3572,,3,,
29/01/2015,1254.600,44.530,14.300,1.900,-0.390,1.670,,18.00,,,,,,,,1.670,14.000,,,,,,,,,1.670,14.000,,,,,,,,,1.670,20.000,,,,,,,,
28/01/2015,1285.900,44.450,14.300,1.900,-0.390,1.673,,18.00,,,,,,,,1.673,14.000,0.793,1,1,14609,,3,,,1.673,14.000,0.631,1,1,9084,,1,,,1.673,20.000,,,,,,,,
27/01/2015,1291.700,46.230,14.300,1.900,-0.390,1.651,,18.00,,,,,,,,1.651,14.000,,,,,,,,,1.651,14.000,,,,,,,,,1.651,20.000,,,,,,,,
26/01/2015,1279.400,45.150,14.300,1.900,-0.390,1.899,0.62,18.00,1,0,6404,,0,,,1.899,14.000,,,,,,,,,1.899,14.000,,,,,,,,,1.899,20.000,,,,,,,,
25/01/2015,,,14.300,1.900,-0.390,,,18.00,,,,,,,,,14.000,0.667,1,0,7091,,0,,,,14.000,0.774,1,1,37769,,3,,,,20.000,0.547,1,0.0,4117,,0,,
24/01/2015,,,14.300,1.900,-0.390,,,18.00,,,,,,,"1,500,000",,14.000,,,,,,,,,,14.000,,,,,,,,,,20.000,,,,,,,,
23/01/2015,1292.600,45.590,14.300,1.900,-0.390,1.661,,18.00,,,,,,,,1.661,14.000,,,,,,,,,1.661,14.000,,,,,,,,,1.661,20.000,,,,,,,,
22/01/2015,1300.700,46.310,14.300,1.900,-0.390,1.630,,18.00,,,,,,,,1.630,14.000,,,,,,,,,1.630,14.000,,,,,,,,,1.630,20.000,,,,,,,,
21/01/2015,1293.700,47.780,14.300,1.900,-0.390,1.850,0.61,18.00,1,0,2818,,3,,,1.850,14.000,0.453,1,0,8393,,1,,,1.850,14.000,0.496,1,0,2243,,0,,,1.850,20.000,0.261,1,1.0,8393,,1,,
20/01/2015,1294.200,46.390,14.300,1.900,-0.390,1.460,,18.00,,,,,,,"15,750,000",1.460,14.000,,,,,,,,,1.460,14.000,,,,,,,,,1.460,20.000,,,,,,,,
19/01/2015,1294.200,46.390,14.300,1.900,-0.390,1.350,,18.00,,,,,,,,1.350,14.000,,,,,,,,,1.350,14.000,,,,,,,,,1.350,20.000,,,,,,,,
18/01/2015,,,14.300,1.900,-0.390,,0.60,18.00,1,0,7097,,3,,,,14.000,,,,,,,,,,14.000,0.662,1,1,27919,,3,,,,20.000,0.510,1,0.0,1585,,3,,€0
17/01/2015,,,14.300,1.900,-0.390,,,18.00,,,,,,,,,14.000,0.796,1,0,2477,,3,,,,14.000,,,,,,,,,,20.000,,,,,,,,
16/01/2015,1276.900,48.690,14.300,1.900,-0.390,1.099,,18.00,,,,,,,,1.099,14.000,,,,,,,,,1.099,14.000,,,,,,,,,1.099,20.000,,,,,,,,
15/01/2015,1264.700,46.250,14.300,1.900,-0.390,0.970,,18.00,,,,,,"€5,000,000",,0.970,14.000,,,,,,,,,0.970,14.000,,,,,,,,,0.970,20.000,,,,,,,,
14/01/2015,1234.400,48.480,14.300,1.900,-0.390,0.922,0.78,18.00,1,1,11955,,3,,,0.922,14.000,,,,,,,,,0.922,14.000,0.765,1,1,9035,,3,,,0.922,20.000,0.647,0,1.0,2713,,3,,
13/01/2015,1234.300,45.890,14.300,1.900,-0.390,0.910,,18.00,,,,,,,,0.910,14.000,0.870,1,1,11510,,3,,,0.910,14.000,,,,,,,,,0.910,20.000,,,,,,,,
12/01/2015,1232.700,46.070,14.300,1.900,-0.390,0.911,,18.00,,,,,,,,0.911,14.000,,,,,,,,,0.911,14.000,,,,,,,,,0.911,20.000,,,,,,,,
11/01/2015,,,14.300,1.900,-0.390,,,18.00,,,,,,,,,14.000,,,,,,,,,,14.000,0.378,1,0,15876,,3,,,,20.000,0.327,1,1.0,15876,,0,,
10/01/2015,,,14.300,1.900,-0.390,,0.70,18.00,1,1,44065,,3,,,,14.000,0.792,1,1,26509,,3,,,,14.000,,,,,,,,,,20.000,,,,,,,,
09/01/2015,1216.000,48.360,14.300,1.900,-0.390,0.921,,18.00,,,,,,,,0.921,14.000,,,,,,,,,0.921,14.000,,,,,,,,,0.921,20.000,,,,,,,,
08/01/2015,1208.400,48.790,14.300,1.900,-0.390,0.939,,18.00,,,,,,,,0.939,14.000,,,,,,,,,0.939,14.000,,,,,,,,,0.939,20.000,,,,,,,,
07/01/2015,1210.600,48.650,14.300,1.900,-0.390,0.902,,18.00,,,,,,"€16,000,000","74,600,000",0.902,14.000,,,,,,,"€30,000,000","€33,500,000",0.902,14.000,0.876,1,1,11683,,3,"€1,500,000","€9,650,000",0.902,20.000,0.625,1,1.0,3696,,3,"€1,000,000","€9,300,000"
06/01/2015,1219.300,47.930,14.300,1.900,-0.390,0.920,,18.00,,,,,,,,0.920,14.000,,,,,,,,,0.920,14.000,,,,,,,,,0.920,20.000,,,,,,,,
05/01/2015,1203.900,50.040,14.300,1.900,-0.390,0.940,,18.00,,,,,,,,0.940,14.000,,,,,,,,,0.940,14.000,,,,,,,,,0.940,20.000,,,,,,,,
04/01/2015,,,14.300,1.900,-0.390,,0.72,18.00,1,0,4079,,3,,,,14.000,,,,,,,,,,14.000,,,,,,,,,,20.000,,,,,,,,
03/01/2015,,,14.300,1.900,-0.390,,,18.00,,,,,,,,,14.000,0.775,1,0,2153,,3,,,,14.000,0.592,1,1,32793,,3,,,,20.000,0.429,1,0.0,4208,,0,,
02/01/2015,1186.000,52.690,14.300,1.900,-0.390,0.910,,18.00,,,,,,,,0.910,14.000,,,,,,,,,0.910,14.000,,,,,,,,,0.910,20.000,,,,,,,,
01/01/2015,,,14.300,1.900,-0.390,,,18.00,,,,,,,,,14.000,,,,,,,,,,14.000,,,,,,,,,,20.000,,,,,,,,
31/12/2014,1183.900,53.270,14.000,0.600,-0.360,0.950,,24.00,,,,,,,,0.950,27.000,,,,,,,,,0.950,13.000,,,,,,,,,0.950,24.000,,,,,,,,
30/12/2014,1200.200,54.120,14.000,0.600,-0.360,0.950,0.70,24.00,1,1,15542,,3,,,0.950,27.000,0.630,1,0,4230,,3,,,0.950,13.000,,,,,,,,,0.950,24.000,,,,,,,,
29/12/2014,1181.700,53.610,14.000,0.600,-0.360,0.910,,24.00,,,,,,,,0.910,27.000,,,,,,,,,0.910,13.000,0.316,1,0,7844,,3,,,0.910,24.000,,,,,,,,
28/12/2014,,,14.000,0.600,-0.360,,,24.00,,,,,,,,,27.000,,,,,,,,,,13.000,,,,,,,,,,24.000,0.609,1,0.0,1807,,0,,
27/12/2014,,,14.000,0.600,-0.360,,,24.00,,,,,,,,,27.000,,,,,,,,,,13.000,,,,,,,,,,24.000,,,,,,,,
26/12/2014,1195.300,54.730,14.000,0.600,-0.360,,,24.00,,,,,,,,,27.000,,,,,,,,,,13.000,,,,,,,,,,24.000,,,,,,,,
25/12/2014,,,14.000,0.600,-0.360,,,24.00,,,,,,,,,27.000,,,,,,,,,,13.000,,,,,,,,,,24.000,,,,,,,,
24/12/2014,1173.500,55.840,14.000,0.600,-0.360,0.910,,24.00,,,,,,,,0.910,27.000,,,,,,,,,0.910,13.000,,,,,,,,,0.910,24.000,,,,,,,,
23/12/2014,1177.900,57.120,14.000,0.600,-0.360,0.910,,24.00,,,,,,,,0.910,27.000,,,,,,,,,0.910,13.000,,,,,,,,,0.910,24.000,,,,,,,,
22/12/2014,1179.700,55.260,14.000,0.600,-0.360,0.910,,24.00,,,,,,,,0.910,27.000,,,,,,,,,0.910,13.000,,,,,,,,,0.910,24.000,0.534,1,1.0,9387,,3,,
21/12/2014,,,14.000,0.600,-0.360,,0.82,24.00,1,1,40219,,3,,,,27.000,,,,,,,,,,13.000,0.546,1,0,2300,,3,,,,24.000,,,,,,,,
20/12/2014,,,14.000,0.600,-0.360,,,24.00,,,,,,,,,27.000,,,,,,,,,,13.000,,,,,,,,,,24.000,,,,,,,,
19/12/2014,1195.900,56.520,14.000,0.600,-0.360,0.930,,24.00,,,,,,,,0.930,27.000,0.853,1,1,20207,,3,,,0.930,13.000,,,,,,,,,0.930,24.000,,,,,,,,
18/12/2014,1194.700,54.110,14.000,0.600,-0.360,0.979,0.63,24.00,1,1,28324,,0,,,0.979,27.000,,,,,,,,,0.979,13.000,,,,,,,,,0.979,24.000,0.150,1,0.0,28324,,3,,
17/12/2014,1194.300,56.470,14.000,0.600,-0.360,0.920,,24.00,,,,,,,,0.920,27.000,,,,,,,,,0.920,13.000,0.841,1,0,4000,,3,,,0.920,24.000,,,,,,,,
16/12/2014,1193.900,55.930,14.000,0.600,-0.360,0.871,,24.00,,,,,,,,0.871,27.000,,,,,,,,,0.871,13.000,,,,,,,,,0.871,24.000,,,,,,,,
15/12/2014,1207.200,55.910,14.000,0.600,-0.360,0.880,,24.00,,,,,,,,0.880,27.000,,,,,,,,,0.880,13.000,,,,,,,,,0.880,24.000,,,,,,,,
14/12/2014,,,14.000,0.600,-0.360,,0.22,24.00,1,0,48109,,3,,,,27.000,0.506,1,1,48109,,0,,,,13.000,0.708,1,1,29619,,1,,,,24.000,,,,,,,,
13/12/2014,,,14.000,0.600,-0.360,,,24.00,,,,,,,,,27.000,,,,,,,,,,13.000,,,,,,,,,,24.000,0.481,1,0.0,1517,,3,,
12/12/2014,1222.000,57.810,14.000,0.600,-0.360,0.780,,24.00,,,,,,,,0.780,27.000,,,,,,,,,0.780,13.000,,,,,,,,,0.780,24.000,,,,,,,,
11/12/2014,1225.100,59.950,14.000,0.600,-0.360,0.820,,24.00,,,,,,,,0.820,27.000,,,,,,,,,0.820,13.000,,,,,,,,,0.820,24.000,,,,,,,,
10/12/2014,1228.900,60.940,14.000,0.600,-0.360,0.782,,24.00,,,,,,,,0.782,27.000,0.508,0,1,28010,,1,,,0.782,13.000,0.142,0,0,41089,,0,,,0.782,24.000,,,,,,,,
09/12/2014,1231.500,63.820,14.000,0.600,-0.360,0.793,0.26,24.00,0,1,17564,,1,,,0.793,27.000,,,,,,,,,0.793,13.000,,,,,,,,,0.793,24.000,,,,,,,,
08/12/2014,1194.700,63.050,14.000,0.600,-0.360,0.820,,24.00,,,,,,,,0.820,27.000,,,,,,,,,0.820,13.000,,,,,,,,,0.820,24.000,,,,,,,,
07/12/2014,,,14.000,0.600,-0.360,,,24.00,,,,,,,,,27.000,,,,,,,"€11,000,000",,,13.000,,,,,,,,,,24.000,0.521,1,1.0,13325,,1,,
06/12/2014,,,14.000,0.600,-0.360,,0.75,24.00,1,1,46611,,3,,,,27.000,0.730,1,0,7179,,3,,,,13.000,,,,,,,,,,24.000,,,,,,,,
05/12/2014,1190.100,65.840,14.000,0.600,-0.360,0.820,,24.00,,,,,,,,0.820,27.000,,,,,,,,,0.820,13.000,0.749,1,0,4200,,3,,,0.820,24.000,,,,,,,,
04/12/2014,1207.500,66.810,14.000,0.600,-0.360,0.810,,24.00,,,,,,,,0.810,27.000,,,,,,,,,0.810,13.000,,,,,,,,,0.810,24.000,,,,,,,,
03/12/2014,1208.500,67.380,14.000,0.600,-0.360,0.785,,24.00,,,,,,,,0.785,27.000,,,,,,,,,0.785,13.000,,,,,,,,,0.785,24.000,,,,,,,,
02/12/2014,1199.200,66.880,14.000,0.600,-0.360,0.815,,24.00,,,,,,,,0.815,27.000,,,,,,,,,0.815,13.000,,,,,,,,,0.815,24.000,,,,,,,,
01/12/2014,1218.000,69.000,14.000,0.600,-0.360,0.817,,24.00,,,,,,,,0.817,27.000,,,,,,,,,0.817,13.000,,,,,,,,,0.817,24.000,,,,,,,,
30/11/2014,,,14.000,0.600,0.020,,0.64,16.00,1,0,12584,,3,,,,13.000,0.742,1,1,30328,,3,,,,11.000,,,,,,,,,,8.000,,,,,,,,
