id,buy_price,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,benzin,diesel,hybrid,automatic,manual,time_online_to_reserve_
VF94874,25062,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 250,Blue,2016,Kombi,Leder,6.9,53158,218,1,0,0,1,0,25
VF34339,29294,DE,0,Mitsubishi,Outlander,2.4 PHEV,Red,2020,SUV,Teilleder,1.8,21393,224,0,0,1,1,0,105
TV92523,7516,DE,0,Renault,Clio,1.2,Black,2017,Limousine,Stoff,5.6,60462,73,1,0,0,0,1,14
VV21091,21390,DE,0,Kia,Sportage,1.6 TGDI,Black,2017,SUV,Leder,7.5,25877,177,1,0,0,1,0,55
UM75670,22837,HU,0,Hyundai,i30 Fastback,2.0 T-GDI,Black,2021,Limousine,Stoff,7.8,28555,280,1,0,0,0,1,5
KL00983,7082,DE,0,Mitsubishi,Space,1.0,White,2019,Limousine,Stoff,4.0,23430,70,1,0,0,0,1,1
CB05997,27224,DE,1,Mercedes-Benz,CLS-Klasse,CLS 350 d Shooting Brake,Gray,2017,Kombi,Leder,6.2,98857,258,0,1,0,1,0,1
YN52476,19366,DE,0,Ford,S-Max,2.0 EcoBoost SCTi,Black,2017,Van,Stoff,7.9,79217,240,1,0,0,1,0,13
LP99873,18950,DE,0,BMW,X1,sDrive 20i,White,2017,SUV,Stoff,5.7,91667,192,1,0,0,1,0,69
LR98805,11400,DE,0,Skoda,Yeti,2.0 TDI,Gray,2015,SUV,Stoff,5.1,89937,140,0,1,0,0,1,30
YT02092,11683,DE,0,MINI,Clubman,One D,Purple,2016,Kombi,Teilleder,3.8,75487,115,0,1,0,1,0,38
YF90971,15049,DE,0,Nissan,Qashqai,1.6,White,2017,SUV,Stoff,5.6,44633,163,1,0,0,0,1,107
MG81546,13006,DE,0,Fiat,500C,0.9,Black,2019,Cabrio,Teilleder,4.2,5473,85,1,0,0,0,1,150
AW55696,14026,DE,0,Volkswagen,Golf VII,1.0 TSI,Blue,2018,Limousine,Stoff,4.8,20761,110,1,0,0,0,1,1
KG09145,19824,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Black,2017,Kombi,Teilleder,5.4,65838,155,1,0,0,1,0,1
ZX85773,22794,DE,0,Mercedes-Benz,A-Klasse,A 250,Gray,2016,Limousine,Teilleder,6.8,90198,218,1,0,0,1,0,60
YN40773,20621,DE,0,Skoda,Karoq,1.5 TSI,White,2018,SUV,Stoff,5.4,22289,150,1,0,0,1,0,1
CN72067,8834,DE,0,Seat,Ibiza,1.0 TSI,White,2017,Limousine,Stoff,4.8,46937,95,1,0,0,0,1,1
PT80527,14850,DE,0,Seat,Alhambra,2.0 TDI,Gray,2014,Van,Alcantara,5.7,115174,140,0,1,0,1,0,1
WY33971,18888,DE,0,Ford,Kuga,2.0 TDCi,Black,2017,SUV,Teilleder,5.2,69667,180,0,1,0,1,0,98
AJ71202,10254,DE,0,Hyundai,ix20,1.6,Brown,2015,Van,Stoff,6.4,44480,125,1,0,0,1,0,57
UP22747,13042,DE,0,Audi,A3,1.4 TFSI,Black,2014,Limousine,Teilleder,4.8,94594,140,1,0,0,0,1,37
MM29562,17054,DE,0,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,Red,2019,SUV,Stoff,9.3,17615,163,1,0,0,1,0,27
DK53332,6844,DE,0,Ford,C-Max,1.0 EcoBoost,Black,2014,Van,Stoff,5.1,117168,125,1,0,0,0,1,29
LP76209,9209,DE,0,Seat,Leon,1.2 TSI,Gray,2016,Limousine,Stoff,4.9,25267,110,1,0,0,0,1,33
AE05385,14923,DE,0,Volvo,V 40,2.0 T2,Gray,2017,Limousine,Teilleder,5.5,43709,122,1,0,0,0,1,6
KY98200,13277,DE,0,Opel,Astra K,1.4 SIDI Turbo,White,2018,Limousine,Stoff,5.1,11558,150,1,0,0,0,1,14
AB11804,12190,DE,0,Smart,fortwo,0.9 Turbo,Blue,2019,Coupe,Leder,4.1,6794,90,1,0,0,1,0,27
LL00078,23072,DE,0,Audi,A4,2.0 TDI,Gray,2017,Kombi,Alcantara,4.4,79033,190,0,1,0,1,0,11
HV18116,31680,DE,0,Toyota,RAV 4,2.5 Hybrid,Gray,2020,SUV,Stoff,4.9,13016,218,0,0,1,1,0,41
HZ44998,26184,DE,0,Renault,Espace,1.6 TCe,Black,2018,Van,Leder,7.4,14324,224,1,0,0,1,0,98
JA13159,7356,DE,0,Opel,Mokka,1.4 Turbo,Gray,2015,SUV,Stoff,6.0,66775,140,1,0,0,0,1,44
JN27688,21468,DE,0,Volkswagen,Golf VII,2.0 TDI,White,2017,Limousine,Leder,4.5,79121,185,0,1,0,1,0,77
LL37462,8729,DE,0,Ford,Focus,1.5 TDCi,Gray,2016,Kombi,Stoff,3.8,104713,120,0,1,0,0,1,1
JS38359,12250,DE,0,Opel,Astra K,1.0,Gray,2018,Kombi,Stoff,4.3,80182,105,1,0,0,1,0,25
WD94234,11074,DE,0,Jeep,Renegade,2.0 M-Jet,White,2014,SUV,Leder,5.1,111383,140,0,1,0,1,0,1
BZ36620,15794,DE,0,Opel,Zafira Tourer,1.6 SIDI Turbo,Red,2018,Van,Stoff,7.6,27498,170,1,0,0,1,0,1
CH38280,6000,DE,0,Ford,Fiesta,1.0,Black,2016,Limousine,Stoff,4.6,73034,80,1,0,0,0,1,1
ZS75196,8825,DE,0,Volkswagen,Golf VII,1.6 TDI,White,2014,Kombi,Stoff,3.9,102355,105,0,1,0,0,1,61
VV24775,20159,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200,White,2015,SUV,Leder,5.8,73098,155,1,0,0,1,0,1
WL00613,13476,DE,0,Audi,A4,1.8 TFSI,Black,2014,Kombi,Leder,6.1,113600,170,1,0,0,1,0,37
SW27942,16875,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Gray,2016,Limousine,Teilleder,5.0,110786,155,1,0,0,1,0,21
KS81663,29043,AT,0,Volkswagen,T5 Multivan,2.0 TDI,Beige,2015,Bus,Stoff,7.5,26092,140,0,1,0,1,0,1
ZH81378,14241,DE,0,Ford,EcoSport,1.0 EcoBoost,Brown,2019,SUV,Teilleder,6.2,50768,125,1,0,0,1,0,43
TW00486,12211,DE,0,Honda,CR-V,2.2 DTEC,Red,2013,SUV,Leder,5.6,86488,150,0,1,0,1,0,36
LH76181,16192,DE,0,Volkswagen,Golf VII,1.5 TSI,Black,2017,Limousine,Alcantara,4.9,44817,150,1,0,0,1,0,11
MK79093,12058,DE,0,BMW,1er,118i,Black,2016,Limousine,Stoff,5.3,48515,135,1,0,0,0,1,14
