id,buy_price,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,fueltype,geartype,time_online_to_reserve_
BX29967,16073,DE,0,Audi,Q5,2.0 TFSI,Black,2012,SUV,Leder,8.6,80054,210,Benzin,automatic,26
DV64355,15356,HU,0,Seat,Leon,1.5 TSI,White,2018,Kombi,Stoff,5.2,94911,150,Benzin,automatic,22
NC35759,14839,DE,0,Opel,Zafira Tourer,2.0 CDTI,Black,2019,Van,Stoff,5.5,60449,170,Diesel,manual,55
RZ13528,16408,DE,0,Skoda,Octavia,2.0 TSI,Green,2014,Kombi,Leder,6.2,55774,220,Benzin,automatic,21
KK18439,14628,DE,0,MINI,Countryman,Cooper,Brown,2016,SUV,Stoff,6.7,38657,122,Benzin,manual,63
TA76725,8433,DE,0,Opel,Astra K,1.0,Gray,2016,Limousine,Stoff,4.5,49385,105,Benzin,manual,41
JT52727,27580,DE,0,Hyundai,i30,2.0 T-GDI,Black,2021,Limousine,Teilleder,7.7,18040,280,Benzin,manual,41
FM97377,16468,CZ,0,Skoda,Octavia,2.0 TSI,Gray,2016,Kombi,Teilleder,6.2,72344,220,Benzin,manual,9
TK80904,29074,DE,0,Volkswagen,Golf VII,2.0 TSI,Gray,2018,Kombi,Leder,7.2,38670,310,Benzin,automatic,25
ND34465,15348,DE,0,Audi,Q3,1.4 TFSI,Blue,2014,SUV,Stoff,5.9,96242,150,Benzin,automatic,12
SW46543,13231,DE,0,Opel,Crossland X,1.2,Gray,2018,SUV,Teilleder,5.0,37014,130,Benzin,manual,39
EW05897,31927,DE,0,BMW,5er,530e,White,2018,Limousine,Leder,2.1,28052,185,Hybrid,automatic,91
EX62966,8910,DE,0,Volkswagen,up!,1.0 TSI,Yellow,2017,Limousine,Stoff,4.4,37318,90,Benzin,manual,11
ES33666,26735,DE,0,Mazda,CX-5,2.5,Red,2019,SUV,Stoff,7.4,18332,195,Benzin,automatic,76
FP09650,9185,DE,0,Skoda,Rapid,1.6 TDI,White,2014,Limousine,Stoff,4.4,66129,105,Diesel,manual,45
EZ22384,8414,DE,0,Mazda,2,1.5,White,2017,Limousine,Stoff,4.7,69938,75,Benzin,manual,68
EU84273,17440,DE,0,Volkswagen,Golf,1.0 TSI,Gray,2020,Kombi,Stoff,4.8,40677,116,Benzin,manual,69
UY19981,10796,DE,0,Citroen,Berlingo,1.6 Blue-HDi,Brown,2016,Kombi,Stoff,4.4,68063,120,Diesel,manual,9
RA96647,19526,DE,0,Volkswagen,Passat Alltrack,2.0 TDI,Black,2016,Kombi,Leder,5.1,62841,190,Diesel,automatic,54
VD11141,9419,DE,0,Opel,Insignia,1.4 Turbo,Black,2015,Kombi,Stoff,5.6,68807,140,Benzin,manual,4
UJ88042,15193,DE,0,Hyundai,Tucson,1.6 TGDI,White,2018,SUV,Stoff,6.3,40887,177,Benzin,manual,3
SX00943,6003,CZ,0,Hyundai,i10,1.0,Silver,2016,Limousine,Stoff,4.7,14508,67,Benzin,manual,51
VE29153,17699,DE,0,Audi,A3 Limousine,30 TDI,Black,2019,Limousine,Teilleder,4.4,35341,116,Diesel,manual,34
VR23007,20210,DE,0,Mercedes-Benz,GLA-Klasse,GLA 180,Silver,2019,SUV,Teilleder,6.9,34914,122,Benzin,manual,87
UX21870,6993,DE,0,Nissan,Juke,1.6,Black,2013,SUV,Stoff,6.0,37674,117,Benzin,manual,24
MX57622,11144,DE,0,Opel,Astra K,1.6 CDTI DPF,Silver,2018,Kombi,Stoff,4.5,55016,110,Diesel,manual,80
PA14038,19270,DE,1,Volkswagen,Tiguan,2.0 TDI,Gray,2016,SUV,Stoff,5.7,112960,190,Diesel,automatic,52
NK45748,12647,DE,0,Kia,cee'd,1.4,Gray,2018,Kombi,Stoff,6,14558,100,Benzin,manual,105
YF93823,15300,DE,0,Audi,A1,1.4 TFSI,Gray,2016,Limousine,Stoff,5.0,39799,150,Benzin,automatic,56
LT87400,17938,DE,0,Volkswagen,Golf VII,2.0 TSI,White,2018,Limousine,Alcantara,6.3,102593,245,Benzin,automatic,13
YS12298,19604,DE,0,Volkswagen,Tiguan,1.4 TSI,Orange,2017,SUV,Alcantara,6.9,39606,150,Benzin,manual,63
YS44098,14985,DE,0,Seat,Leon,2.0 TDI,White,2015,Limousine,Alcantara,4.2,48611,185,Diesel,manual,25
JF16579,10634,DE,0,Renault,Twingo,0.9 Energy,Orange,2018,Limousine,Teilleder,5.3,22091,110,Benzin,automatic,1
YN61783,18207,DE,0,Volkswagen,Passat,2.0 TSI,Gray,2016,Limousine,Leder,6.2,87549,220,Benzin,automatic,59
ZJ55541,4569,DE,0,Volkswagen,up!,1.0,Black,2012,Limousine,Stoff,4.2,85804,75,Benzin,manual,10
EZ08712,12570,DE,1,Ford,EcoSport,1.0 EcoBoost,White,2018,SUV,Teilleder,5.3,42876,125,Benzin,manual,51
ZB97004,14337,DE,0,Volkswagen,Golf VII,2.0 TDI,Gray,2018,Kombi,Stoff,4.3,52441,150,Diesel,manual,48
CW21400,11174,DE,0,Volkswagen,CC,1.4 TSI,Brown,2014,Limousine,Stoff,6.2,98706,160,Benzin,automatic,54
CV49225,19967,DE,0,Audi,A3 Limousine,35 TDI,Black,2018,Limousine,Stoff,4.5,43044,150,Diesel,automatic,38
