id,price_less_7k,price_7_10k,price_10_13k,price_13_16k,price_16_20k,price_20_25k,price_over_25k,make,model,subtype,outside_color,built_year,body_type,upholstery,mileage_below_30k_,mileage_30_50k_,mileage_50_70k_,mileage_over_70k_,horsepower_below_100_,horsepower_100_150_,horsepower_150_200_,horsepower_200_250_,horsepower_over_250_,low_fuel_consumption,mid_low_fuel_consumption,mid_high_fuel_consumption,high_fuel_consumption,benzin,diesel,hybrid,automatic,manual,time_sell
LK83709,0,0,0,0,0,1,0,Volkswagen,Golf VII,2.0 TSI,White,2018,Limousine,Alcantara,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,15-25d
AE77633,0,0,0,0,0,1,0,Volkswagen,Golf VII,2.0 TSI,Blue,2018,Limousine,Stoff,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,80-100d
EC43161,0,1,0,0,0,0,0,Skoda,Rapid,1.2 TSI,Red,2016,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,80-100d
HP74978,0,0,0,0,1,0,0,Volkswagen,Sharan,2.0 TDI,Black,2015,Van,Leder,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,15-25d
TY88328,0,0,1,0,0,0,0,Smart,fortwo,0.9 Turbo,Gray,2017,Coupe,Leder,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,35-50d
MX11842,0,0,0,0,0,1,0,Audi,A3,1.4 TFSI ACT,Black,2016,Cabrio,Alcantara,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,65-80d
AV14065,0,0,0,1,0,0,0,Ford,Focus,1.5 EcoBoost,Black,2018,Kombi,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,15-25d
GN48761,0,0,0,0,0,1,0,Hyundai,i30,2.0 TGDI,Gray,2019,Limousine,Teilleder,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,50-65d
RY70782,0,1,0,0,0,0,0,Ford,Ka+,1.2 Ti-VCT,Gold,2017,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
KR61460,0,1,0,0,0,0,0,Fiat,500C,1.2,White,2017,Cabrio,Stoff,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,35-50d
AD42321,0,0,1,0,0,0,0,BMW,X1,sDrive 18i,Black,2013,SUV,Stoff,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,80-100d
XW78175,0,0,0,0,1,0,0,Skoda,Superb,2.0 TSI,Gray,2016,Kombi,Leder,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0-7d
YG04191,0,0,1,0,0,0,0,Volkswagen,Golf VII,1.0 TSI,Green,2017,Limousine,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,80-100d
AR37023,0,0,0,0,0,0,1,Cupra,Ateca,2.0 TSI,Black,2019,SUV,Teilleder,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,35-50d
PD11913,0,0,0,0,0,0,1,Seat,Alhambra,2.0 TDI,Black,2020,Van,Alcantara,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,35-50d
UR95510,0,0,1,0,0,0,0,Volkswagen,Golf VII,1.6 TDI,Black,2015,Kombi,Stoff,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0-7d
RD19077,0,0,0,0,0,1,0,Kia,Optima,2.0 Hybrid,Gray,2019,Kombi,Leder,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0-7d
AT04764,0,0,1,0,0,0,0,Volkswagen,Golf VII,1.2 TSI,Gray,2013,Limousine,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,35-50d
VF56033,0,0,0,0,0,1,0,Audi,A6,2.0 TDI,Gray,2016,Kombi,Stoff,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,7-15d
SF40078,0,0,0,0,1,0,0,BMW,2er,220i Gran Tourer,Blue,2015,Van,Leder,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0-7d
VP27493,0,0,1,0,0,0,0,Ford,Kuga,2.0 TDCi,Black,2014,SUV,Leder,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,50-65d
US17597,1,0,0,0,0,0,0,Volkswagen,up!,1.0,Blue,2015,Limousine,Stoff,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
WR72233,0,0,0,0,1,0,0,Skoda,Kamiq,1.5 TSI ACT,Blue,2019,SUV,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,7-15d
AD77078,0,0,0,0,0,1,0,Ford,Galaxy,2.0 EcoBlue,Gray,2018,Van,Stoff,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,35-50d
JR80423,0,0,1,0,0,0,0,Fiat,500C,1.2,Green,2019,Cabrio,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
AP05021,0,0,0,0,1,0,0,Mercedes-Benz,C-Klasse,C 220 d,Silver,2015,Limousine,Teilleder,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,50-65d
NL44351,0,0,1,0,0,0,0,Opel,Astra K,1.4 SIDI Turbo,Silver,2018,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,7-15d
GD18328,1,0,0,0,0,0,0,Opel,Adam,1.0,Brown,2015,Limousine,Teilleder,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,35-50d
PL97885,1,0,0,0,0,0,0,Citroen,C1,1.0,Black,2013,Limousine,Stoff,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
AU22245,0,1,0,0,0,0,0,Ford,Ka+,1.2 Ti-VCT,Gray,2018,Kombi,Stoff,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,35-50d
ZR97755,0,0,0,0,0,1,0,Volkswagen,T-Roc,2.0 TDI,Gray,2018,SUV,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,7-15d
TS24509,0,0,0,1,0,0,0,Ford,EcoSport,1.0 EcoBoost,Blue,2019,SUV,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
FL28953,0,0,1,0,0,0,0,Volkswagen,Golf VII,1.0 TSI,Blue,2017,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
CU35996,0,0,0,1,0,0,0,Peugeot,308,2.0 Blue-HDi,White,2017,Kombi,Stoff,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,80-100d
JP95529,0,1,0,0,0,0,0,Ford,Focus,1.5 TDCi,Gray,2015,Kombi,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0-7d
JC21222,1,0,0,0,0,0,0,Ford,Focus,1.0 EcoBoost,White,2014,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
GM46131,0,0,1,0,0,0,0,Seat,Ibiza,1.6 TDI,Blue,2018,Limousine,Stoff,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,7-15d
HR39478,0,0,1,0,0,0,0,Jeep,Renegade,1.4 M-Air,White,2015,SUV,Stoff,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
ED87810,0,0,0,0,1,0,0,BMW,2er,220d,White,2015,Cabrio,Leder,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,7-15d
NL87388,0,1,0,0,0,0,0,Mazda,3,2.0,Brown,2013,Limousine,Stoff,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,35-50d
SB99173,0,1,0,0,0,0,0,Skoda,Fabia,1.0 MPI,Gray,2018,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
HJ96045,1,0,0,0,0,0,0,Renault,Twingo,1.0 SCe,Blue,2018,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,65-80d
EZ43851,0,0,0,0,1,0,0,Ford,Kuga,1.5 EcoBoost,Gray,2018,SUV,Alcantara,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,15-25d
CN09485,0,0,1,0,0,0,0,Audi,A1,1.4 TFSI,Black,2014,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
HY67839,0,0,0,1,0,0,0,Mazda,CX-5,2.2 Turbodiesel,Black,2016,SUV,Leder,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0-7d
SJ59427,0,0,0,0,1,0,0,Jeep,Compass,1.4 M-Air,Black,2018,SUV,Teilleder,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,7-15d
DX32473,1,0,0,0,0,0,0,Ford,B-Max,1.0 EcoBoost,Black,2014,Van,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
FE42914,0,0,0,0,0,0,1,BMW,X4,M xDrive 28i,White,2016,SUV,Leder,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,25-35d
JF71687,0,0,0,1,0,0,0,Volkswagen,Golf VII,1.0 TSI,Gray,2018,Limousine,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
FH70641,0,0,1,0,0,0,0,Peugeot,2008,1.2 e-THP,Gray,2018,SUV,Teilleder,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,25-35d
LG92372,1,0,0,0,0,0,0,Dacia,Sandero II,0.9 TCe,Red,2017,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
JK90182,0,0,0,0,0,1,0,Volkswagen,Golf VII,2.0 TSI,White,2017,Limousine,Stoff,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,7-15d
PA93724,0,0,0,0,0,1,0,Ford,Focus,1.5 EcoBoost,Gray,2019,Kombi,Teilleder,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
VB89598,0,0,0,0,1,0,0,Opel,Crossland X,1.5 CDTI,Brown,2019,SUV,Stoff,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,25-35d
UY40019,0,0,0,1,0,0,0,Toyota,Auris Touring Sports,1.8 Hybrid,Black,2017,Kombi,Stoff,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,7-15d
MY33046,0,0,0,0,0,1,0,Volkswagen,Caddy,2.0 TDI,Orange,2016,Van,Teilleder,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,35-50d
AE62750,0,1,0,0,0,0,0,Citroen,C3,1.2 VTi,Blue,2017,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
LT38717,0,1,0,0,0,0,0,Ford,Fiesta,1.1,Blue,2018,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
KF00946,0,1,0,0,0,0,0,Ford,Focus,1.0 EcoBoost,Gray,2015,Kombi,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
LN98480,0,0,1,0,0,0,0,Peugeot,308,1.2 PureTech,Gray,2019,Kombi,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
FY82745,0,0,0,0,0,0,1,BMW,X3,xDrive 20i,Gray,2020,SUV,Teilleder,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,65-80d
SF85075,1,0,0,0,0,0,0,Ford,Fiesta,1.0 EcoBoost,Gray,2014,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
NX99869,0,0,0,0,1,0,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 220,Gray,2015,Kombi,Teilleder,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,35-50d
FZ06134,0,0,0,0,0,0,1,Volkswagen,T6 Multivan,2.0 TDI,Gray,2018,Bus,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0-7d
MW09492,0,0,0,0,0,1,0,Audi,A3,2.0 TDI,White,2018,Cabrio,Alcantara,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,25-35d
SC93383,1,0,0,0,0,0,0,Hyundai,i10,1.0,White,2017,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
SE70137,1,0,0,0,0,0,0,Mitsubishi,Space,1.0,Black,2017,Limousine,Stoff,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15-25d
VK55845,0,0,1,0,0,0,0,Volkswagen,Polo,1.2 TSI,Gray,2016,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
VH53449,0,0,1,0,0,0,0,Skoda,Yeti,1.2 TSI,White,2016,SUV,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
FA75066,1,0,0,0,0,0,0,Seat,Ibiza,1.4,White,2013,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
ZR16428,0,0,1,0,0,0,0,Volkswagen,up!,1.0,White,2019,Limousine,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7-15d
FZ00388,0,0,0,0,0,1,0,Volkswagen,Golf VII,1.4 GTE,Blue,2018,Limousine,Stoff,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,25-35d
SP29105,1,0,0,0,0,0,0,Toyota,AYGO,1.0,Silver,2013,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
AF29181,0,0,0,1,0,0,0,Smart,forfour,0.9 Turbo,Black,2019,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,15-25d
GA91021,0,0,0,0,0,1,0,BMW,X1,xDrive 20i,Gray,2016,SUV,Stoff,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,35-50d
VH44624,0,0,0,0,0,1,0,Skoda,Karoq,1.5 TSI,Gray,2018,SUV,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,35-50d
MP41632,0,1,0,0,0,0,0,Ford,Focus,Turnier 1.0 EcoBoost,Gray,2016,Kombi,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
TZ49133,0,0,0,1,0,0,0,Seat,Arona,1.6 TDI,Black,2019,SUV,Stoff,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,65-80d
DT51881,0,0,0,1,0,0,0,Volkswagen,Golf VII,1.4 TSI,White,2017,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
VK19814,0,0,0,0,0,1,0,Audi,A4,1.4 TFSI,Blue,2018,Kombi,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,15-25d
UK89981,0,0,1,0,0,0,0,Peugeot,208,1.6 THP,Black,2017,Limousine,Teilleder,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0-7d
EX32754,0,0,0,0,0,1,0,BMW,3er,318d,Gray,2018,Kombi,Stoff,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0-7d
VM98887,0,0,0,0,1,0,0,Audi,A3,1.0 TFSI,Black,2018,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,100+
VM57433,0,1,0,0,0,0,0,BMW,1er,118i,Red,2013,Limousine,Stoff,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0-7d
GG47943,1,0,0,0,0,0,0,Fiat,500,1.2,Purple,2015,Limousine,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
ZV52210,0,0,1,0,0,0,0,Skoda,Octavia,1.4 TSI,Gray,2015,Kombi,Teilleder,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
AF43354,0,1,0,0,0,0,0,Hyundai,i20,1.2,Black,2016,Limousine,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
SL77585,0,0,1,0,0,0,0,BMW,1er,116i,Black,2013,Limousine,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,80-100d
AL91985,0,0,0,1,0,0,0,Volkswagen,Golf VII,1.4 TSI,Yellow,2017,Limousine,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,35-50d
AX27853,0,0,0,0,0,0,1,Mercedes-Benz,GLC-Klasse,GLC 350 d,Black,2018,SUV,Leder,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,50-65d
AS24199,0,0,0,0,0,0,1,Volkswagen,Touran,1.5 TSI,White,2021,Van,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,35-50d
AE71287,0,0,0,0,0,1,0,Volkswagen,Sharan,2.0 TDI,Black,2017,Van,Alcantara,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,25-35d
UX89915,0,0,0,0,1,0,0,Audi,A3 Limousine,1.5 TFSI,Black,2018,Limousine,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
MV18591,0,0,0,1,0,0,0,Skoda,Yeti,2.0 TDI,Gray,2016,SUV,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0-7d
YM88854,0,0,0,0,1,0,0,Mercedes-Benz,CLA-Klasse,CLA 180,White,2016,Limousine,Teilleder,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
FW12094,0,1,0,0,0,0,0,Dacia,Sandero II,0.9 TCe,Brown,2018,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
GD13893,1,0,0,0,0,0,0,Opel,Meriva,1.4 Turbo,Red,2014,Van,Stoff,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,7-15d
TH83531,0,0,0,0,0,0,1,Mitsubishi,Outlander,PHEV,White,2020,SUV,Stoff,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,50-65d
ZP15542,0,0,1,0,0,0,0,Nissan,Qashqai,1.6 dCi,Gray,2014,SUV,Stoff,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,7-15d
AV47328,0,0,0,0,0,0,1,Kia,pro_cee'd,1.6 TGDI,Gray,2021,Coupe,Teilleder,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,15-25d
ZF37558,0,0,0,1,0,0,0,Toyota,Auris Touring Sports,1.8 Hybrid,Gray,2015,Kombi,Stoff,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0-7d
TT63201,0,0,0,0,1,0,0,Ford,Focus,1.0 EcoBoost Mild-Hybrid,Gray,2020,Kombi,Stoff,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0-7d
JL67478,0,0,0,0,1,0,0,Audi,Q3,2.0 TDI,Gray,2016,SUV,Teilleder,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0-7d
WA69874,0,0,0,0,1,0,0,Opel,Grandland X,1.2,Black,2018,SUV,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,35-50d
XV29739,0,0,0,1,0,0,0,Volkswagen,Polo,1.0 TSI,Blue,2019,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,80-100d
AY36206,0,1,0,0,0,0,0,Ford,Focus,1.5 TDCi,Black,2018,Kombi,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,7-15d
AL50205,0,0,0,1,0,0,0,Audi,Q3,2.0 TDI,Black,2013,SUV,Stoff,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,35-50d
BG08876,0,1,0,0,0,0,0,Hyundai,ix20,1.4,White,2015,Van,Stoff,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,50-65d
AU55778,0,0,0,0,1,0,0,BMW,3er,318i,Gray,2018,Kombi,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,35-50d
BJ80205,0,0,0,1,0,0,0,Ford,Focus,1.0 EcoBoost,White,2017,Kombi,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
SJ29176,0,0,0,0,1,0,0,Opel,Insignia,1.5 SIDI Turbo,Blue,2017,Limousine,Teilleder,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0-7d
RG20261,0,0,0,1,0,0,0,Audi,A3 Limousine,1.4 TFSI,Gray,2016,Limousine,Leder,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
AA45375,0,0,0,1,0,0,0,Opel,Insignia,2.0 CDTI,Gray,2017,Limousine,Leder,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,15-25d
DL47186,0,0,0,1,0,0,0,Smart,fortwo,0.9 Turbo,Red,2017,Cabrio,Leder,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,80-100d
DZ39882,0,0,1,0,0,0,0,Fiat,500C,1.2,Gray,2019,Cabrio,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
NP30338,1,0,0,0,0,0,0,Volkswagen,up!,1.0,Black,2015,Limousine,Stoff,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,7-15d
ET31628,1,0,0,0,0,0,0,Hyundai,i20,1.2,White,2013,Limousine,Stoff,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
NP36680,0,0,0,0,0,1,0,Seat,Alhambra,2.0 TDI,Red,2017,Van,Teilleder,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,15-25d
UG10486,0,0,0,0,1,0,0,Ford,Focus,1.0 EcoBoost,Gray,2019,Kombi,Leder,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
GK64893,0,1,0,0,0,0,0,Renault,Twingo,1.0 SCe,White,2019,Limousine,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,7-15d
FY57439,0,0,0,0,0,0,1,BMW,4er,440i Gran Coupé,Black,2017,Limousine,Leder,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,35-50d
NV90494,0,0,0,1,0,0,0,Volkswagen,Golf VII,2.0 TDI,Silver,2018,Limousine,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,7-15d
MT92286,0,0,0,1,0,0,0,Kia,Picanto,1.2,Black,2018,Limousine,Leder,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,25-35d
UH19518,0,1,0,0,0,0,0,Toyota,Yaris,1.33 Dual VVT-i,White,2014,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
WM39134,1,0,0,0,0,0,0,Ford,Fiesta,1.0,Black,2016,Limousine,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
HW69228,0,1,0,0,0,0,0,Ford,Fiesta,1.0 EcoBoost,Blue,2014,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
EZ56225,0,0,0,0,1,0,0,Volkswagen,Passat,2.0 TDI,Gray,2016,Kombi,Alcantara,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,65-80d
ST64517,0,0,0,1,0,0,0,Kia,Sportage,1.6 GDI,Gray,2016,SUV,Teilleder,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,50-65d
GX07006,0,0,0,1,0,0,0,Hyundai,Tucson,1.6,Blue,2017,SUV,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
AL05444,0,0,0,1,0,0,0,Nissan,Juke,1.6,Black,2019,SUV,Teilleder,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,50-65d
NY49178,0,1,0,0,0,0,0,Renault,Captur,1.2 TCe Energy,White,2016,SUV,Teilleder,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,15-25d
PN71333,0,1,0,0,0,0,0,Smart,fortwo,1.0,Black,2017,Coupe,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
VG33603,1,0,0,0,0,0,0,Volkswagen,up!,1.0,Red,2014,Limousine,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
FV88072,1,0,0,0,0,0,0,Renault,Megane,2.0 dCi,Black,2015,Coupe,Leder,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,35-50d
ZG30429,0,0,0,0,0,0,1,BMW,X5,xDrive 35i,Black,2017,SUV,Leder,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,50-65d
AC69497,1,0,0,0,0,0,0,Opel,Corsa,1.4,Silver,2018,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
LN33298,0,0,1,0,0,0,0,Smart,fortwo,0.9 Turbo,White,2018,Cabrio,Stoff,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7-15d
ZW00786,0,0,0,0,1,0,0,BMW,1er,118i,Black,2021,Limousine,Stoff,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,50-65d
LW83923,0,0,0,1,0,0,0,Suzuki,Vitara,1.6,Black,2018,SUV,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
FV80670,1,0,0,0,0,0,0,Ford,Fiesta,1.25,Brown,2012,Limousine,Stoff,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,15-25d
MR44699,0,0,0,0,1,0,0,Honda,Civic,1.5 VTEC,Gray,2017,Limousine,Stoff,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0-7d
NW22457,0,0,1,0,0,0,0,Skoda,Yeti,1.4 TSI,White,2017,SUV,Stoff,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,7-15d
LU46532,0,0,0,1,0,0,0,Volkswagen,Touran,1.2 TSI,Gray,2017,Van,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
GY52657,0,1,0,0,0,0,0,Smart,fortwo,1.0,Blue,2015,Coupe,Leder,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7-15d
AR61942,0,0,1,0,0,0,0,Skoda,Fabia,1.0 TSI,Gray,2017,Kombi,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,7-15d
AK71537,0,0,1,0,0,0,0,BMW,1er,116i,Blue,2016,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
